member,organization,program,ein,amount,purpose
Hudson,"GRIOT Circle, Inc.",Health & Wellness - Council District 35,113364328,10000,"Funds will support GRIOT’s core programs, including their Buddy 2 Buddy peer caregiver program for LGBTQIA+ elders of color."
Joseph,"Haitian Centers Council, Inc.",Older Adult English Adult Literacy & Civics Engagement - Council District 40,112648501,10000,Funds to be used to provide older adults English language literacy and civics engagement programs in Council District 40.
Louis,"Haitian Centers Council, Inc.",Older Adults Immigrant Health Initiative - Council District 45,112648501,6000,"Funds will support the Older Adults Immigrant Health Initiative, providing weekly free community fitness programming in Council District 45."
Marte,"Hamilton-Madison House, Inc.",City Hall Older Adult Center,135562412,15000,"Funds will support the City Hall Older Adult Center, which serves the Asian American population of Chinese-speaking older adults."
Marte,"Hamilton-Madison House, Inc.",Older Adult Center Programs & Enhancements,135562412,20000,"To support educational and recreational programs for older adults, virtually and in person."
Paladino,"HANAC, Inc.",Angelo Petromelis College Point Senior Center - Council District 19,112290832,20000,"The funds will support operational costs, and activities and programming for older adults at the Angelo Petromelis Senior Center in Council District 19."
Caban,"HANAC, Inc.",Douris Tower,112290832,22000,Funds will be used to defray operating expenses of George Douris Tower.
De La Rosa,"HANAC, Inc.",Hellenic Older Adults Program - St. Spyridon,112290832,7000,To support older adults programming at St. Spyridon Church.
Caban,"HANAC, Inc.",Older Adult Services - Council District 22,112290832,7000,"Funds will be used to support the Extended Services Program, which provides free older adults casework in Council District 22."
Won,"HANAC, Inc.",Ravenswood Older Adult Center,112290832,10000,"Funding will be used to provide social services, health promotion, wellness with nutrition, health exercises, and senior programming for the Ravenswood Older Adult Center. Page 10 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Salaam,"Harlem Advocates for Seniors, Inc.",,811966114,10000,"Funds will support programming for older adults that provides education, wellness activities, social engagement, and digital literacy, promoting health, independence, and community connection."
Abreu,"Harlem Advocates for Seniors, Inc.",Council District 7,811966114,10000,Funding will be used to support services for older adults.
Salaam,"Harlem Commonwealth Council, Inc.",Council District 9,136271908,15000,"Funds will support workforce development programs in Harlem that provide older adults with digital skills training, certifications, and career support, promoting economic stability, workforce participation, and lifelong learning."
Salaam,"Harlem Tourism Board, Inc.",,460657365,10000,"To support digital literacy programs and tech support for older adults, enhancing their independence, connection to vital services, and community engagement."
Salaam,"Harlem United Community AIDS Center, Inc.",,133461695,5000,"Funds will support comprehensive adult day health services that provide medical care, social support, and wellness programming for aging adults in the community."
Wilson,"Hartley House, Inc.",HOPE Program - Council District 3,131656652,9000,Funds will support HOPE programming and services in Council District 3.
Brewer,"Health Advocates for Older People, Inc.",Healthy Aging - Council District 6,134165807,5000,This funding will support district-based older adult services in Council District 6.
Maloney,"Health Advocates for Older People, Inc.",Healthy Aging Program,134165807,5000,Funds will be used to support older adults programming.
Menin,"Health Advocates for Older People, Inc.",Healthy Aging Program - Council District 5,134165807,11500,"To fund the Healthy Aging Program which promotes maintenance of physical and mental health for older adults residing in Council District 5, publicly noticed through Council District 5 monthly newsletter and website."
Carr,"Health Essential Association, Inc.",,452871053,10000,Funds to be used for programming and services for seniors.
Feliz,Health Insurance Plan of Greater New York,Healthcare Services - Council District 15,131828429,10000,Funding will go towards providing District 15 residents with wholistic healthcare services and community outreach initiatives.
Restler,"HeartShare Human Services of NY, R.C. Diocese of Brooklyn",Older Adults Mental Health Support - Council District 33,111633549,5000,Funds will support Mental health support and programming for older adults in Council District 33.
Joseph,"Heights and Hills, Inc.",Case Management & Caregiver Programs - Council District 40,237237927,5000,"Funds will be used to support volunteer programs, in support of the work for Case Management and Caregiver Programs."
Hudson,"Heights and Hills, Inc.",Case Management Support - Council District 35,237237927,10000,Funding for volunteer programs in support of ongoing in-home case management for homebound older adults.
Aviles,"Heights and Hills, Inc.",Older Adults & Caregivers Services - Council District 38,237237927,10000,"Funds will support case management, caregiver support, volunteer services, and programming for older adults in Council District 38."
Hanif,"Heights and Hills, Inc.",Senior Center Programming,237237927,19000,"Funds will be used to support arts and cultural programs, education and recreation, technology classes, health promotion and general operations of the center."
Joseph,"Helen Keller International, Inc.",Vision Assistance for Older Adults - Council District 40,135562162,5000,Funds to be used for the Helen Keller Intl's New York Vision Program for low-income older adults in Council District 40.
Restler,Helen Keller Services,Adaptive Living Program - Council District 33,111630807,5000,Funding to support the free Adaptive Living Program (ALP) for visually impaired older adults in Council District 33. Page 11 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Santosuosso,Helen Keller Services,Assistance & Training for Legally Blind Older Adults,111630807,5000,"To support skills based training, resource navigation, and other assistance for legally blind older adults."
Epstein,Henry Street Settlement,Older Adult Services - Council District 2,131562242,15000,Funds will support older adult services in Council District 2.
Brewer,"Holocaust Music Lost & Found, Inc.",Holocaust Music History - Council District 6,871567482,5000,This funding will support district-based older adult services in Council District 6.
Felder,"Homecrest Community Services, Inc.",,113373115,5000,"Funding to provide educational and recreational services for seniors, access and translation (Chinese-English) services, case assistance, community workshops, health and wellness promotion."
Zhuang,"Homecrest Community Services, Inc.",Council District 43,113373115,10000,Funds will support older adult programs and services in Council District 43.
Vernikov,"Homecrest Community Services, Inc.",Older Adult Services - Sheepshead Bay Center,113373115,10000,Funding to support operational expenses and social services programming for older adults at the Sheepshead Bay Center.
Stevens,"Hope of Israel Senior Citizens Center, Inc.",Hope of Israel Senior Center - Council District 16,132749857,10000,Funding to support recreational activities and programming at the Hope of Israel Senior Citizens center in Council District 16.
P. Sanchez,"Horticultural Society of New York, The",Horticulture Services for Older Adults,130854930,10000,Funds will support horticulture services at Older Adult Centers in Council District 14.
Salaam,"Housing Court Answers, Inc.",,133317188,10000,"To provide older adults facing eviction with direct legal information, assistance completing housing court forms, and vital referrals to eviction prevention programs."
J. Sanchez,"Housing Options and Geriatric Association Resources, Inc.",Older Adult Case Assistance Program & Golden Age Clubhouse - Council District 17,133887707,30000,Funding to support the Older Adult Case Assistance Program and Golden Age Clubhouse for low-income seniors in Council District 17.
Gennaro,"India Home, Inc.",,208747291,40000,"Funding will provide halal lunch, exercise, physical therapy, and yoga sessions for older adults to keep them healthy and active."
Williams,"India Home, Inc.",Council District 27,208747291,10000,Funding to support older adult programming in Council District 27.
Hankerson,"India Home, Inc.",Council District 28,208747291,15000,Funding will support older adults programming for residents of Council District 28.
Krishnan,"India Home, Inc.",Older Adult Center,208747291,13000,Funds will be used to support programs and services at the Older Adult Center.
Stevens,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",Arturo Schomburg Senior Center - Council District 16,132987263,15000,Funds will be used to cover the cost of running recreational activities at the IPR/HE Arturo Schomburg Senior Center in Council District 16.
J. Sanchez,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",Bronx River Older Adult Center,132987263,30000,Funds will be used for Bronx River Older Adult Center programming.
Encarnacion,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",Carver Senior Center,132987263,10000,Funding will provide access to critical services for seniors at Carver Senior Center.
Krishnan,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",Elmhurst/Jackson Heights Older Adult Center,132987263,5000,"To support the Elmhurst/Jackson Heights Older Adult Center’s educational and recreational programs and activities, as well as provide case assistance to older adult participants and their caregivers."
Encarnacion,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",Enrichment Programming workshops - Betances Senior Center,132987263,10000,"To provide funding for enrichment programming workshops included but not limited to health, fitness, cultural events and activities for Betances Senior Center. Page 12 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Farias,"Institute for the Puerto Rican/Hispanic Elderly, Inc.",James Monroe Houses - Council District 18,132987263,15000,"Funding to support recreational activities, health and fitness workshops, cultural events, and activities, as well as critical case assistance to older adults at James Monroe Houses in Council District 18."
Won,"Jacob A. Riis Neighborhood Settlement, The",Queensbridge Older Adult Center,111729398,35000,Funding to support Queensbridge/Riis Neighborhood Older Adult Center.
Encarnacion,Jewish Association for Services for the Aged (JASA),1199 NORC,132620896,5000,"To provide funding for JASA's health-related programming, which addresses chronic diseases, nutrition, and weight management."
Gutierrez,Jewish Association for Services for the Aged (JASA),Bushwick/Hylan NORC SSP,132620896,5000,To support programming for seniors at Bushwick/Hylan NORC SSP.
Restler,Jewish Association for Services for the Aged (JASA),Cadman NORC,132620896,5000,Funding to provide services for older adults at Cadman Towers.
Brewer,Jewish Association for Services for the Aged (JASA),Club 76 Older Adult Center,132620896,5000,Funds will support JASA Club 76 Older Adult Center programming and services.
Brooks-Powers,Jewish Association for Services for the Aged (JASA),Council District 31,132620896,10000,Funding will support JASA’s socialization and intergenerational programming in Council District 31.
Aldebol,Jewish Association for Services for the Aged (JASA),Ginsburg Older Adult Center,132620896,20000,Funds to support programming at the Ginsburg Older Adult Center.
Narcisse,Jewish Association for Services for the Aged (JASA),HES Older Adult Center - Council District 46,132620896,25000,Funding to provide services and activities to older adults in Council District 46 at the HES Older Adult Center.
Lee,Jewish Association for Services for the Aged (JASA),Holliswood Older Adult Center,132620896,6000,"Funding will support programming, events, and activities for older adults at the Holliswood Older Adult Center."
Vernikov,Jewish Association for Services for the Aged (JASA),Home Delivered Meals - Council District 48,132620896,5000,Funding will support home-delivered meals for seniors residing in Council District 48.
Farias,Jewish Association for Services for the Aged (JASA),NORC Program - Council District 18,132620896,15000,Funding to support programming for the Parkchester Enhancement Program (PEP) NORC.
Santosuosso,Jewish Association for Services for the Aged (JASA),Older Adult Services - Council District 47,132620896,10000,"To support recreational, social, and supportive programming and services for older adult residents of Council District 47."
Brooks-Powers,Jewish Association for Services for the Aged (JASA),Older Adults Digital Literacy Education - Council District 31,132620896,10000,Funding will support digital literacy education for older adults in Council District 31.
Wilson,Jewish Association for Services for the Aged (JASA),Penn South - Council District 3,132620896,19500,"Funds will support health and educational programs, cultural and recreational activities, counseling, referral and other related services to improve the quality of life of Penn South residents."
Ariola,Jewish Association for Services for the Aged (JASA),Rockaway Park Older Adult Center (OAC),132620896,10000,Funds will be used to support programming and services as well as operational expenses of Rockaway Park Older Adult Center.
Brooks-Powers,Jewish Association for Services for the Aged (JASA),Roy Reuther Older Adult Center,132620896,15000,"Funding will support virtual and in-person digital literacy classes for seniors at Roy Reuther Older Adult Center, located, in Council District 31."
Vernikov,Jewish Association for Services for the Aged (JASA),Scheuer House - Brighton Beach,132620896,5000,"Funding to support programs, older adults outings, supplies and operating costs at Scheuer House Brighton 6th Street in Council District 48."
Vernikov,Jewish Association for Services for the Aged (JASA),Senior Alliance Older Adult Center,132620896,10000,"Funding to support programming, activities and services at Senior Alliance Older Adult Center. Page 13 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Brewer,Jewish Association for Services for the Aged (JASA),St. Martins Tower NORC - Supportive Services Program,132620896,5000,Funds will support the St. Martin’s Tower NORC Supportive Services Program.
Vernikov,Jewish Association for Services for the Aged (JASA),Trump United,132620896,5000,Funding will support services for older adults at Trump United.
Vernikov,Jewish Association for Services for the Aged (JASA),Warbasse Cares NORC,132620896,5000,This funding will support services for older adults at the Warbasse Cares NORC.
Gutierrez,Jewish Association for Services for the Aged (JASA),Williamsburg Older Adult Center,132620896,10000,To support programming for seniors at Williamsburg Older Adult Center.
Carr,"Jewish Community Center of Staten Island, Inc.",,135562256,16000,"Funds will enhance and expand current programming, including case management, referrals, nutrition, education and recreation."
Morano,"Jewish Community Center of Staten Island, Inc.",Senior Olympics,135562256,5000,Funds will be used to support Senior Olympics.
Hanks,"Jewish Community Center of Staten Island, Inc.",Stapleton Older Adult Center,135562256,15000,Funding will support programs and services at the Stapleton Older Adult Center.
Vernikov,"Jewish Community Council of Greater Coney Island, Inc.",,112665181,7500,"Funds will support services for older adults in need, including food pantry access and a home-delivered meals program."
Vernikov,"Jewish Community Council of Greater Coney Island, Inc.",Homecare Program,112665181,15000,Funding will support expenses related to older adult home care programming and services.
Vernikov,"Jewish Community Council of Greater Coney Island, Inc.",Jay Harama Older Adults Center,112665181,5000,"Funding to support various programming, activities and services at Jay Harama Older Adults Center."
Louis,"Jewish Community Council of Greater Coney Island, Inc.",Older Adult Center Programs - Council District 45,112665181,5000,"Funds will support health promotion, educational, and recreational activities at an Older Adult Center in Council District 45."
Narcisse,"Jewish Community Council of Greater Coney Island, Inc.",Older Adult Transportation Program,112665181,5000,Funds to provide transportation to older adults for essential services and appointments.
Vernikov,"Jewish Community Council of Greater Coney Island, Inc.",Older Adult Transportation Program,112665181,7500,Funding will support an older adult transportation program that provides rides to medical and non-medical appointments.
Osse,"Jewish Community Council of Greater Coney Island, Inc.",Older Adult Transportation Services - Council District 36,112665181,10000,Funding for Older Adult Transportation services in Council District 36.
Santosuosso,"Jewish Community Council of Greater Coney Island, Inc.",Older Adults Citizen Transportation - Council District 47,112665181,10000,To support free transportation services for older adults in Council District 47.
Aviles,"Jewish Community Council of Greater Coney Island, Inc.",Older Adults Transportation Services - Council District 38,112665181,10000,"Funds to support transportation services for older adults in Brooklyn, including rides to medical appointments, senior centers, and essential services in Council District 38."
Hanif,"Jewish Community Council of Greater Coney Island, Inc.",Senior Citizen Transportation Program,112665181,7500,"Funds to provide services and programs, in particular senior citizen transportation."
Restler,"Jewish Community Council of Greater Coney Island, Inc.",Transportation Services - Council District 33,112665181,5000,"Funds to support transportation services for older adults in Downtown Brooklyn, Council District 33."
Ariola,"Jewish Community Council of the Rockaway Peninsula, Inc.",Kosher Food Pantry & Holocaust Survivor Services,112425813,20000,"Funds will support a Kosher client-choice food pantry, with a focus on serving older adult clients and Holocaust survivors, as well as coordinating social services. Page 14 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Farias,Kips Bay Boys & Girls Club,Castle Hill Clubhouse & Senior Center,131623850,20000,Funding to support senior services at the Castle Hill Clubhouse & Senior Center in Council District 18.
Thomas-Henry,"Korean American Family Service Center, The",Council District 21,133609811,20000,Funds to provide older adult services in Council District 21.
Ung,"Korean American Senior Citizens Society of Greater New York, Inc.",Korean American Senior Services - Council District 20,112455396,10000,To support Korean American senior case assistance and senior programming for residents in Council District 20.
Paladino,"Korean Community Services of Metropolitan New York, Inc.",Social Adult Day Care Program - Council District 19,237348989,10000,Funds will support expenses for social adult day care in Council District 19.
Gutierrez,"La Nueva Esperanza, Inc.",Senior Support - Council District 34,204393724,10000,"Funds to provide food and nutrition for people Living with HIV. To support prevention by providing outreach, education and condom distribution. To provide Hygiene/Dignity Kits to all HIV clients."
Menin,"Lenox Hill Neighborhood House, Inc.",Center @ Lenox Hill Neighborhood House,131628180,5000,Funds will support the mental health needs of older adults attending programs at the Lenox Hill Neighborhood House.
Menin,"Lenox Hill Neighborhood House, Inc.",East Side Case Management & Older Adult Support Programs,131628180,17500,"To support the East Side Case Management Consortium, Support Our Older Adults, and Lenox Hill Neighborhood House programs, with activities and updates shared through Council District 5’s newsletter and website."
Maloney,"Lenox Hill Neighborhood House, Inc.",Senior Center at Saint Peter's Church,131628180,15000,Funds to support mental health and wellness programming at the Older Adult Center at Saint Peter’s Church.
Maloney,"Lenox Hill Neighborhood House, Inc.",Senior Transportation,131628180,5000,Funding will be used to support senior transportation.
Joseph,Life of Hope,Older Adults Social Services - Council District 40,205252137,5000,Funds to be used to provide social services for older adults in Council District 40.
Carr,"Lifestyles for the Disabled, Inc.",,133740011,8000,"Funding will be used for the operational costs to provide meals, movie nights, art classes, and other entertaining activities throughout the year to Staten Island seniors."
Morano,"Lifestyles for the Disabled, Inc.",Older Adults Services,133740011,12500,Funds will support food services and social engagement programs for older adults.
Hanks,"Lifestyles for the Disabled, Inc.",Serving Our Seniors - Council District 49,133740011,10000,Funding will support the Serving Our Seniors program in Council District 49.
Brewer,"Lincoln House Outreach, Inc.",Community Outreach - Council District 6,133668207,5000,Funding will support district-based older adult services and community outreach in Council District 6.
Salaam,"Malikah, Inc.",,471277862,5000,"The funds will support safety, wellness, and empowerment programming for older adults, including self-defense, mental health support, and financial literacy, promoting independence, resilience, and community connection."
Wong,"Maspeth Town Hall, Inc.",Senior Programming - Council District 30,237259702,9000,"Funds to be used for staff support, programming, and activities for seniors in Council District 30."
Carr,"Meals on Wheels of Staten Island, Inc.",,132894978,10000,Funds will be used to help support the Meals on Wheel Nutrition Services. Page 15 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Maloney,"Medicare Rights Center, Inc.",Council District 04,133505372,5000,"Funds to ensure access to affordable health care for older adults and people with disabilities through counseling and advocacy, educational programs and public policy initiatives."
Lee,"Medicare Rights Center, Inc.",Council District 23,133505372,5000,Funding will support Town Hall Enrollment and Outreach in Council District 23.
Brewer,"Medicare Rights Center, Inc.",Education & Enrollment Program - Council District 6,133505372,5000,Funds will support the Education & Enrollment Program and services in Council District 6.
Santosuosso,"Medicare Rights Center, Inc.",Medicare Counseling & Enrollment Assistance - Council District 47,133505372,5000,To support Medicare enrollment assistance and counselling/advice for Council District 47 residents.
Wilson,"Medicare Rights Center, Inc.",Medicare Education & Enrollment Services - Council District 3,133505372,5000,Funding to support Medicare Education and Enrollment services in Council District 3.
Morano,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",,132738818,15000,Funds will be used to support senior services and home repair program.
Feliz,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Community Engagement - Council District 15,132738818,15000,Funds will support turkey distribution events and social services.
Krishnan,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Older Adult Casework,132738818,10000,"Funding to support caseworkers assisting older adult clients with eviction prevention, medical expenses, and access to essential services."
Ung,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Senior Repair Program - Council District 20,132738818,5000,To provide free handyman services and home repairs for low-income older adults in Council District 20.
Aldebol,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",SenioRepair Program - Council District 13,132738818,5000,Funding will support SenioRepair program in Council District 13.
Santosuosso,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Social Services - Council District 47,132738818,7500,To support social services and assistance in Council District 47.
Ariola,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Social Services Program - Council District 32,132738818,17500,This funding will support older services in Council District 32.
Abreu,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Social Services Program - Council District 7,132738818,7500,Funding to support MET Council's social services for older adults.
Abreu,"Morningside Retirement and Health Services, Inc.",NORC Program - Council District 7,136206256,12500,Funding will be used to support MRHS’ NORC program.
P. Sanchez,"Morris Heights Health Center, Inc.",Civic Engagement and Empowerment for Seniors - Council District 14,061081232,10000,Funds will support community empowerment for seniors in Council District 14.
De La Rosa,"Mosholu-Montefiore Community Center, Inc.",Marble Hill Older Adult Citizen Center,133622107,3000,Funds will support Marble Hill Older Adult Citizen Center programming and services.
De La Rosa,"Mosholu-Montefiore Community Center, Inc.",Marble Hill Older Adult Citizen Center,133622107,10000,To support programming at the Marble Hill Senior Center. Page 16 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",Mosholu Montefiore Older Adult Center,133622107,25000,"Funding to support programming activities for older adults, including special events, trips, program marketing, consultants to facilitate activities to seniors, incentives for recruitment and retention for seniors and staffing."
Epstein,Moving For Life,Council District 2,465251831,5000,Funds will support programs and operations in Council District 2.
Abreu,Moving For Life,Exercise for Health - Council District 7,465251831,7000,Funding will be used to support Moving for Life programming.
Menin,Moving For Life,Older Adult Fitness Class - John Jay Park,465251831,7000,"Funds will support weekly Older Adult Fitness classes in John Jay Park during the fall and spring, providing seniors with athletic activities in a supportive and social environment in City Council District 5."
Felder,"Nachas Health and Family Network, Inc.",,113067201,7750,"Funds will support a comprehensive senior program, including detailed case management sessions resulting in entitlement procurement, including client prescreening, etc."
Vernikov,"Nachas Health and Family Network, Inc.",,113067201,5000,"Funding will support older adult services, including health screenings and case management."
Krishnan,"Neighborhood Housing Services of Queens CDC, Inc. - Older Adult Housing Empowerment",Council District 25,471267077,5000,To support informational programming on homeownership and assistance programs for older adult residents.
J. Sanchez,"Neighborhood Self Help by Older Persons Project, Inc.",Casa Boricua Older Adult Center - Council District 17,133077047,15000,Funds will support senior activities and events at Casa Boricua Older Adult Center.
Farias,"Neighborhood Self Help by Older Persons Project, Inc.",NORC Program - Lafayette Estates,133077047,15000,Funding to support the NORC Program at Lafayette Estates in Council District 18.
Maloney,"New York Foundation for Senior Citizens, Inc.",Council District 04,132618568,5000,"Funding will support the Home Sharing and Respite Care program, which provides home care assistance to older adults in Council District 04."
Narcisse,"New York Foundation for Senior Citizens, Inc.",Council District 46,132618568,5000,Funds will be used to provide services to older adults in the Council District 46.
De La Rosa,"New York Foundation for Senior Citizens, Inc.",Dyckman Older Adult Center,132618568,15000,To support programming at the Dyckman Senior Center.
Brewer,"New York Foundation for Senior Citizens, Inc.",Home Sharing & Respite Care Program,132618568,5000,Funds will support the Home Sharing and Respite Care program.
Menin,"New York Foundation for Senior Citizens, Inc.",Home Sharing & Respite Care Program - Council District 5,132618568,10000,"To support the Home Sharing and Respite Care Program for residents in Council District 5, publicly noticed through Council District 5 monthly newsletter and website."
Marte,"New York Foundation for Senior Citizens, Inc.",LaGuardia Older Adult Center,132618568,7500,"Funds will be used to expand LaGuardia Older Adult Center's health promotion, social, educational and recreational programs and services."
Marte,"New York Foundation for Senior Citizens, Inc.",Mott Street Older Adult Center,132618568,7500,"Funds will be used to expand Mott Street Older Adult Center's health promotion, social, educational and recreational programs and services."
Won,"New York Irish Center, Inc.",Older Adults Wellness & Socialization Program,550869151,20000,Funding will supplement activities and programming for older adults.
Wong,"New York Irish Center, Inc.",Senior Programming - Council District 30,550869151,5000,Funds to be used to support programs and services for seniors.
Wong,"Newtown (Italian) Senior Citizens Center, Inc.",Senior Programming & Services - Council District 30,112308129,10000,"Funding to support senior services, programming and activities in Council District 30. Page 17 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Aviles,"NIA Community Services Network, Inc.","Older Adults Recreation, Assistance & Support Services - Council District 38",112697931,20000,Funds to support older adults services in Council District 38.
Santosuosso,"NIA Community Services Network, Inc.",Programming & Assistance for Older Adults - Council District 47,112697931,49000,"To support recreational, assistance, and support services for older adults in Council District 47."
Morano,"Noble Maritime Collection, The",Council District 51,133351673,10000,Funding will support arts programming and support for seniors in Council District 51.
Aldebol,"North East Bronx Senior Citizens Center, Inc.",Northeast Bronx Older Adult Center,132759045,20000,"Funds will support physical activities, nutritious meals, and social events for older adults at the Northeast Bronx Older Adult Center."
Vernikov,"Ohel Children's Home and Family Services, Inc.",Council District 48,116078704,5000,Funding will support a variety of older adult services in Council District 48.
Menin,"Older Adults Technology Services (OATS), Inc.",Council District 5,550882599,10000,"To fund a free community-based programming for older adults including technology- training and certification classes, workshops & special events, where laptops and internet connections (where necessary) are brought to senior centers in Council District 5."
Gutierrez,"Older Adults Technology Services (OATS), Inc.",Digital Literacy & Technology Training for Older Adults,550882599,10000,Funding will support Digital/Virtual Literacy and Technology Training for Older Adults in Council District 34.
Joseph,"Older Adults Technology Services (OATS), Inc.",Older Adult Digital Literacy & Technology Training - Council District 40,550882599,5000,Funds to be used for digital and technology training for older adults in Council District 40.
Mealy,"Older Adults Technology Services (OATS), Inc.",Riverway Older Adult Center,550882599,10000,Funds will support Digital/Virtual Literacy and Technology Training for older adults.
Wilson,"Older Adults Technology Services (OATS), Inc.",Trainings - Council District 3,550882599,5000,Funds will provide free intensive and high-quality technology trainings for older adults in Council District 3.
Felder,Our Lady of Grace Roman Catholic Church,Golden Age Group,111694947,5000,Funds will be used to support Our Lady of Grace RC Church's Golden Age Group.
Brewer,"Palante Harlem, Inc.",Estate Planning Program - Council District 6,800209989,5000,"Funds will support an estate planning program in Council District 6, including living wills and other advance directives."
Banks,"Parodneck Foundation For Self Help Housing and Community Development, The",Senior Citizen Homeowner Assistance Program (SCHAP) - Council District 42,112229635,25000,"Funding will support the Senior Housing Assistance Program (SCHAP), providing essential housing assistance programming, outreach, and resources for seniors and homeowners throughout Council District 42."
Gutierrez,"Peter Cardella Senior Citizen Center, Inc.",Meal Program,112328536,5000,Funding will support meals for older adults at Peter Cardella Senior Center.
Gutierrez,"Peter Cardella Senior Citizen Center, Inc.",Senior Center Operations,112328536,10000,"Funding will support facility maintenance/operation, escalating costs of utilities, insurance, food, transportation costs, and office and ed/rec supplies associated with operating a multi-service older adult center."
Maloney,"Phipps Neighborhoods, Inc.",Council District 04,132707665,5000,Funds will support the Phipps NORC's programs and operations.
Epstein,"Phipps Neighborhoods, Inc.",NORC - Council District 2,132707665,10000,Funds will support the NORC programs and operations.
Feliz,"Phipps Neighborhoods, Inc.",West Farms Senior Program,132707665,20000,Funds will support Phipps Neighborhoods Senior Program at West Farms.
Restler,"Polish and Slavic Center, Inc.",Council District 33,112285970,24000,This funding will support district based senior services. Page 18 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Wong,"Polonians Organized to Minister to Our Community, Inc.",Senior Programming & Services - Council District 30,112594500,9000,"Funds to be used to support counseling, advocacy and individual bilingual assistance to those with social and immigration related issues."
Mealy,"Positivity Market, Inc.",Teens 2 Seniors Technology Course,611779109,5000,"Funds will be used to support the Teens 2 Seniors Technology Course, instructional staffing, insurance, management system setup and maintenance, and transportation expenses."
Aldebol,"Presbyterian Senior Services, Inc.",Fort Schuyler House Meals,131981482,10000,Funds will support programming and activities for older adults at the Fort Schuyler House.
Stevens,"Presbyterian Senior Services, Inc.",Highbridge Gardens Senior Center - Council District 16,131981482,15000,"Funding to support senior programming, activities and services at The PSS Highbridge Gardens Senior Center including congregate meals, classes/workshops, and related supplies and materials in Council District 16."
Stevens,"Presbyterian Senior Services, Inc.",Highbridge Senior Center - Council District 16,131981482,20000,"Funding to support senior programming, activities and services at The PSS Highbridge Center including congregate meals, classes/workshops, and related supplies and materials in Council District 16."
Abreu,"Presbyterian Senior Services, Inc.",Manhattanville Senior Center- Council District 7,131981482,10000,Funding to support Manhattanville Older Adult Center programming.
Aldebol,"Preston Center of Compassion, Inc.",Older Adult Run Program - Council District 13,571180937,10000,"Funds will support outreach, activities, and services for older adults in Council District 13."
Brewer,"Project Open, Inc.",Older Adult Services - Lincoln Towers,133744003,5000,Funds will be used for educational and recreational services to older adults in Lincoln Towers.
Krishnan,"Queens Community House, Inc.",Arts Programming - Queens Center,112375583,8000,To fund intergenerational arts programming at Queens Center for Gay Older Adults.
Gennaro,"Queens Community House, Inc.",Council District 24,112375583,5000,Funds will be used to cover costs associated with running events for older adults in Council District 24.
Williams,"Queens Community House, Inc.",Jamaica Older Adult Center,112375583,10000,Funding to support older adult programming at the Jamaica Older Adult Center.
Schulman,"Queens Community House, Inc.",Kew Gardens Older Adult Center & Rego Park Older Adult Center,112375583,11000,Funds will be used for older adult programming at the Kew Gardens Older Adult Center and the Rego Park Older Adult Center.
Krishnan,"Queens Community House, Inc.",Older Adult Programming - Council District 25,112375583,22000,"To support staffing for assisting older adult clients with transportation, case management, and access to services."
Wong,"Queens Community House, Inc.",Rego Park Older Adult Center - District 30 Programs,112375583,25000,Funds to be used for operating expenses of programs and services at the Rego Park Older Adult Center.
Gennaro,"Queens Jewish Community Council, Inc.",,237172152,29000,Funding to support older adults programming including intervention and immigrant services.
Ariola,"Queens Jewish Community Council, Inc.",Older Adult Food Pantry,237172152,10000,Funds will be used to support the food pantry that feeds older adults in need.
Paladino,"Queens Jewish Community Council, Inc.",Older Adults Services - Council District 19,237172152,5000,"Funding to support services/programming for citizenship, green card, and medical insurance in Council District 19."
Ariola,"Queens Jewish Community Council, Inc.",Older Adults Social Services,237172152,5000,"Funds will be used to provide services for older adults, including meals-on-wheels and programming."
