resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
1,2014-04-29,LocalInitiatives-Fiscal2014,2014,rescind,,,"Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * FatherFlanagansBoysHome(d/b/a-BoysTownNewYork, Gentile Inc.)",,205960877,-2500,DYCD,,,.00) 260 005,
1,2014-04-29,LocalInitiatives-Fiscal2014,2014,designate,,,"Gentile BoysTownNewYork,Inc. Oddo StatenIslandAtlanticCollegiateBaseballLeague 27-1229660",,205960877,2500,DYCD,,,.00 260 005,
1,2014-04-29,LocalInitiatives-Fiscal2014,2014,designate,,,Oddo StatenIslandAtlanticCollegiateBaseballLeague(SIACBL),,271229660,8000,DYCD,,,.00 260 312,
1,2014-04-29,LocalInitiatives-Fiscal2014,2014,rescind,,,"Eugene ClaireHeureuseCommunityCenter,Inc.",,260364816,-4000,DFTA,,,.00) 125 003,
1,2014-04-29,LocalInitiatives-Fiscal2014,2014,designate,,,"Eugene CrownHeightsJewishCommunityCouncil,Inc.",,237390996,4000,DFTA,,,.00 125 003,
1,2014-04-29,AgingDiscretionary-Fiscal2014,2014,rescind,,,Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * Eugene DonDivinGroup,,113023840,-10000,DFTA,,,.00) 125 003,
1,2014-04-29,AgingDiscretionary-Fiscal2014,2014,designate,,,"Eugene FenimoreSeniorCenter,Inc.",,112772287,3300,DFTA,,,.00 125 003,
1,2014-04-29,AgingDiscretionary-Fiscal2014,2014,designate,,,Eugene St.Gabriel'sEpiscopalChurch,,112463892,3300,DFTA,,,.00 125 003,
1,2014-04-29,AgingDiscretionary-Fiscal2014,2014,designate,,,Eugene CrownHeightsPreservation CommitteeCorporation `,,112322490,3400,DFTA,,,.00 125 003,
1,2014-04-29,YouthDiscretionary-Fiscal2014,2014,rescind,,,"Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * Gentile CommodoreBarryClubofBrooklyn,Inc.",,320215473,-1500,DYCD,,,.00) 260 312,
1,2014-04-29,YouthDiscretionary-Fiscal2014,2014,designate,,,"Gentile BoysTownNewYork,Inc.",,205960877,1500,DYCD,,,.00 260 005,
1,2014-04-29,YouthDiscretionary-Fiscal2014,2014,rescind,,,Levin ProjectGirlPerformanceCollectiveInstitute,,271848709,-5000,DYCD,,,.00) 260 312,
1,2014-04-29,YouthDiscretionary-Fiscal2014,2014,rescind,,,Levin 27-1848709 James ProjectGirlPerformanceCollectiveInstitute,,271848709,-3500,DYCD,,,.00) 260 312,
1,2014-04-29,YouthDiscretionary-Fiscal2014,2014,designate,,,James GirlBeHeardInstitute `,,271848709,3500,DYCD,,,.00 260 312,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,Member Organization EINNumber Agency Amount Agy# U/A * KupferbergCenterPerformances,,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,CD19 KupferbergCenterPerformances,,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,CD19 QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,Koo KupferbergCenterPerformances,,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,Koo QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,Koslowitz KupferbergCenterPerformances,,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,Koslowitz QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,"Dromm QueensCollegeFoundation,Inc.FORKuperferbergCenterfortheArts",,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,Dromm QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,rescind,,Gennaro,Koo QueensCollegeFoundation,,116080521,-20000,DCLA,,,.00) 126 003,
1,2014-04-29,CulturalAfterSchoolAdventure-Fiscal2014,2014,designate,,Gennaro,Koo QueensCollegeFoundationForKupferbergCenterPerformances,,116080521,20000,DCLA,,,.00 126 003,
1,2014-04-29,SexualAssaultInitiative -Fiscal2014,2014,rescind,,,Organization EINNumber Agency Amount Agy# U/A * Mt.SinaiSchoolofMedicine,,136171197,-50000,OCJC,,,.00) 098 002,
1,2014-04-29,SexualAssaultInitiative -Fiscal2014,2014,designate,,,IcahnSchoolofMedicineatMountSinai,,136171197,50000,OCJC,,,.00 098 002,
1,2014-04-29,LocalInitiatives-Fiscal2013,2013,rescind,,,Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * Oddo StatenIslandAtlanticCollegiateBaseballLeague,,271229660,-8000,DYCD,,,.00) 260 312,
1,2014-04-29,LocalInitiatives-Fiscal2013,2013,designate,,,Oddo StatenIslandAtlanticCollegiateBaseballLeague(SIACBL),,271229660,8000,DYCD,,,.00 260 312,
1,2014-04-29,YouthDiscretionary-Fiscal2013,2013,rescind,,,"Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * BayRidgeBensonhurstBeautification Gentile CommodoreBarryClubofBrooklyn,Inc.",,320215473,-2500,DYCD,,,.00) 260 312 PreservationAllianceInc 11-3233233,
1,2014-04-29,YouthDiscretionary-Fiscal2013,2013,designate,,,Gentile NIACommunityServicesNetwork,,112697931,2500,DYCD,,,.00 260 312,
1,2014-04-29,YouthDiscretionary-Fiscal2013,2013,rescind,,,Crowley ChurchoftheHolyChildJesus,,111639802,-3500,DYCD,,,.00) 260 312 GreaterWoodhavenDevelopmentCorporation 11-2508190,
1,2014-04-29,YouthDiscretionary-Fiscal2013,2013,designate,,,Crowley ChurchoftheHolyChildJesus,,111639802,3500,DYCD,,,.00 260 312,
1,2014-04-29,PurposeofFundsChanges-Fiscal2014,2014,rescind,,,Source Organization EINNumber Agency Amount NewPurposeofFunds * ThefundswillsupporttheSeniorandyouthprograms.Thefundswillallowfor RomanCatholicChurchofOurLadyQueenOf expandedservicetothetargetedgroupsandofferawiderspectrumofactivities Youth Martyrs,,111687469,-6000,DYCD,,,.00)makingparticipationmoreattractive.,
1,2014-04-29,PurposeofFundsChanges-Fiscal2014,2014,designate,,,"RomanCatholicChurchofOurLadyQueenOf Thefundswillbeusedtosupportyouthprogrammingincludingtrips,transportation, Youth Martyrs",,111687469,6000,DYCD,,,".00 admissions,Stipends,Supplies,GeneralAdmission&OperatingProgramExpenses.",
