resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,"Asphalt Green, Inc.",Recess Enhancement & Waterproofing Programs - Stevens Council District 16,136533158,-10000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,"Stevens Asphalt Green, Inc.",Roberto Clemente State Park,136533158,10000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,"National September 11 Memorial & Museum at the World Trade Center Marte Foundation, Inc.",,383678458,-2500,DYCD,260,312,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,Marte National September 11 Memorial and Museum at the World Trade Center,,611745872,2500,DYCD,260,312,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,"Won Fund for the City of New York, Inc.",American LGBTQ+ Museum,132612524,-5000,DYCD,260,005,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,"Won Woodside on the Move, Inc.",,112435565,5000,DYCD,260,005,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,"Williams Islamic Circle of North America, Inc.",,112925751,-10000,DYCD,260,005,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,"Williams Islamic Circle of North America, Inc.",Council District 27,112925751,10000,DYCD,260,005,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,Marte Washington Square Park Conservancy,,461406128,-10000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,Marte Department of Parks and Recreation,Washington Square Park,136400434,10000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,Gennaro Autism Society Habilitation Association,,474857582,-5000,DHMH,816,120,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,"Gennaro Autism Society Habilitation Organization, Inc.",,474857582,5000,DHMH,816,120,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,Ayala Bronx Community Board #4,Longwood Bookbag & Turkey Distribution Event,136400434,-10000,MNCB,344,002,,**
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,Ayala Bronx Community Board #4,Longwood Bookbag & Turkey Distribution Event,136400434,10000,BXCB,384,002,,**
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,Paladino Department of Parks and Recreation,Bowne Park Plantings,136400434,-15000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,designate,,,Paladino Department of Parks and Recreation,Council District 19,136400434,15000,DPR,846,006,,
10,2022-03-10,Local Initiatives - Fiscal 2022,2022,rescind,,,Paladino FJC,Friends of Crocheron & John Golden Park,133848582,-5000,DPR,846,006,,
