resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,rescind,,,"Rosenthal Positive Influence, Inc.",Basketball & Afterschool Programs,562519776,-9000,DYCD,260,312,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,designate,,,"Rosenthal FamilyKind, Ltd.",,454636528,9000,DYCD,260,312,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,rescind,,,Salamanca St. Vincent de Paul Residence,,133598842,-10000,DFTA,125,003,,**
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,designate,,,Salamanca New York Botanical Garden,,131693134,10000,DCLA,126,005,,**
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,rescind,,,Holden Department of Sanitation,Council District 30,136400434,-9000,DSNY,827,109,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,designate,,,Holden Department of Sanitation,Surveillance Cameras in Council District 30,136400434,9000,DSNY,827,109,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,rescind,,,Kingsbridge-Riverdale-Van Cortlandt Development Corporation,Cultural Gjonaj Connections - Council District 13,133097905,-20000,DYCD,260,005,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,designate,,,"Gjonaj Westchester Square District Management Association, Inc.",Council District 13,383873130,20000,DYCD,260,005,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,rescind,,,Gjonaj Department of Youth and Community Development,,136400434,-20000,DYCD,260,005,,
5,2021-10-21,Local Initiatives - Fiscal 2022,2022,designate,,,"Gjonaj Westchester Square District Management Association, Inc.",Council District 13,383873130,20000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,rescind,,,D. Diaz City Parks Foundation,Tree Guards - Council District 37,133561657,-30000,DPR,846,006,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,D. Diaz Department of Parks and Recreation,Tree Guards - Council District 37,136400434,30000,DPR,846,006,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,rescind,,,Holden City Parks Foundation,Grand Avenue (Mazeau Street to Flushing Avenue),133561657,-35000,DPR,846,006,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,Holden Department of Parks and Recreation,Grand Avenue (Mazeau Street to Flushing Avenue),136400434,35000,DPR,846,006,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,rescind,,,Department of Youth and Community Development,,136400434,-105000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,"Brannan Waterfront Alliance, Inc.",,134355067,30000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,"Diaz HOPE Program, Inc., The",,133268539,30000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,"Diaz Waterfront Alliance, Inc.",Estaury Explorers,134355067,20000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,Borelli New York City H2O,Council District 51,453860014,25000,DYCD,260,005,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,rescind,,,Department of Cultural Affairs,,136400434,-25000,DCLA,126,003,,
5,2021-10-21,A Greener NYC - Fiscal 2022,2022,designate,,,"Diaz Rocking the Boat, Inc.",Free Bronx River Camp and Sailing Camp,134177814,25000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,rescind,,,"Brooks-Powers Ballroom Basix USA, Inc.",Public School 197Q The Ocean School (27Q197),273218865,-20000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,designate,,,"Ballroom Basix USA, Inc.",Public School 197Q The Ocean School (27Q197)/ Public Brooks-Powers School/Middle School 138Q Sunrise (29Q138),273218865,20000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,rescind,,,"Cornegy Dancewave, Inc.",,112726558,-20000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,designate,,,"Cornegy Dancewave, Inc.","Bedford Stuyvesant New Beginnings Charter School, K782",112726558,20000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,rescind,,,"Rivera Salvadori Center, Ltd.",P.S. 188 The Island School (01M188),112883503,-20000,DCLA,126,003,,
5,2021-10-21,Cultural After-School Adventure (CASA) - Fiscal 2022,2022,designate,,,"Rivera Notes in Motion, Inc.",Earth School (01M363),320005633,20000,DCLA,126,003,,
