resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,,"Cumbo Franklin Furnace Archive, Inc.",SEQential ART for KIDS,132879766,-5000,DYCD,260,312,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,,"Cumbo Franklin Furnace Archive, Inc.",SEQential ART for KIDS,132879766,5000,DCLA,126,003,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,Powers,Waterside Tenants Association,,562596903,-6000,DYCD,260,005,*,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Powers,CityMeals on Wheels,,133634381,6000,DYCD,260,005,,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,Ayala,Our Firefighters Children's Foundation,East Harlem Repertory Theater,542064625,-5000,DOE,040,402,,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Ayala,Our Firefighters Children's Foundation,P.S. 72 (04M072); P.S. 108 (04M108); P.S. 30 (07X030); P.S. 65 (07X065)),542064625,5000,DOE,040,402,,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,Ayala,"Yeger Make Music New York, Inc.",,205751217,-5000,DCLA,126,003,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Ayala,"Yeger Make Music New York, Inc.",,205751217,5000,DYCD,260,005,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,Powers,"Turtle Bay Tree Fund, Inc.",,132561121,-7000,DPR,846,006,,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Powers,"Council on the Environment, Inc.",,132765465,7000,DPR,846,006,,
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,rescind,,Holden,Police Department,,136400434,-7000,NYPD,056,100,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Holden,"Queens Symphony Orchestra, Inc.",Concerts,112106191,5000,DCLA,126,003,,**
11,2019-06-19,Local Initiatives - Fiscal 2019,2019,designate,,Holden,"Forest Park Trust, Inc.",,311558645,2000,DPR,846,006,,**
11,2019-06-19,Youth Discretionary - Fiscal 2019,2019,rescind,,Holden,Shannon Gaels Gaelic Football Club,,272354756,-5000,DYCD,260,312,*,
