resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,rescind,,,Organization Conduit EIN Mealy Excellence Girls Charter School K712,,136400434,-15000,DOE,,,.00) 040 402,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,designate,,,Mealy Excellence Girls Charter School K712,,136400434,15000,DYCD,,,.00 260 312,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,rescind,,,"Dromm Leslie Lohman Gay Art Foundation, Inc.",,133453871,-5000,DCLA,,,.00) 126 003 *,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,designate,,,"Dromm Leslie-Lohman Museum of Gay and Lesbian Art, The",,461245243,5000,DCLA,,,.00 126 003 *,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,rescind,,,"Reynoso UnionDocs, Inc.",,681150496,-8000,DYCD,,,.00) 260 005 *,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,designate,,,"Reynoso UnionDocs, Inc.",,861150496,8000,DYCD,,,.00 260 005,
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,rescind,,,"Van Bramer Doe Fund Inc.,The",,133412540,-26000,DHS,,,.00) 071 200 *,**
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,designate,,,Van Bramer Association of Community Employment for the Homeless (ACE),,133846431,26000,DYCD,,,.00 260 005,**
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,rescind,,,"Crowley Doe Fund Inc.,The",,133412540,-38800,DHS,,,.00) 071 200 *,**
8,2017-01-18,Local Initiatives - Fiscal 2017,2017,designate,,,Crowley Wildcat Service Corporation,,132725423,38800,DYCD,,,.00 260 005,**
8,2017-01-18,Aging Discretionary - Fiscal 2017,2017,rescind,,,Organization Conduit EIN Borelli Council on the Arts and Humanities for Staten Island,,133713211,-5000,DFTA,,,.00) 125 003,
8,2017-01-18,Aging Discretionary - Fiscal 2017,2017,designate,,,"Borelli Staten Island Community Services Friendship Clubs, Inc.",,132778244,5000,DFTA,,,.00 125 003,
