resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Organization Conduit EIN Williams Pratt Area Community Council, Inc.",,112451752,-40000,HPD,,,.00) 806 009,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Williams Pratt Area Community Council, Inc.",,112451752,40000,DYCD,,,.00 260 312,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,Constantinides Queens College Foundation for Kupferberg Center Performances,,116080521,-5000,DCLA,,,.00) 126 003,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Constantinides Queens College Foundation, Inc.",,116080521,5000,CUNY,,,.00 042 001,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Rosenthal Broadway Mall Maintenance Fund, Inc.",,133419786,-3500,DYCD,,,.00) 260 005,
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Rosenthal Broadway Mall Association, Inc.",,133419786,3500,DYCD,,,.00 260 005,
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Levine Broadway Mall Maintenance Fund, Inc.",,133419786,-3500,DYCD,,,.00) 260 005,
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Levine Broadway Mall Association, Inc.",,133419786,3500,DYCD,,,.00 260 005,
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,Mealy Bedford Stuyvesant Volunteer Ambulance Corps,,112957898,-33000,FDNY,,,.00) 057 005,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Mealy Brooklyn Arts Council, Inc.",,237072915,-15000,DCLA,,,.00) 126 003,
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Mealy Circuit Productions, Inc.",,132881858,-5000,DCLA,,,.00) 126 003,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Mealy Crown Heights Jewish Community Council, Inc.",,237390996,-20000,DYCD,,,.00) 260 005,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,Mealy Department of Parks and Recreation,,136400434,-5000,DPR,,,.00) 846 006,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,rescind,,,"Mealy Nia Theatrical Production Company, Inc.",,113427470,-15000,DFTA,,,.00) 125 003,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Nia Theatrical Production Company, Inc.",Brownsville's Old Mealy Timer's,113427470,15000,DYCD,,,.00 260 005 *,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,Mealy Brownsville Think Tank,,472440990,15000,DYCD,,,.00 260 005 *,**
4,2016-09-28,Local Initiatives - Fiscal 2017,2017,designate,,,"Mealy Friends of Firefighters, Inc.",,010611469,10000,DOHMH,,,.00 816 120 *,**
