resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,,"Organization Conduit EIN Treyger New York Society of Odessites, Inc.",,453817396,-3000,DYCD,,,.00) 260 005 *,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,,"Treyger One Brooklyn Fund, Inc.",,465189061,-2000,DYCD,,,.00) 260 005 *,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,,"Treyger Brooklyn City StreetCar Company, Inc.",,200084429,5000,DYCD,,,.00 260 005 *,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Brooklyn Queens Land Trust,,611441052,-15000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,Brooklyn Queens Land Trust,,611441052,15000,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Reynoso Brooklyn Queens Land Trust,,611441052,-5000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,Reynoso Brooklyn Queens Land Trust,,611441052,5000,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Garodnick Four Freedoms Park Conservancy, Inc.",,452716646,-5000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Garodnick Four Freedoms Park Conservancy, Inc.",,452716646,5000,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Kallos Four Freedoms Park Conservancy, Inc.",,452716646,-5000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Kallos Four Freedoms Park Conservancy, Inc.",,452716646,5000,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Levine Four Freedoms Park Conservancy, Inc.",,452716646,-3500,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Levine Four Freedoms Park Conservancy, Inc.",,452716646,3500,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"North River Community Environmental Review Board, Inc. Levine (NRCERB)",,133614524,-5000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"North River Community Environmental Review Board, Inc. Levine (NRCERB)",,133614524,5000,DYCD,,,.00 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Deutsch American Brotherhood of Russian Disabled,,113314347,-10000,DYCD,,,.00) 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Deutsch American Brotherhood for the Russian Disabled, Inc.",,113314347,10000,DYCD,,,.00 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Treyger American Brotherhood of Russian Disabled,,113314347,-3000,DYCD,,,.00) 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Treyger American Brotherhood for the Russian Disabled, Inc.",,113314347,3000,DYCD,,,.00 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Cornegy Neighborhood Housing Services of New York City, Inc.",,133098397,-15000,HPD,,,.00) 806 009,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Neighborhood Housing Services of Brooklyn, Bedford-Stuyvesant, Cornegy CDC, Inc. (dba Brooklyn Neighborhood Services)",,471717438,15000,HPD,,,.00 806 009 *,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Cumbo Neighborhood Housing Services of New York City, Inc.",,133098397,-2500,HPD,,,.00) 806 009,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Neighborhood Housing Services of Brooklyn, Bedford-Stuyvesant, Cumbo CDC, Inc. (dba Brooklyn Neighborhood Services)",,471717438,2500,HPD,,,.00 806 009 *,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Vallone Department of Parks and Recreation,,136400434,-4000,DPR,,,.00) 846 006,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,Vallone Department of Education,,136400434,4000,DOE,,,.00 040 402,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"CD28 New York Legal Assistance Group, Inc.",,133505428,-3500,DYCD,,,.00) 260 005,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"CD28 New York Legal Assistance Group, Inc.",,133505428,3500,DSS/HRA,,,.00 069 107,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Speaker,"Neighborhood Housing Services of New York City, Inc.",,133098397,-50000,HPD,,,.00) 806 009,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Speaker,"Neighborhood Housing Services of Brooklyn, Bedford-Stuyvesant, CDC, Inc. (dba Brooklyn Neighborhood Services)",,471717438,50000,HPD,,,.00 806 009,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Brownsville Think Tank Matters,,472440990,-5000,DYCD,,,.00) 260 005 *,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,CUNY School of Law Justice and Auxiliary Service Corp,,901013912,5000,CUNY,,,.00 042 001,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,Brooklyn Queens Land Trust,,611441052,-5000,DYCD,,,.00) 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Nia Theatrical Production Company, Inc.",,113427470,5000,DYCD,,,.00 260 005,
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,rescind,,Mealy,"Nia Theatrical Production Company, Inc.",,113427470,-14000,DFTA,,,.00) 125 003,**
11,2017-03-16,Local Initiatives - Fiscal 2017,2017,designate,,Mealy,"Nia Theatrical Production Company, Inc.",,113427470,14000,DYCD,,,.00 260 005,**
11,2017-03-16,Aging Discretionary - Fiscal 2017,2017,rescind,,Mealy,"Organization Conduit EIN Ridgewood Bushwick Senior Citizens Council, Inc.",Brevoort Senior Center,112453853,-11000,DFTA,,,.00) 125 003,
11,2017-03-16,Aging Discretionary - Fiscal 2017,2017,rescind,,Mealy,"Ridgewood Bushwick Senior Citizens Council, Inc.",Saratoga Square Senior Center,112453853,-3000,DFTA,,,.00) 125 003,
11,2017-03-16,Aging Discretionary - Fiscal 2017,2017,designate,,Mealy,"Nia Theatrical Production Company, Inc.",,113427470,14000,DFTA,,,.00 125 003,
