resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Organization Conduit EIN Grodenchik Korean American Family Service Center (KAFSC),,133609811,-5000,MOCJ,,,.00) 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,Grodenchik Korean American Family Services,,133609811,5000,MOCJ,,,.00 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Koo Korean American Family Service Center (KAFSC),,133609811,-5000,MOCJ,,,.00) 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,Koo Korean American Family Services,,133609811,5000,MOCJ,,,.00 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Koo Korean American Family Service Center (KAFSC),,133609811,-10000,MOCJ,,,.00) 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,Koo Korean American Family Services,,133609811,10000,MOCJ,,,.00 098 002,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Crowley Grover Cleveland High School Science Programs,,116039058,-10000,DOE,,,.00) 040 402 *,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,Crowley Grover Cleveland High School,Science Programs,136400434,10000,DOE,,,.00 040 402,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Reynoso Grover Cleveland High School Science Programs,,116039058,-5000,DOE,,,.00) 040 402 *,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,Reynoso Grover Cleveland High School,Science Programs,136400434,5000,DOE,,,.00 040 402,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,"Mendez Movement Research, Inc.","M330, M363, M364, M361 and M315",133041403,-5000,DOE,,,.00) 040 402,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,"Mendez Movement Research, Inc.","M363, M364, M361 and M315",133041403,5000,DOE,,,.00 040 402,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,Cornegy Bedford Stuyvesant Restoration Corporation,,116083182,-10000,DYCD,,,.00) 260 005 *,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,designate,,,"Cornegy Cultural Museum of African Art, Inc.- The Eric Edwards Collection",,900907203,10000,DYCD,,,.00 260 005 *,
7,2016-12-15,Local Initiatives - Fiscal 2017,2017,rescind,,,"Menchaca Brooklyn Greenway Initiative, Inc.",,203283721,-5000,DYCD,,,.00) 260 005 *,
