resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Zhuang,Department of Youth and Community Development,,136400434,-37000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Zhuang,"Citizens Committee for New York City, Inc.",Council District 43,510171818,-10000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",Social Services Programing,132738818,17000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,Boro Park Jewish Community Council,Council District 43,113475993,20000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,"Homecrest Community Services, Inc.",Multi Social Services Center - Council District 43,113373115,10000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Marte,Henry Street Settlement,Aftercare & Employment Services,131562242,-5000,DHS,071,200,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Marte,Department of Homeless Services,,136400434,5000,DHS,071,200,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Marte,Department of Homeless Services,,136400434,-5000,DHS,071,200,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Marte,"AIDS Service Center of Lower Manhattan, Inc.",HIV Prevention Network,133562071,5000,DHMH,816,112,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Restler,Metropolitan Transportation Authority,MTA Cameras - Council District 33,136400434,-32000,DOT,098,002,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Restler,Metropolitan Transportation Authority,MTA Cameras - Council District 33,136400434,32000,MTA,098,002,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Gutierrez,New York City Housing Authority,Jonathan Williams Community Center,136400434,-5000,HPD,806,012,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Gutierrez,New York City Housing Authority,Jonathan Williams Tenant Association,136400434,5000,HPD,806,012,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Zhuang,Department of Youth and Community Development,,136400434,-10000,DYCD,260,005,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,Brooklyn Children's Museum Corporation,Community Access & Cultural Programs,112495664,5000,DCLA,126,009,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,Wildlife Conservation Society,Science for ALL - New York Aquarium,131740011,5000,DCLA,126,007,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Zhuang,"Brooklyn Sunset Park Lions Club, Corp",Community Services,472994664,-7500,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Zhuang,"Brooklyn Sunset Park Lions Club, Corp",Community Services - Council District 43,472994664,7500,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Paladino,Department of Youth and Community Development,,136400434,-5000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Paladino,Bayside Business Association,Council District 19,113372987,5000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Ayala,"Union Settlement Association, Inc.",Community Activities - East Harlem,131632530,-7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Ayala,"Union Settlement Association, Inc.",Community Activities - Council District 8,131632530,7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Salaam,City University of New York,CUNY Creative Arts Team - Public School 123M Mahalia Jackson (05M123),133893536,-5000,CUNY,042,001,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Salaam,City University of New York,,133893536,5000,CUNY,042,001,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Salaam,City University of New York,,133893536,-5000,CUNY,042,001,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Salaam,Research Foundation of the City University of New York,CUNY Creative Arts Team - Public School 123M Mahalia Jackson (05M123),131988190,5000,DCLA,126,003,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Menin,Department of Parks and Recreation,"St. Catherine's, John Jay Park & Stanley Isaacs Playground",136400434,-1000,DPR,846,006,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Menin,Department of Parks and Recreation,,136400434,1000,DPR,846,006,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Menin,Department of Parks and Recreation,,136400434,-1000,DPR,846,006,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Menin,Department of Transportation,Bike Helmet Giveaway - Council District 5,136400434,1000,DOT,841,011,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Riley,"Bronx Neighborhood Housing Services CDC, Inc., The",Housing Services - Council District 12,471006046,-5000,HPD,806,009,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Riley,Housing Preservation and Development,,136400434,5000,HPD,806,009,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Riley,Housing Preservation and Development,,136400434,-5000,HPD,806,009,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Riley,City University of New York,CUNY School of Law - Community Legal Resource Network City - Councl District 12,133893536,5000,CUNY,042,001,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Riley,New Testament Temple Church of God,Community Engagement Festival - Council District 12,133762440,-5000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Riley,Department of Youth and Community Development,,136400434,5000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Riley,Department of Youth and Community Development,,136400434,-5000,DYCD,260,005,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Riley,City University of New York,CUNY School of Law - Community Legal Resource Network City - Councl District 12,133893536,5000,CUNY,042,001,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Paladino,Bayside Historical Society,"Community Fireworks Show, Public Prog, Exhibitions, Edu and School Prog, Cmty Events & Engagement",116049457,-1000,DCLA,126,003,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,,Department of Cultural Affairs,,136400434,1000,DCLA,126,003,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,,Department of Cultural Affairs,,136400434,-1000,DCLA,126,003,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Paladino,Department of Transportation,Bicycle Helmet Giveaways - Council District 19,136400434,1000,DOT,841,011,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,121st Police Precinct Community Council,,463856711,-7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,Albanian American Association of Staten Island Inc.,,931542543,7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,"Dr. Theodore A. Atlas Foundation, Inc.",Council District 49,134012789,-7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,"Dr. Theodore A. Atlas Foundation, Inc.",120th Precinct Community Council - Community Events,134012789,7000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,"Dr. Theodore A. Atlas Foundation, Inc.",Council District 49,134012789,-10000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,"Albanian American Association of Staten Island, Inc.",,931542543,8000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,Department of Youth and Community Development,,136400434,2000,DYCD,260,005,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,"Jewish Board of Family and Children's Services, Inc.",Mental Health Services - Council District 49,135564937,-10000,DHMH,816,120,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,Department of Health and Mental Hygiene,,136400434,10000,DHMH,816,120,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,"Staten Island Chamber of Commerce Foundation, Inc.",,134069282,-18000,SBS,801,002,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,designate,,Hanks,Department of Small Business Services,,136400434,18000,SBS,801,002,,
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,Department of Small Business Services,,136400434,-18000,SBS,801,002,,**
1,2025-08-14,Local Initiatives - Fiscal 2026,2026,rescind,,Hanks,Department of Youth and Community Development,,136400434,-2000,DYCD,260,005,,**
