resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * NYSUrbanDevelopmentCorpDBAEmpireStateDevelopment Mark-Viverito Corp,,132624287,-15000,DSBS,,,.00) 801 002,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,"Mark-Viverito UnionSettlementAssociation,Inc.",,131632530,15000,DSBS,,,.00 801 002,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,Cabrera WaltonYABCDepartmentofEducation,,690210637,-5000,DOE,,,.00) 040 402 *,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,Cabrera WaltonYABCDepartmentofEducation,,136400434,5000,DOE,,,.00 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"PublicSchool 21K** WaysideOut-ReachDevelopment,Inc.(WORD)-RosettaGaston",,136400434,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,SeniorCenter,,113528680,3500,DFTA,,,.00 125 003,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Constantinides NewYorkFoundationForTheArts,Inc.",,237129564,-5000,DCLA,,,.00) 126 003,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Constantinides NewYorkFoundationForTheArts,Inc.** NewYorkCityHousingAuthority-OceanBayHousesCommunity",,237129564,5000,DYCD,,,.00 260 312,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,Richards Center,,136400434,-3500,NYCHA,,,.00) 098 002,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Richards FundfortheCityofNewYork,Inc.",,132612524,3500,DYCD,,,.00 260 005,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,Ulrich RichmondHillBusinessImprovementDistrict,,271343334,-3500,DYCD,,,.00) 260 005 *,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Ulrich SportsandArtsinSchoolsFoundation,Inc.",,113112635,3500,DYCD,,,.00 260 312,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"CityUniversityofNewYorkSchoolofLawFoundation,Inc.,The- Palma CommunityLegalResearchNetwork",,113235349,-10000,CUNY,,,.00) 042 001,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,ResearchFoundationoftheCityUniversityofNewYork- Palma CommunityLegalResearchNetwork,,131988190,10000,CUNY,,,.00 042 001,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Cohen Chess-in-the-Schools,Inc.",,136119036,-5000,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Cohen Chess-in-the-Schools,Inc.",,136119036,5000,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Cumbo Chess-in-the-Schools,Inc.",,136119036,-3000,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Cumbo Chess-in-the-Schools,Inc.",,136119036,3000,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Levin Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Levin Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Miller Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Miller Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Maisel Chess-in-the-Schools,Inc.",,136119036,-2500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Maisel Chess-in-the-Schools,Inc.",,136119036,2500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Rosenthal Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Rosenthal Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Torres Chess-in-the-Schools,Inc.",,136119036,-5000,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Torres Chess-in-the-Schools,Inc.",,136119036,5000,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Eugene Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Eugene Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Chin Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Chin Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,Mealy,"Koslowitz Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,Mealy,"Koslowitz Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,"Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * Lander Chess-in-the-Schools,Inc.",,136119036,-3500,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,"Lander Chess-in-the-Schools,Inc.",,136119036,3500,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,"Levine Chess-in-the-Schools,Inc.",,136119036,-4000,DOE,,,.00) 040 402,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,"Levine Chess-in-the-Schools,Inc.",,136119036,4000,DOE,,,.00 040 454,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,Ferreras BoyScoutsofAmerica-GreaterNewYorkCouncil,,131624015,-3500,DYCD,,,.00) 260 312,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,Ferreras FlushingCouncilonCultureandtheArtsInc.,,112652182,3500,DCLA,,,.00 126 003,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,rescind,,,"Maisel AssociationofInformedVoices,Inc.",,113595142,-17500,DYCD,,,.00) 260 312,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,"Maisel GerritsenBeachCares,Inc.",,113399328,5000,DYCD,,,.00 260 005,
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,Maisel District18CommunityEducationCouncil,,136400434,5000,DOE,,,.00 040 402,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,Maisel BayviewHousesResident'sAssociation,,030550181,3000,NYCHA,,,.00 098 002,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,Maisel BrooklynPublicLibrary,,136400434,1000,BPL,,,.00 038 001,**
6,2014-11-25,LocalInitiatives-Fiscal2015,2015,designate,,,BergenBasinCommunityDevelopmentCorporationd/b/a Maisel MillenniumDevelopment,,113199040,3500,DFTA,,,.00 125 003,**
6,2014-11-25,YouthDiscretionary-Fiscal2015,2015,rescind,,,Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * Ferreras FlushingCouncilonCultureandtheArtsInc.,,112652182,-3500,DYCD,,,.00) 260 312,
6,2014-11-25,YouthDiscretionary-Fiscal2015,2015,designate,,,Ferreras BoyScoutsofAmerica-GreaterNewYorkCouncil,,131624015,3500,DYCD,,,.00 260 312,
6,2014-11-25,Anti-PovertyInitiatives-Fiscal2015,2015,rescind,,,"Fiscal Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization ConduitEIN * MyrtleAveCommercialRevitalization DevelopmentProject Local Cumbo DevelopmentCorporation,The",,311706307,-6500,DYCD,,,.00) 260 005,**
6,2014-11-25,Anti-PovertyInitiatives-Fiscal2015,2015,designate,,,"MyrtleAveCommercialRevitalization DevelopmentProject Local Cumbo DevelopmentCorporation,The",,311706307,6500,DSBS,,,.00 801 002,**
6,2014-11-25,CreateNew TechnologyIncubatorsInitiative- Fiscal 2015,2015,rescind,,,Organization EINNumber Agency Amount Agy# U/A * DepartmentofSmallBusinessServices,,136400434,-1000000,DSBS,,,.00) 801 006,**
6,2014-11-25,CreateNew TechnologyIncubatorsInitiative- Fiscal 2015,2015,designate,,,CityUniversityofNewYork,,136400434,1000000,CUNY,,,.00 042 001,**
6,2014-11-25,DiscretionaryChildCareInitiative- Fiscal 2015,2015,rescind,,,Organization EINNumber Agency Amount Agy# U/A * AfroAmerican1,,132727406,-315000,ACS,,,.00) 068 004,
6,2014-11-25,DiscretionaryChildCareInitiative- Fiscal 2015,2015,designate,,,AfroAmerican2,,132727406,100000,ACS,,,.00 068 004,
6,2014-11-25,DiscretionaryChildCareInitiative- Fiscal 2015,2015,designate,,,St.AlbansMontessoriAcademyofLearning,,461560690,215000,ACS,,,.00 068 004,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,rescind,,,Organization EINNumber Agency Amount Agy# U/A * PowerPlay,,013404521,-500000,DYCD,,,.00) 260 312,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,designate,,,SadieNashLeadershipProject,,113633912,100000,DYCD,,,.00 260 312,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,designate,,,"LowerEastSideGirlsClub,The",,133942063,100000,DYCD,,,.00 260 312,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,designate,,,RowNewYork,,113632924,100000,DYCD,,,.00 260 312,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,designate,,,"GirlsWriteNow,Inc.",,542115054,100000,DYCD,,,.00 260 312 *,
6,2014-11-25,SportsTrainingandRolemodelsfor Success(STARS) Initiative- Fiscal 2015,2015,designate,,,"GroundswellCommunityMuralProject,Inc.",,113427213,100000,DYCD,,,.00 260 312,
6,2014-11-25,Anti-GunViolenceInitiative- Mental Health/TherapeuticServicesInitiative- Fiscal 2015,2015,rescind,,,"Organization EINNumber Agency Amount Agy# U/A * Forestdale,Inc.",,111631747,-35000,DOHMH,,,.00) 816 120,
6,2014-11-25,Anti-GunViolenceInitiative- Mental Health/TherapeuticServicesInitiative- Fiscal 2015,2015,designate,,,"SafeSpaceNYC,Inc.",,111711014,35000,DOHMH,,,.00 816 120,
6,2014-11-25,Anti-GunViolenceInitiative- JobReadinessProgramsInitiative- Fiscal 2015,2015,rescind,,,"Organization EINNumber Agency Amount Agy# U/A * EastRiverDevelopmentAlliance,Inc.(UrbanUpbound)",,861096987,-129400,DOP,,,.00) 781 003,
6,2014-11-25,Anti-GunViolenceInitiative- JobReadinessProgramsInitiative- Fiscal 2015,2015,designate,,,RockawayDevelopment&RevitalizationCorporation,,112575794,129400,DOP,,,.00 781 003 *,
6,2014-11-25,Dropout PreventionandInterventionInitiative- Fiscal 2015,2015,rescind,,,Organization EINNumber Agency Amount Agy# U/A * ENACT,,133422660,-310000,DOE,,,.00) 040 454,
6,2014-11-25,Dropout PreventionandInterventionInitiative- Fiscal 2015,2015,designate,,,"FundfortheCityofNewYork,Inc.",,132612524,310000,DOE,,,.00 040 454,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,"Member Organization EINNumber Agency Amount Agy# U/A * Rodriguez People'sTheatreProject,Inc.-JHS052Inwood",,264705999,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,Rodriguez CenterforArtsEducation-P.S.5,,133938080,20000,DCLA,,,.00 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,Menchaca GroundswellCommunityMuralProject-P.S.312,,113427213,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,Menchaca GroundswellCommunityMuralProject-SouthBrooklynCommunityHighSchool,,113427213,20000,DCLA,,,.00 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,"Miller CommunityWorks,Inc.-P.S.034",,133580813,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,"Miller CommunityWorks,Inc.-P.S.015",,133580813,20000,DCLA,,,.00 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,VanBramer NATIONALSEPTEMBER11MEMORIAL&MUSEUM-PS11Q,,383678458,-20000,DCLA,,,.00) 126 003 *,**
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,VanBramer NationalSeptember11Memorial&Museum-PS11Q,,383678458,20000,DYCD,,,.00 260 005 *,**
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,"CD28 BalletHispanicoofNewYork,Inc.-PS50",,132685755,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,"ArtsConnection,Inc.-PS50 CD28",,132953240,20000,DCLA,,,.00 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,Maisel BrooklynHistoricalSociey-PublicSchool312,,111630826,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,Maisel BrooklynHistoricalSociey-PublicSchool312,,111630813,20000,DCLA,,,.00 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,rescind,,,Gibson After-SchoolProgramBronxMuseumoftheArts-PublicSchool73,,132709369,-20000,DCLA,,,.00) 126 003,
6,2014-11-25,CulturalAfter-SchoolAdventure(CASA)-Fiscal2015,2015,designate,,,Gibson After-SchoolProgramBronxMuseumoftheArts-PublicSchool73,,132709368,20000,DCLA,,,.00 126 003,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,rescind,,,Member Organization EINNumber Agency Amount Agy# U/A * Cumbo WyckoffHeightsMedicalCenter-TheViolenceInterventionandTreatmentProgram,,111631837,-10000,MOCJ,,,.00) 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,designate,,,"Cumbo DiasporaCommunityServices,Inc.",,113122295,10000,MOCJ,,,.00 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,rescind,,,Espinal WyckoffHeightsMedicalCenter-TheViolenceInterventionandTreatmentProgram,,111631837,-25000,MOCJ,,,.00) 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,designate,,,Espinal LegalAidSociety/CivilDivision-Brooklyn,,135562265,10000,MOCJ,,,.00 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,designate,,,Espinal DistrictAttorney-Kings,,136400434,15000,MOCJ,,,.00 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,rescind,,,"Richards Forestdale,Inc.",,111631747,-36666,MOCJ,,,.50) 098 002,
6,2014-11-25,DomesticViolenceandEmpowerment(DoVE)Initiative-Fiscal2015,2015,designate,,,"Richards Connect,Inc.",,020694269,36666,MOCJ,,,.50 098 002,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"Borough Organization EINNumber Agency Amount Agy# U/A * QueensDelegation BattalionPentecostalAssembly,Inc.",,113548121,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation ChurchofGodinChristJesusoftheApostlesFaithCorp,,113071928,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,527,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,527,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation CityHarvest,Inc.",,133170676,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"CityHarvest,Inc. QueensDelegation",,133170676,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation FirstBaptistChurchofCoronaNY,Inc.",,311767167,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation FlushingJewishCommunityCouncil,,112669559,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation HourChildren,,133647412,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation JewishCenterofJacksonHeights,,111681124,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation KehilatSephardim,,113101774,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation MasbiaofQueens,,270363356,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation MCCNYCharities,Inc.",,275282132,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation OurLadyofGrace,,111639827,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation RidgewoodOlderAdultCenterandServices,Inc.",,050607283,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation RiverFundNewYork,Inc.",,113450363,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,"QueensDelegation SamaritanOutreachMinistries,Inc.",,113283859,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation SolidRockBaptistChurch,,112999373,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation St.MargaretMaryRomanCatholicChurch,,111990941,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,QueensDelegation VoicesofHagar,,112438038,526,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,rescind,,,ManhattanDelegation ChristianHeraldAssociation,,131617086,-2880,DYCD,,,.00) 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,rescind,,,ManhattanDelegation NewYorkCityRescueMission,,135596794,-2880,DYCD,,,.00) 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,ManhattanDelegation CabriniImmigrantServicesofNYC,,455258656,5760,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,rescind,,,"ManhattanDelegation FoodBankforNewYorkCity,The",,133179546,-11880,DYCD,,,.00) 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,ManhattanDelegation NationalCouncilonJewishWomenofNewYork,,131624132,11880,DYCD,,,.00 260 005 *,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,rescind,,,BronxDelegation JewishCommunityCouncilofPelhamParkway,,133706003,-17775,DYCD,,,.00) 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,BronxDelegation JewishCommunityCouncilofPelhamParkway,,133099520,17775,DYCD,,,.00 260 005,
6,2014-11-25,FoodPantriesInitiative-Fiscal2015,2015,designate,,,ManhattanDelegation St.RoseofLima,,111635114,5000,DYCD,,,.00 260 005,
