resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,,FiscalConduit/Sponsoring Fiscal Member Organization EINNumber Agency Amount Agy# U/A * Organization ConduitEIN Cornegy MuslimConsultativeNetwork,,753163555,-5000,DYCD,,,.00) 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,,Cornegy MuslimCommunityNetwork,,753163555,5000,DYCD,,,.00 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,,Levine MuslimConsultativeNetwork,,753163555,-5000,DYCD,,,.00) 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,,Levine MuslimCommunityNetwork,,753163555,5000,DYCD,,,.00 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,MuslimConsultativeNetwork,,753163555,-25000,DYCD,,,.00) 260 312,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,MuslimCommunityNetwork,,753163555,25000,DYCD,,,.00 260 312,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,"Cumbo CaribbeanResearchCenteratMedgarEversCollege,The",,112631618,-7500,DYCD,,,.00) 260 005,**
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,"Cumbo CaribbeanResearchCenteratMedgarEversCollege,The",,112631618,7500,CUNY,,,.00 042 001,**
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,"Ulrich RajkumariCulturalCenter,Inc.,The",,113338875,-3500,DYCD,,,.00) 260 005 *,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,Ulrich ChurchoftheHolyChildJesus,,111639802,500,DYCD,,,.00 260 312,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,"Ulrich VietnamVeteransofAmerica,Inc.-QueensChapter#32",,112629339,2500,DYCD,,,.00 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,Ulrich St.Camillus-SaintVirgiliusRomanCatholicChurch,,111674392,500,DYCD,,,.00 260 312,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,Ulrich HowardBeachLindenwoodCivi,,465145713,-5000,DYCD,,,.00) 260 005 *,**
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,BangladeshiAmericanCommunityDevelopmentandYouth Ulrich ServicesCorp,,452389573,-5000,DYCD,,,.00) 260 312 *,**
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,Ulrich QueensEconomicDevelopmentCorporation,,112436149,10000,DSBS,,,.00 801 002,**
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,UrbanJusticeCenter,,133442022,-50000,MOCJ,,,.00) 098 002,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,UrbanJusticeCenter,,133442022,50000,NYCHA,,,.00 098 002,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,"Palma WestchesterSquarePartnership,Inc.",,263124969,-5000,DYCD,,,.00) 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,"Palma SapnaNYC,Inc.",,263124969,5000,DYCD,,,.00 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,"Vacca WestchesterSquarePartnership,Inc.",,263124969,-5000,DYCD,,,.00) 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,designate,,Speaker,"Vacca SapnaNYC,Inc.",,263124969,5000,DYCD,,,.00 260 005,
11,2015-02-26,LocalInitiatives-Fiscal2015,2015,rescind,,Speaker,Mealy CityWideCouncilofPresidents,,454847192,-5000,DYCD,,,.00) 260 005 *,
