resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,rescind,,,Conduit EIN New York City Housing Authority,Unity Towers TA Coney Treyger Island 2,136400434,-2000,NYCHA,,,.00) 098 002,
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,New York City Housing Authority,Unity Towers TA Coney Treyger Island 1,136400434,2000,NYCHA,,,.00 098 002,
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,rescind,,,Cornegy 81st Precinct Community Council,,800901280,-5000,DYCD,,,.00) 260 312,
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,Cornegy 81st Precinct Community Council,,800901280,5000,DYCD,,,.00 260 005,
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,rescind,,,"Ulrich Swim Strong Foundation, Inc.",,371526132,-3000,DYCD,,,.00) 260 312,**
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,Ulrich Department of Sanitation,,136400434,3000,DSNY,,,.00 827 109,**
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,Vallone St. Mel's Athletic Association 11-1646313 Vallone Church of St. Mel's Leisure Club,,111646313,3500,DFTA,,,.00 125 003,
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,rescind,,,"Eugene Friends of Brooklyn Community Board 9, Inc.",,453110977,-2000,DYCD,,,.00) 260 005,**
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,"Eugene Friends of Brooklyn Community Board 9, Inc.",,453110977,2000,DSBS,,,.00 801 002,**
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,rescind,,,"Eugene Friends of Brooklyn Community Board 9, Inc.",,453110977,-2000,DYCD,,,.00) 260 005,**
5,2014-10-22,Local Initiatives - Fiscal 2015,2015,designate,,,"Eugene Friends of Brooklyn Community Board 9, Inc.",,453110977,2000,DSBS,,,.00 801 002,**
5,2014-10-22,Aging Discretionary - Fiscal 2015,2015,rescind,,,Conduit EIN Rosenthal Dorot-Lincoln House Outreach,,133668207,-5000,DFTA,,,.00) 125 003,
5,2014-10-22,Aging Discretionary - Fiscal 2015,2015,designate,,,"Rosenthal Lincoln House Outreach, Inc.",,133668207,5000,DFTA,,,.00 125 003,
5,2014-10-22,Youth Discretionary - Fiscal 2015,2015,rescind,,,Conduit EIN Ulrich St. Camillus Catholic Academy,,112202386,-3000,DYCD,,,.00) 260 312,
5,2014-10-22,Youth Discretionary - Fiscal 2015,2015,designate,,,"Ulrich Swim Strong Foundation, Inc.",,371526132,3000,DYCD,,,.00 260 312,
5,2014-10-22,Youth Discretionary - Fiscal 2015,2015,rescind,,,Vallone St. Agnes Academic High School,,112164059,-10000,DYCD,,,.00) 260 312,
5,2014-10-22,Youth Discretionary - Fiscal 2015,2015,designate,,,"Vallone Alley Pond Environmental Center, Inc.",,112405466,4000,DYCD,,,.00 260 312,
5,2014-10-22,Youth Discretionary - Fiscal 2015,2015,designate,,,"Vallone New York Junior Tennis League, Inc.",,237442256,6000,DYCD,,,.00 260 312,
5,2014-10-22,Adult Literacy Initiative - Fiscal 2015,2015,designate,,Bronx Delegation,"13-6400434 Bronx Delegation BronxWorks, Inc.",,133254484,10000,DYCD,,,.00 260 005,
