resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
8,2010-03-03,LocalInitiatives,,rescind,,,FiscalConduit/Sponsoring Organization Member Organization EINNumber Agency Amount Agy# U/A FiscalConduitEIN * James EmmanuelBaptistChurch,,113622203,-10000,DFTA,,,.00) 125 003 *,
8,2010-03-03,LocalInitiatives,,designate,,,James EmmanuelBaptistChurch,,111666232,10000,DFTA,,,.00 125 003 *,
8,2010-03-03,LocalInitiatives,,rescind,,,Arroyo MottHavenHousesResidentAssociationExecutiveBoard,,300403434,-5000,DYCD,,,.00) 260 312 *,
8,2010-03-03,LocalInitiatives,,designate,,,Arroyo MottHavenResidentAssociation,,300403434,5000,DYCD,,,.00 260 312 *,
8,2010-03-03,LocalInitiatives,,rescind,,,CC-Brewer PeterCicchinoYouthProjectoftheUrbanJusticeCenter,,132442022,-5000,DYCD,,,.00) 260 005 *,
8,2010-03-03,LocalInitiatives,,designate,,,CC-Brewer UrbanJusticeCenter,,133442022,5000,DYCD,,,.00 260 005,
8,2010-03-03,LocalInitiatives,,rescind,,,"Cabrera WomenInProgress,Inc",,331070450,-5000,DYCD,,,.00) 260 005 *,
8,2010-03-03,LocalInitiatives,,designate,,,"Cabrera MountHopeHousingCompany,Inc.,The",,133419970,5000,DYCD,,,.00 260 312 *,
8,2010-03-03,LocalInitiatives,,rescind,,,"White,Jr NortheasternTowersTenantAssociation",,352167259,-4500,DFTA,,,.00) 125 003 *,
8,2010-03-03,LocalInitiatives,,designate,,,"NortheasternConferenceHouseHousingDevelopment White,Jr FundCompany,Inc.",,112574893,4500,DFTA,,,.00 125 003 *,
8,2010-03-03,LocalInitiatives,,rescind,,,"Levin ACCIONU.S.A,Inc.",,043219159,-5000,DSBS,,,.00) 801 002 *,
8,2010-03-03,LocalInitiatives,,designate,,,"Levin ACCIONU.S.A,Inc.",,113317234,5000,DSBS,,,.00 801 002 *,
8,2010-03-03,LocalInitiatives,,designate,,,"Foster 161stStreetMerchantsAssociation,Inc.",,300064721,2000,DYCD,,,".00 260 005 AlianzaDominicana,Inc. 13-3402057",
8,2010-03-03,LocalInitiatives,,rescind,,,Foster BronxHeightsNeighborhoodCommunityCorporation,,132883903,-2500,HPD,,,.00) 806 009 *,**
8,2010-03-03,LocalInitiatives,,rescind,,,Foster FriendlyBaptistChurch,,133317689,-5000,DYCD,,,".00) 260 005 AlianzaDominicana,Inc. 13-3402057",
8,2010-03-03,LocalInitiatives,,rescind,,,"Foster GreeningforBreathing,LLC",,830477820,-6000,DYCD,,,".00) 260 005 AlianzaDominicana,Inc. 13-3402057",
8,2010-03-03,LocalInitiatives,,designate,,,"Foster NewYorkCityCoalitionAgainstHunger,Inc.",,133471350,2000,DYCD,,,".00 260 005 AlianzaDominicana,Inc. 13-3402057",
8,2010-03-03,LocalInitiatives,,designate,,,Foster NewYorkCouncilofMalians,,261110125,1000,DYCD,,,".00 260 312 AlianzaDominicana,Inc. 13-3402057",
