resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2010-05-25,LocalInitiatives,,rescind,,,"FiscalConduit/Sponsoring Organization Member Organization EINNumber Agency Amount Agy# U/A FiscalConduitEIN * Palma KnowledgeProject,The",,133839510,-3500,DYCD,,,.00) 260 312,
11,2010-05-25,LocalInitiatives,,designate,,,"Children'sCreativeWritingCampaign,Inc.,The- Palma KnowledgeProject,The",,133839510,3500,DYCD,,,.00 260 312,
11,2010-05-25,LocalInitiatives,,rescind,,,VanBramer SunnysideChamberofCommerce,,112914793,-7000,DSBS,,,.00) 801 002,
11,2010-05-25,LocalInitiatives,,designate,,,VanBramer SunnysideChamberofCommerce,,112944793,7000,DSBS,,,.00 801 002,
11,2010-05-25,LocalInitiatives,,rescind,,,"VanBramer SunnysideUnitedNeighborhoodNetwork,Inc.",,011365366,-5500,DSBS,,,.00) 801 002 SunnysideChamberofCommerce 11-2944793,
11,2010-05-25,LocalInitiatives,,designate,,,"VanBramer SunnysideUnitedNeighborhoodNetwork,Inc.",,113653666,5500,DSBS,,,.00 801 002 SunnysideChamberofCommerce 11-2944793,
11,2010-05-25,LocalInitiatives,,rescind,,,Manhattan Delegation West54-55StreetBlockAssociation,,020540261,-3500,DYCD,,,.00) 260 005,
11,2010-05-25,LocalInitiatives,,designate,,,Manhattan Delegation West54-55StreetBlockAssociation,,061779681,3500,DYCD,,,.00 260 005,
11,2010-05-25,LocalInitiatives,,rescind,,,Crowley St.Margaret'sSeniorProgram,,111723800,-3000,DFTA,,,".00) 125 003 GreaterRidgewoodYouthCouncil,Inc. 11-2518141",
11,2010-05-25,LocalInitiatives,,designate,,,Crowley St.Margaret'sSeniorProgram,,111723800,3000,DFTA,,,".00 125 003 MaspethTownHall,Inc. 23-7259702",
11,2010-05-25,LocalInitiatives,,rescind,,,Reyna St.Paul'sLutheranChurchofWilliamsburg,,111672799,-6125,DYCD,,,.00) 260 005 *,
11,2010-05-25,LocalInitiatives,,designate,,,Reyna ElPuentedeWilliamsburg,,112614265,6125,DYCD,,,.00 260 312,
11,2010-05-25,LocalInitiatives,,rescind,,,"JewishCommunityCouncilofKewGardensandRichmond GreaterWoodhavenDevelopment Crowley Hill,Inc.",,133944621,-1500,DYCD,,,.00) 260 005 Corporation 11-2508190,
11,2010-05-25,LocalInitiatives,,designate,,,"JewishCommunityCouncilofKewGardensandRichmond MetropolitanNewYorkCoordinating Crowley Hill,Inc.",,133944621,1500,DYCD,,,".00 260 005 CouncilonJewishPoverty,Inc. 13-2738818",
11,2010-05-25,LocalInitiatives,,rescind,,,"Dickens RiversideChurch,The-RiversideTheatre,The",,392052123,-3500,DCA,,,.00) 126 003,
11,2010-05-25,LocalInitiatives,,designate,,,"Dickens RiversideTheatre,Inc.,The",,392052123,3500,DCA,,,.00 126 003,
11,2010-05-25,LocalInitiatives,,rescind,,,CC BaisKavTziporah,,133044171,-8500,DYCD,,,.00) 260 312 *,**
11,2010-05-25,LocalInitiatives,,rescind,,,"CC ChaverimofBoroPark,Williamsburg",,800004578,-10000,DFTA,,,.00) 125 003 *,**
11,2010-05-25,LocalInitiatives,,rescind,,,"CC SoulTigersMarchingBand,Inc.",,110615740,-10000,DYCD,,,.00) 260 312 *,**
11,2010-05-25,LocalInitiatives,,designate,,,CC StatenIslandChildren'sMuseum,,237379930,5000,DCA,,,.00 126 022,**
11,2010-05-25,LocalInitiatives,,designate,,,"CC StatenIslandPhilharmonicOrchestra,Inc.",,202732542,1000,DCA,,,.00 126 003,**
11,2010-05-25,LocalInitiatives,,designate,,,CC NewYorkHallofScience,,112104059,4000,DCA,,,.00 126 012,**
11,2010-05-25,LocalInitiatives,,designate,,,CC QueensHistoricalSociety,,237016007,1000,DCA,,,.00 126 003,**
11,2010-05-25,LocalInitiatives,,designate,,,"CC QueensSymphonyOrchestra,Inc.",,112106191,2500,DCA,,,.00 126 003,**
11,2010-05-25,LocalInitiatives,,designate,,,CC DepartmentofSmallBusinessServices,,136400434,15000,DSBS,,,.00 801 005,**
11,2010-05-25,YouthDiscretionary,,rescind,,,"FiscalConduit/Sponsoring Organization Member Organization EINNumber Agency Amount Agy# U/A FiscalConduitEIN * Jackson ArmoryFoundation,The",,133680286,-15000,DYCD,,,.00) 260 312,
11,2010-05-25,YouthDiscretionary,,designate,,,"Jackson Inwood-ManhattanLittleLeagueBaseball,Inc.",,136271595,2000,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,"Jackson SocietyforEquitableExcellence,Inc.",,300278899,2000,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,"Jackson CentroJuvenilRafaelTonyFernandez,Inc.",,133782657,2000,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,Jackson FortWashingtonCollegiateChurch,,135564117,2000,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,Jackson FortWashingtonCollegiateChurch,,135564117,1500,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,Jackson SugarBabies,,260246736,1500,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,"Jackson PoliceAthleticLeague,Inc.",,135596811,3500,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,YouthDiscretionary,,designate,,,Jackson IndyKids,,331129680,500,DYCD,,,".00 260 312 ArmoryFoundation,The 13-3680286",
11,2010-05-25,HealthyAging,,rescind,,,Borough Organization EINNumber Agency Amount Agy# U/A * Barron CypressHillsFountainAvenue,,136400571,-2445,DFTA,,,.00) 125 003,
11,2010-05-25,HealthyAging,,rescind,,,"Barron SpringCreekSeniorPartners,Inc.",,743158439,-2445,DFTA,,,.00) 125 003,
11,2010-05-25,HealthyAging,,designate,,,Barron CypressHillsFountainAvenue,,136400571,2445,DFTA,,,.00 125 003,**
11,2010-05-25,HealthyAging,,designate,,,"SpringCreekSeniorPartners,Inc.** Barron",,743158439,2445,DFTA,,,.00 125 003,
11,2010-05-25,Food Pantries,,rescind,,,"Borough Organization EINNumber Agency Amount Agy# U/A * Queens QueensJewishCommunityCouncil,Inc.",,237172152,-5000,DYCD,,,.00) 260 005,
11,2010-05-25,Food Pantries,,rescind,,,"Brooklyn FamilyLifeDevelopmentCenter,Inc.",,311741545,-5000,DYCD,,,.00) 260 005,
11,2010-05-25,Food Pantries,,designate,,,"CityHarvest,Inc.-QueensJewishCommunityCouncil,Inc. Queens",,133170676,5000,DYCD,,,.00 260 005,
11,2010-05-25,Food Pantries,,designate,,,"Queens CityHarvest,Inc.-St.AlbansBaptistChurch",,133170676,5000,DYCD,,,.00 260 005,
11,2010-05-25,Food Pantries,,designate,,,"Brooklyn CityHarvest,Inc.-FamilyLifeDevelopmentCenter,Inc.",,133170676,5000,DYCD,,,.00 260 005,
11,2010-05-25,Cultural After School Adventure,,rescind,,,"Member Organization EINNumber Agency Amount Agy# U/A * Barron ManUp!,Inc.-JuniorHighSchool166/GeorgeGershwin(K166)",,030553092,-20000,DYCD,,,.00) 260 005,
11,2010-05-25,Cultural After School Adventure,,designate,,,"Barron ManUp!,Inc.-PublicSchool116K",,030553092,20000,DYCD,,,.00 260 312,
11,2010-05-25,Transportation - Operating Costs,,rescind,,,"Organization EINNumber Agency Amount Agy# U/A * YoungIsraelPrograms,Inc.-YoungIsraelofMidwoodSeniorCenter",,134136312,-6100,DFTA,,,.48) 125 003,
11,2010-05-25,Transportation - Operating Costs,,designate,,,"YoungIsraelPrograms,Inc.-YoungIsraelofMidwoodSeniorCenter",,030381957,6100,DFTA,,,.48 125 003,
11,2010-05-25,HIV/AIDS Communities of Color,,rescind,,,"Organization EINNumber Agency Amount Agy# U/A * BronxCommunityPrideCenter,Inc.",,061552851,-48540,DOHMH,,,.00) 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,rescind,,,"HELP/PSI,Inc.",,133464470,-36369,DOHMH,,,.14) 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,rescind,,,"LifeForce:WomenFightingAIDS,Inc.",,113060772,-25888,DOHMH,,,.10) 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"AfricanServicesCommittee 13-3749744 AfterHoursProject,Inc.",,331007278,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"AIDSCenterofQueensCounty,Inc.",,112837894,3000,DOHMH,,,.91 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"AIDSServiceCenterofLowerManhattan,Inc.",,133562071,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,AliForneyCenter,,300104507,3462,DOHMH,,,.59 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"AmethystWomen'sProject,Inc.",,113505513,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,ArthurAsheInstituteforUrbanHealth,,113185372,1152,DOHMH,,,.13 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"Asian&PacificIslanderCoalitiononHIV/AIDS,Inc.",,133706365,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"BaileyHouse,Inc.",,133165181,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"BedfordStuyvesantFamilyHealthCenter,Inc.",,112412205,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,BlackVeteransforSocialJustice,,112608983,1153,DOHMH,,,.88 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"BronxAddictionServicesIntegratedConceptsSystems,Inc.(BASICS)",,133244626,2594,DOHMH,,,.38 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"BronxAIDSServices,Inc.",,133599121,922,DOHMH,,,.60 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"BrooklynAIDSTaskForce,Inc.",,113031208,2594,DOHMH,,,.38 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CaribbeanWomen'sHealthAssociation,Inc.",,133323168,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CitiwideHarmReductionProgram,Inc.",,134009817,1154,DOHMH,,,.20 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"ClergyUnitedforCommunityEmpowerment,Inc.",,113030795,2555,DOHMH,,,.57 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CommunityHealthActionofStatenIsland(formerlySIAIDSTaskforce) 13-3556132 CommunityHealthcareNetwork,Inc.",,133083068,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CommunityResearchInitiativeonAIDS,Inc.(d/b/aAIDSCommunityResearchInitiativeofAmerica)",,133632234,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CommunityResourceExchange,Inc.(CRE)",,133048638,11541,DOHMH,,,.95 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"CovenantHouseNewYork/Under21,Inc.",,133076376,3462,DOHMH,,,.59 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"DiscipleshipOutreachMinistries,Inc.(d/b/aTurningPoint)",,112838138,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"Exponents,Inc.",,133572677,1154,DOHMH,,,.20 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"FACESNY,Inc.",,133449087,2594,DOHMH,,,.38 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,GayMenofAfricanDescent(GMAD),,133597820,1154,DOHMH,,,.20 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"GayMen'sHealthCrisis,Inc.",,133130146,3462,DOHMH,,,.59 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"HaitianCentersCouncil,Inc.",,112648501,1846,DOHMH,,,.72 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"HealthPeople,Inc.",,510418243,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"HousingWorksHealthServicesIII,Inc.",,133826364,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"IrisHouse-ACenterForWomenLivingwithHIV/AIDS,Inc.",,133699201,1154,DOHMH,,,.20 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"LaNuevaEsperanza,Inc.",,204393724,794,DOHMH,,,.10 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"LatinoCommisiononAIDS,Inc.",,133629466,2415,DOHMH,,,.46 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"LoveHeals,Inc.",,133693776,1154,DOHMH,,,.20 816 112 *,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,MaketheRoadNewYork,,113344389,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"MomentumProject,Inc.,The",,133556768,2594,DOHMH,,,.38 816 112,
11,2010-05-25,HIV/AIDS Communities of Color,,designate,,,"Organization EINNumber Agency Amount Agy# U/A * NewYorkHarmReductionEducators,Inc.",,133678499,2594,DOHMH,,,.38 816 112,
