resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
5,2010-11-17,LocalInitiatives,,rescind,,,"FiscalConduit Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization EIN * Mealy NiaTheatricalProductionCompany,Inc.",,113427470,-28500,DYCD,,,.00) 260 312 *,**
5,2010-11-17,LocalInitiatives,,rescind,,,"ManhattanDel. City-WideTaskForceonHousingCourt,Inc.",,133317188,-3500,HPD,,,.00) 806 009,
5,2010-11-17,LocalInitiatives,,designate,,,"ManhattanDel. HousingCourtAnswers,Inc.",,133317188,3500,HPD,,,.00 806 009,
5,2010-11-17,LocalInitiatives,,rescind,,,"Garodnick SamaritansofNewYork,Inc.",,133164464,-3500,DYCD,,,.00) 260 312,
5,2010-11-17,LocalInitiatives,,designate,,,"Garodnick SamaritansofNewYork,Inc.",,133164464,3500,DYCD,,,.00 260 312,
5,2010-11-17,LocalInitiatives,,rescind,,,"Garodnick SamaritansofNewYork,Inc.",,133164464,-3500,DYCD,,,.00) 260 312,**
5,2010-11-17,LocalInitiatives,,designate,,,"Garodnick SamaritansofNewYork,Inc.",,133164464,3500,DOHMH,,,.00 816 120,**
5,2010-11-17,LocalInitiatives,,rescind,,,Garodnick FriendsofArtandDesignInc.,,133798678,-3500,DYCD,,,.00) 260 312,
5,2010-11-17,LocalInitiatives,,designate,,,Garodnick FriendsofArtandDesignInc.,,133798678,3500,DYCD,,,.00 260 312,
5,2010-11-17,LocalInitiatives,,rescind,,,"James DedicatedtotheStruggle,Inc.",,010725804,-3000,DYCD,,,.00) 260 005,
5,2010-11-17,LocalInitiatives,,designate,,,"James CrownHeightsYouthCollective,Inc.",,112506422,3000,DYCD,,,.00 260 005,
5,2010-11-17,LocalInitiatives,,rescind,,,"Lappin GillenBrewerSchool,Inc.,The",,133764868,-12000,DYCD,,,.00) 260 005,
5,2010-11-17,LocalInitiatives,,designate,,,"Lappin GillenBrewerSchool,Inc.,The",,133764868,5000,DYCD,,,.00 260 312,
5,2010-11-17,LocalInitiatives,,designate,,,"Lappin LincolnCenterforthePerformingArts,Inc.",,131847137,7000,DYCD,,,.00 260 312,
5,2010-11-17,LocalInitiatives,,rescind,,,"Lappin LincolnCenterforthePerformingArts,Inc.",,131847137,-7000,DYCD,,,.00) 260 312,**
5,2010-11-17,LocalInitiatives,,rescind,,,"Lappin LincolnCenterforthePerformingArts,Inc.** 13-1847137 Viverito LaCasadelaHerenciaCulturalPuertorriquena,Inc.",,133205023,-10000,DCA,,,.00) 126 003,**
5,2010-11-17,LocalInitiatives,,designate,,,"Viverito LaCasadelaHerenciaCulturalPuertorriquena,Inc.",,133205023,10000,DYCD,,,.00 260 005,**
5,2010-11-17,LocalInitiatives,,rescind,,,"Lander NewYorkIndustrialRetentionNetwork,Inc.",,510178586,-3500,DSBS,,,.00) 801 002 *,
5,2010-11-17,LocalInitiatives,,designate,,,PrattInstituteCenterforCommunityandEnvironmental Lander Development(PICCED),,111630822,3500,DSBS,,,.00 801 002 *,
5,2010-11-17,LocalInitiatives,,rescind,,,"CC NewYorkIndustrialRetentionNetwork,Inc.",,510178586,-175000,DSBS,,,.00) 801 002,
5,2010-11-17,LocalInitiatives,,designate,,,PrattInstituteCenterforCommunityandEnvironmental CC Development(PICCED),,111630822,175000,DSBS,,,.00 801 002,
5,2010-11-17,LocalInitiatives,,rescind,,,"SouthwestBrooklynCitizensCorps,Ltd.d/b/aCommunity St.Rosalia-ReginaPacisNeighborhood Gentile EmergencyResponseTeam-CERT1NYC",,201759111,-1000,DYCD,,,".00) 260 005 ImprovementAssociation,Inc. 11-2697931 *",**
5,2010-11-17,LocalInitiatives,,designate,,,"SouthwestBrooklynCitizensCorps,Ltd.d/b/aCommunity St.Rosalia-ReginaPacisNeighborhood Gentile EmergencyResponseTeam-CERT1NYC",,201759111,1000,OEM,,,".00 017 002 ImprovementAssociation,Inc. 11-2697931 *",**
5,2010-11-17,LocalInitiatives,,rescind,,,"Mendez ConnectingtoAdvantages,Inc.",,900392858,-3500,DSS,,,.00) 069 105,**
