resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2010-10-13,LocalInitiatives,,rescind,,,FiscalConduit FiscalConduit/SponsoringOrganization EIN Member Organization EINNumber Agency Amount Agy# U/A * Jackson WashingtonHeights-InwoodCoalition,,132989768,-1000,DYCD,,,.00) 260 312,
4,2010-10-13,LocalInitiatives,,designate,,,"Jackson ForestHillsFootballLeague,Inc.",,113057287,1000,DYCD,,,.00 260 312 WashingtonHeights-InwoodCoalition 13-2989768 *,
4,2010-10-13,LocalInitiatives,,rescind,,,"Arroyo UrbanHomesteadingAssistanceBoard(U-HAB),Inc.",,132902798,-5000,HPD,,,.00) 806 009,
4,2010-10-13,LocalInitiatives,,rescind,,,"NewYorkStateTenantsandNeighborsInformationService, Arroyo Inc.",,141761209,-5000,HPD,,,.00) 806 009,
4,2010-10-13,LocalInitiatives,,designate,,,"Arroyo WeStay-NosQuedamos,Inc.",,133724388,10000,HPD,,,.00 806 009 *,
4,2010-10-13,LocalInitiatives,,rescind,,,"FederationofItalianAmericanOrganizationsofBrooklyn, Recchia Ltd.",,112507910,-20000,DYCD,,,.00) 260 312,
4,2010-10-13,LocalInitiatives,,designate,,,"FederationofItalianAmericanOrganizationsofBrooklyn, Recchia Ltd.",,112507910,20000,DYCD,,,.00 260 005,
4,2010-10-13,LocalInitiatives,,rescind,,,"White,Jr. ABetterJamaica,Inc.",,113804421,-5000,DYCD,,,.00) 260 312,**
4,2010-10-13,LocalInitiatives,,designate,,,"White,Jr. ABetterJamaica,Inc.",,113804421,5000,DOE,,,.00 040 402,**
4,2010-10-13,LocalInitiatives,,rescind,,,"Vann Bailey'sCafé,Inc.",,200221451,-10000,DPR,,,.00) 846 006,
4,2010-10-13,LocalInitiatives,,designate,,,"Vann Bailey'sCafé,Inc.",,200221451,10000,DYCD,,,.00 260 005 *,
4,2010-10-13,LocalInitiatives,,rescind,,,"Lander FundfortheCityofNewYork,Inc.",,132612524,-3500,DSBS,,,.00) 801 002,
