category,initiative,award_type,member,organization,program,ein,amount,agency,purpose
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Legal Action Center,,132756320,198825,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Osborne Association,,135563028,482075,,
CRIMINAL JUSTICE SERVICES,Center for Court Innovation,initiative_provider,,"Floating Hospital Inc., The",Center for Court Innovation,132612524,500000,,
CRIMINAL JUSTICE SERVICES,Child Advocacy Centers,initiative_provider,,Safe Horizon,,132946970,500000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,"Icahn School of Medicine at Mount Sinai 13-6171197 * $150,000 Kingsbridge Heights Community Center, Inc.",,132813809,150000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,New York City Alliance Against Sexual Assault,,311702032,150000,,
CULTURAL ORGANIZATIONS,Ghetto Film School (GFS) Accelerator Program Model,initiative_provider,,Ghetto Film School (GFS),,134127229,625000,,
DOMESTIC VIOLENCE SERVICES,"CONNECT, Inc. Community Empowerment Program",initiative_provider,,"CONNECT, Inc.",,020694269,600000,,
DOMESTIC VIOLENCE SERVICES,Legal Services for Domestic Violence Victims,initiative_provider,,"Her Justice 13-3688519 * $100,000 Safe Horizon",,132946970,125000,,
EDUCATION,Chess in the Schools,initiative_provider,,"Chess in the Schools, Inc.",,136119036,400000,,
EDUCATION,Jill Chaifetz Helpline,initiative_provider,,Advocates for Children,,112247307,245000,,
EDUCATION,LGBT Students’ Liaison,initiative_provider,,Department of Education,,136400434,100000,,
EDUCATION,MOUSE,initiative_provider,,Making Opportunities for Upgrading Schools and Education,,133973196,275000,,
EDUCATION,Ms Extra,initiative_provider,,The After School Corporation,,134004600,1550000,,
EDUCATION,Urban Advantage,initiative_provider,,American Museum of Natural History,,136162659,3500000,,
FOOD INITIATIVES,Communities for Healthy Food,initiative_provider,,West Harlem Group Assistance,,237169558,500000,,
FOOD INITIATIVES,Earned Income Tax Credit,initiative_provider,,Food Bank for New York City,,133179546,250000,,
FOOD INITIATIVES,EBTs and Food Markets,initiative_provider,,Grow NYC,,132765465,335000,,
FOOD INITIATIVES,Expand Low-Income Farmers’ Markets,initiative_provider,,Harvest Home,,061800512,95000,,
FOOD INITIATIVES,Food Pantries and Technical Assistance,initiative_provider,,Food Bank for New York City,,133179546,375000,,
FOOD INITIATIVES,Food Pantries and Technical Assistance,initiative_provider,,New York City Coalition Against Hunger,,133471350,100000,,
HEALTH SERVICES,Amida Care Initiative,initiative_provider,,"Amida Care, Inc.",,134154068,100000,,
HEALTH SERVICES,Cancer Prevention,initiative_provider,,"American Cancer Society, Inc., The 13-1788491 * $1,000,000 American-Italian Cancer Foundation",,133035711,175500,,
HEALTH SERVICES,Cancer Prevention,initiative_provider,,"Astoria/Queens Share-ing and Care-ing, Inc.",,113220371,82000,,
HEALTH SERVICES,Cancer Prevention,initiative_provider,,"Charles B. Wang Community Health Center, Inc. 13-2739694 * $40,500 Gilda's Club New York, Inc.",,134046652,40000,,
HEALTH SERVICES,Cancer Prevention,initiative_provider,,Ralph Lauren Center for Cancer Care and Prevention,,020597827,100000,,
HEALTH SERVICES,Cancer Prevention,initiative_provider,,"Self-Help for Women with Breast or Ovarian Cancer (SHARE, Inc.)",,133131914,87000,,
HEALTH SERVICES,Family Planning,initiative_provider,,"Planned Parenthood of New York City, Inc.",,132621497,350000,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,Bronx Health Link,,134045022,40480,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,Brooklyn Perinatal Network Inc.,,133428222,26272,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,"Caribbean Women's Health Association, Inc.",,133323168,9600,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,"Choices in Childbirth 20-2015286 * $20,480 Community Health Center of Richmond, Inc.",,510567466,11360,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,Northern Manhattan Perinatal Partnership,,133782555,132128,,
HEALTH SERVICES,"Healthy Women, Healthy Future",initiative_provider,,"Planned Parenthood of New York City, Inc.",,132621497,19200,,
HEALTH SERVICES,HIV Prevention and Literacy – Seniors,initiative_provider,,"Community Research Initiative on AIDS, Inc.",,133632234,400000,,
HEALTH SERVICES,Obesity Prevention,initiative_provider,,Harlem Hospital Center,,133092676,300000,,
HEALTH SERVICES,Obesity Prevention,initiative_provider,,"Heath Corps, Inc. 26-1269358 * $750,000 New York Road Runners, Inc.",,132949483,250000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,"BronxWorks, Inc.",,133254484,235000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,"CAMBA, Inc.",,112480339,235000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,Henry Street Settlement,,131562242,235000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,"Homeless Services United, Inc.",,133922640,23000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,"Project Hospitality, Inc.",,133234441,37000,,
HOMELESS SERVICES,Children and Families in NYC Homeless System,initiative_provider,,"Women In Need, Inc.",,133164477,235000,,
HOMELESS SERVICES,Citywide Homeless Prevention Fund,initiative_provider,,Coalition for the Homeless,,133072967,492000,,
HOMELESS SERVICES,Citywide Homeless Prevention Fund,initiative_provider,,Community Service Society,,135562202,164000,,
HOMELESS SERVICES,Citywide Homeless Prevention Fund,initiative_provider,,The Bridge Fund,,133824852,164000,,
HOUSING INITIATIVE,Association for Neighborhood and Housing Development (ANHD),initiative_provider,,Association for Neighborhood and Housing Development,,132775999,100000,,
HOUSING INITIATIVE,Citywide Task Force on Housing Court,initiative_provider,,"Housing Court Answers, Inc.",,133317188,650000,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Belmont Arthur Avenue Local Development Organization,,133020589,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Bridge Street Development Corporation,,113250772,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Brighton Neighborhood Association, Inc.",,112435523,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Brooklyn Housing and Family Services, Inc.",,112412584,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Central Astoria Local Development Coalition, Inc.",,112652331,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Clinton Housing Development Company, Inc. 13-2851988 * $29,730 Community League of the Heights, Inc.",,132564241,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"El Barrio Operation Fight Back, Inc. 13-3248777 * $29,730 Eviction Intervention Services Homelessness Prevention, Inc.",,133311582,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Good Old Lower East Side, Inc.",,132915659,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Gowanus Canal Community Development Corporation 11-2498292 * $29,730 Greater Ridgewood Restoration Corporation",,112382250,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Harlem Congregations for Community Improvement, Inc. 13-3516262 * $29,730 Housing Conservation Coordinators, Inc.",,510141489,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Housing Court Answers, Inc.",,133317188,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Hudson Guild 13-5562989 * $29,730 Lenox Hill Neighborhood House, Inc.",,131628180,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"MFY Legal Services, Inc.",,132622748,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Neighborhood Housing Services of Bedford-Stuyvesant, Inc.",,133098397,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Neighborhood Housing Services of East Flatbush,,133098397,29731,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Neighborhood Housing Services of Jamaica, Inc.",,237398279,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Neighborhood Housing Services of the North Bronx, Inc.",,133098397,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Neighborhood Initiatives Development Corporation (NIDC),,133110811,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,North Brooklyn Development Corporation,,112555446,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Northfield Community LDC of Staten Island, Inc.",,132974137,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Northwest Bronx Community and Clergy Coalition for Sistas and Brothas United,,132806160,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Peoples Firehouse, Inc. 11-2470566 * $29,730 Queens Community House, Inc.",,112375583,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Queensboro Council for Social Welfare, Inc.",,111817497,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Ridgewood Bushwick Senior Citizens Council, Inc.",,112453853,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Staten Island Center for Independent Living, Inc.",,133266398,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Strycker's Bay Neighborhood Council, Inc. 13-1943516 * $29,730 United Jewish Council of the East Side, Inc.",,132735378,29731,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,Urban Justice Center,,133442022,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"West Bronx Housing and Neighborhood Resource Center, Inc.",,132941841,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"West Side Federation for Senior and Supportive Housing, Inc.",,132926433,29730,,
HOUSING INITIATIVE,Community Consultant Contracts (CCC),initiative_provider,,"Woodside on the Move, Inc.",,112435565,29730,,
HOUSING INITIATIVE,Energy Retrofits for Small Buildings,initiative_provider,,Pratt Center for Community Development,,111630822,1000000,,
HOUSING INITIATIVE,Stabilizing NYC,initiative_provider,,Urban Justice Center,,133442022,1250000,,
IMMIGRANT SERVICES,New York Immigrant Coalition,initiative_provider,,New York Immigrant Coalition,,133573409,200000,,
IMMIGRANT SERVICES,New York Immigrant Family Unity Project,initiative_provider,,Vera Institute of Justice Inc.,,131941627,247000,,
IMMIGRANT SERVICES,New York Immigrant Family Unity Project,initiative_provider,,Legal Aid Society,,135562265,1551000,,
IMMIGRANT SERVICES,New York Immigrant Family Unity Project,initiative_provider,,Bronx Defenders,,133931074,1551000,,
IMMIGRANT SERVICES,New York Immigrant Family Unity Project,initiative_provider,,Brooklyn Defenders Services,,113305406,1551000,,
IMMIGRANT SERVICES,Unaccompanied Minors and Families,initiative_provider,,"Catholic Charities Community Services, Archdiocese of New York",,135562185,250000,,
IMMIGRANT SERVICES,Unaccompanied Minors and Families,initiative_provider,,Center for NYC Law at New York Law School,"Safe Passage Project 13-5645885 * $160,000 Central American Legal Assistance",112859151,90000,,
IMMIGRANT SERVICES,Unaccompanied Minors and Families,initiative_provider,,Legal Aid Society,,135562265,250000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Brooklyn Legal Services Corporation A,,132605599,207500,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Goddard Riverside Community Center,,131893908,775000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Aid Society / Civil Division,,135562265,311500,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Aid Society / Civil Division,,135562265,410000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Aid Society / Civil Division,,135562265,657000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Aid Society / Civil Division,,135562265,234500,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Aid Society / Civil Division,,135562265,172000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Services NYC,Bronx,161759590,219000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Services NYC,Brooklyn Branch,132600199,758000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Services NYC,Manhattan Legal Services (Includes Harlem branch,132613958,364000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Legal Services NYC,Queens Branch,132605604,255500,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,"MFY Legal Services, Inc.",,132622748,435000,,
LEGAL SERVICES,Anti-Eviction Legal Services,initiative_provider,,Northern Manhattan Improvement Corporation,,132972415,201000,,
LEGAL SERVICES,Citywide Civil Legal Services,initiative_provider,,Legal Aid Society,,135562265,1500000,,
LEGAL SERVICES,Citywide Civil Legal Services,initiative_provider,,Legal Services NYC,,132600199,1500000,,
LEGAL SERVICES,Citywide Civil Legal Services,initiative_provider,,NY Legal Assistance Group,,133505428,750000,,
LEGAL SERVICES,Legal Information for Families Today,initiative_provider,,Legal Information for Families Today,,133910567,485000,,
LEGAL SERVICES,Legal Services for the Working Poor,initiative_provider,,"CAMBA, Inc.",,112480339,305000,,
LEGAL SERVICES,Legal Services for the Working Poor,initiative_provider,,Housing Conservation Coordinators,,510141489,305000,,
LEGAL SERVICES,Legal Services for the Working Poor,initiative_provider,,MFY Legal Services,,132622748,305000,,
LEGAL SERVICES,Legal Services for the Working Poor,initiative_provider,,Northern Manhattan Improvement Corporation,,132972415,305000,,
LEGAL SERVICES,Legal Services for the Working Poor,initiative_provider,,Urban Justice Center,,133442022,305000,,
LEGAL SERVICES,Prisoners’ Rights Project,initiative_provider,,Legal Aid Society,,135562265,750000,,
LEGAL SERVICES,Unemployment Insurance/Supplemental Security Income,initiative_provider,,Legal Aid Society,,135562265,500000,,
LEGAL SERVICES,Unemployment Insurance/Supplemental Security Income,initiative_provider,,Legal Services NYC,,132600199,500000,,
MENTAL HEALTH SERVICES,Bailey House,initiative_provider,,"Bailey House, Inc.",,133165187,125000,,
MENTAL HEALTH SERVICES,LGBTQ Youth All-Borough Mental Health Initiative,initiative_provider,,Hetrick Martin Institute,,133104537,1000000,,
MENTAL HEALTH SERVICES,"Samaritan’s of New York, Inc.",initiative_provider,,"Samaritan's of New York, Inc.",,133164464,50000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Community-Based Programs,initiative_provider,,"Floating Hospital Inc., The",Center for Court Innovation,132612524,250000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Community-Based Programs,initiative_provider,,Jacob A Riis Neighborhood Settlement,,111729398,250000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Community-Based Programs,initiative_provider,,"Man Up, Inc.",,030553092,250000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,Center for Alternative Sentencing and Employment Services Inc.,,132668080,129400,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,"Floating Hospital Inc., The",Center for Court Innovation,132612524,258800,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,"Man Up, Inc.",,030553092,258800,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,Opportunities for a Better Tomorrow,,112934620,129400,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,Rockaway Development Revitalization Corporation,,112575794,129400,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Job Readiness Program,initiative_provider,,Urban Youth Alliance International Inc.,,132969182,129400,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence – Legal Services,initiative_provider,,Legal Aid Society,,135562265,1175000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,Legal Aid Society,,132645436,35000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,"Floating Hospital Inc., The",,132612524,70000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,"Man Up, Inc.",Center for Court Innovation,030553092,70000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,"Man Up, Inc.",,111711014,35000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,Safe Space NYC Inc.,,141997299,35000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Mental Health/Therapeutic Services,initiative_provider,,Urban Neighborhood Services Inc.,,132969182,140000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,"BrotherhoodSister Sol, The",,133857387,120000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,CUNY Creative Arts Team,,133893536,80000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Ifetayo Cultural Arts Academy,,113027538,40000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Jacob A Riis Neighborhood Settlement,,111729398,80000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Life Camp Inc.,,200814999,80000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,"Man Up, Inc.",,030553092,160000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Momentum Teens For Leadership,,263884626,80000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Police Athletic League Inc.,,135596811,40000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,SCAN-New York Volunteer Parent-Aides Association Inc.,,132912963,80000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Street Corner Resources,,260149521,40000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,Urban Youth Alliance International Inc.,,132969182,40000,,
PUBLIC SAFETY INITIATIVE,mediation and youth development),initiative_provider,,YPIS of Staten Island Inc.,,237085239,80000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,"Council for Unity, Inc.",,112880221,200000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,Department of Youth and Community Development,,136400434,3000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,"Downtown Community Television Center, Inc.",,132742777,10000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,"Floating Hospital Inc., The",Center for Court Innovation,132612524,40000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,"New York WEB Center, Inc.",,205620848,10000,,
PUBLIC SAFETY INITIATIVE,Anti-Gun Violence –Youth Programs,initiative_provider,,New Yorkers Against Gun Violence,,133780848,30000,,
SENIOR SERVICES,6th Congregate Weekend Meal,initiative_provider,,CityMeals on Wheels,,133634381,600000,,
SENIOR SERVICES,6th Congregate Weekend Meal,initiative_provider,,Department for the Aging,,136400434,600000,,
SENIOR SERVICES,Access to Crisis and Emergency Services (ACES),initiative_provider,,Metropolitan Council on Jewish Poverty,,132738818,600000,,
SENIOR SERVICES,Elder Abuse Enhancement,initiative_provider,,"New York Asian Women’s Center, Inc.",,133286250,135000,,
SENIOR SERVICES,Elder Abuse Enhancement,initiative_provider,,"Trinity Healing Center, Inc.",,203235905,50000,,
SENIOR SERVICES,Elder Abuse Enhancement,initiative_provider,,"Turning Point for Women and Families 54-2177390 * $50,000 Sakhi for South Asian Women",,133593806,50000,,
SENIOR SERVICES,Elder Abuse Enhancement,initiative_provider,,"Connect, Inc.",,020694269,50000,,
SENIOR SERVICES,Handyman Services,initiative_provider,,Metropolitan Council on Jewish Poverty,,132738818,580000,,
SENIOR SERVICES,Information and Referral Services,initiative_provider,,"Council of Belmont Organizations, Inc.",,132755323,103914,,
SENIOR SERVICES,Information and Referral Services,initiative_provider,,Emerald Isle Immigration Center,,112932528,56132,,
SENIOR SERVICES,Information and Referral Services,initiative_provider,,Metropolitan Council on Jewish Poverty,,132738818,247765,,
SENIOR SERVICES,LGBT Senior Services in Every Borough,initiative_provider,,"Services and Advocacy for GLBT Elders (SAGE), Inc.",,132947657,1200000,,
SENIOR SERVICES,LGBT Senior Services in Every Borough,initiative_provider,,Queens Community House,,112375583,300000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,BronxWorks Inc.,Citizen Advice Bureau NORC,133254484,75000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,"Catholic Charities Neighborhood Services, Inc.",Sheepshead Bay Nostrand NORC,112047151,251000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,Department for the Aging,,136400434,529000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,Dorot,Lincoln House Outreach,133668207,76000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,Grand Street Settlement,NORC,135562230,78000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,"Jamaica Service Program for Older Adults, Inc. (JSPOA) NORC",,510204121,45000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,Jewish Association for Services for the Aged (JASA),1199 Plaza NORC,132620896,76000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,"Neighborhood Self Help by Older Persons Project, Inc.","Morrison Lafayette/Boyton Lafayette NORC 13-3077049 * $32,000 Phipps Community Development Corp.",132707665,152000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,Rochdale Village Social Services Inc.,NORC,113397470,253000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,"Samuel Field YM &YWHA, Inc.",NORC Without Walls,113071518,92000,,
SENIOR SERVICES,Services Enhancement,initiative_provider,,"Selfhelp Community Services - Northridge NORC 13-5654450 * $234,000 Service and Advocacy for GLBT Elders",SAGE Harlem NORC,132947657,57000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Bergen Basin Community Development Corporation,,113199040,200000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Bergen Beach Youth Organization,Marine Park Active Adults Neighborhood Center,112598350,30000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,"Bowery Residents’ Committee Senior Center 13-2736659 * $261,000 Charles Walburg Multi-Service Center","Jackie Robinson Neighborhood Senior Center 23-7337180 * 70,000 Chinese Planning Council – CPC Open Door",136202692,10000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Chinese Planning Council,NY Chinatown Senior Center,136202692,26000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Citizens Care Committee,Harlem Teams Senior Center,131623989,40000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,"Conselyea Street Block Association, Inc.",Swinging 60s Senior Center,112347180,789000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,"COTHOA Luncheon Club, Inc.","Wilson M. Morris Senior Center 13-3608860 * $20,000 Department for the Aging",136400434,2655,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,East Side House,Mitchell House Neighborhood Center,131623989,112495,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Corona Congregational Church Inc UCC,Florence E. Smith Neighborhood Senior Center,111802803,45000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Elmcor Youth and Adult Services,Elmcor LeFrak Neighborhood Center,112224539,53036,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,GRIOT Circle,,113364328,20000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Greenwich House,Independence Plaza Neighborhood Center,135562204,63617,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Hamilton Madison House,City Hall Neighborhood Center,135562412,100000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Hellenic American Neighborhood Action Committee (HANAC),Ravenswood Neighborhood Senior Center,112290832,25000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Jewish Association for the Services for the Aged (JASA),Holliswood Neighborhood Senior Center,132620896,60000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Jewish Association for the Services for the Aged (JASA),Mechler Hall Senior Center,132620896,50000,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Jewish Association for the Services for the Aged (JASA),Throg Neck Neighborhood Center,132620896,6699,,
SENIOR SERVICES,"Senior Centers, Programs, and Enhancements",initiative_provider,,Jewish Community Council of Greater Coney Island,Homecare,112665181,96891,,
