member,organization,program,ein,amount,purpose
Gjonaj,"Preston Center of Compassion, Inc. -Senior Program",,571180937,20000,Funding to support Preston Senior programming including enhancement and expansion of services in Council District 13.
Lancman,"Queens Community House, Inc. -Pomonok Senior Club",,112375583,5000,The funds received will be used to cover the cost of food/refreshments for the weekly gathering to expand networking opportunities for seniors. Funds will be applied to the purchase of supplies and transportation.
Dromm,"Queens Community House, Inc. -Queens Center for Gay Seniors",,112375583,15000,"To support Queens Center for Gay Senior's counseling, benefits review, support groups, and various educational and recreational programs for LGBT older adults."
Van Bramer,"Queens Community House, Inc. -Queens Center for Gay Seniors",,112375583,5000,Funds will be used to support the Queens Center for Gay Seniors.
Koslowitz,"Queens Community House, Inc. -Supportive Senior Programming",,112375583,11000,"Funding to support educational and recreational activities including exercise, dance, nutrition and lecture classes/workshops; to also provide health screenings, fall prevention, and technology programs."
Adams,"Queens Interagency Council on the Aging, Inc.",,112744700,5000,Funds will support programmatic costs and events.
Koslowitz,"Queens Interagency Council on the Aging, Inc. -Monthly Senior Program",,112744700,5000,"Funding to support monthly programming throughout the year at Queens Borough Hall regarding senior specific topics including accessible transportation, food and housing, protecting senior services and affordable healthcare."
Vallone,"Queens Interagency Council on the Aging, Inc. -Programs & Forums",,112744700,10000,"Funding to support operating expenses of programs, services and forums for seniors."
Lancman,"Queens Jewish Community Council, Inc.",,237172152,14000,Funding to support senior programming including intervention and immigrant services.
Ulrich,"Queens Jewish Community Council, Inc.",,237172152,5000,"Funds will be used to provide senior services, meals-on-wheels, senior programing and immigration services."
Dromm,"Queens Jewish Community Council, Inc. -Senior Meals",,237172152,2500,To continue senior services and to combat hunger through its meals-on-wheels program and food pantry.
Vallone,"Queens Jewish Community Council, Inc. -Senior Services",,237172152,5000,"Funds will be used to continue services to seniors that include meals-on-wheels, cultural programming, legal services, and entitlement assistance."
Dromm,Queens Legal Services Corporation -Elder Abuse,,132605604,8000,"To fund outreach to seniors to raise awareness about domestic violence and development of trainings and materials on abuse, as well as on financial issues."
Ulrich,"Queensboro Council for Social Welfare, Inc. -Health & Safety Program",,111817497,5000,Funds will be used for Health and Safety program in the home and in the community. Page 20 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Grodenchik,"Queensboro Council for Social Welfare, Inc. -Professional Development Programs",,111817497,5000,"To help cover costs of community trainings/programming and professional development programs in Bayside, Bellerose, Douglaston, Floral Park, and Little Neck."
Holden,Rabbi Israel Meyer HaKohen Rabbinical Seminary of America,Middle Village Adult Center,111752021,45000,Funds to be used for operating expenses of programs and services at the Middle Village Adult Center.
Koslowitz,Rabbi Israel Meyer HaKohen Rabbinical Seminary of America,Middle Village Adult Center,111752021,3000,Funding to support general operation expenses of programming / services at Middle Village Adult Center.
Vallone,RC Church St. Andrew Avellino -Friendship Club & Homeless Program,,111635086,5000,"Funding to support operational expenses of senior programming, events, activities as well as operating expense for the homeless program."
Diaz,"Regional Aid for Interim Needs, Inc.",,136213586,10000,"To support senior activities, case assistance, congregate meals, educational resources and nutritional activities."
Rodriguez,"Regional Aid for Interim Needs, Inc.",,136213586,10000,The funds will be used to support the operating expenses of the Senior Center and its programming and activities.
Cabrera,"Regional Aid for Interim Needs, Inc. -Bailey Neighborhood Senior Center",,136213586,40000,"The funds for the R.A.I.N. Bailey Neighborhood Senior Center will be used for supplies, senior activities, senior trips and utilities."
King,"Regional Aid for Interim Needs, Inc. -Boston East Neighborhood Senior Center",,136213586,12500,Funds to be used to operate the R.A.I.N Boston East Neighborhood Senior Center.
Gjonaj,"Regional Aid for Interim Needs, Inc. -Boston Road Neighborhood Senior Center",,136213586,10000,The funds will be used to support the operating expenses of the Senior Center and its programming and activities.
King,"Regional Aid for Interim Needs, Inc. -Boston Secor Neighborhood Senior Center",,136213586,12500,Funds to be used for the R.A.I.N Boston Secor Neighborhood Senior Center.
King,"Regional Aid for Interim Needs, Inc. -Eastchester Senior Center",,136213586,30000,Funds to be used for the R.A.I.N Eastchester Neighborhood Senior Center.
King,"Regional Aid for Interim Needs, Inc. -Gunhill Neighborhood Senior Center",,136213586,30000,Funds to be used to operate the R.A.I.N Gunhill Neighborhood Senior Center.
Gjonaj,"Regional Aid for Interim Needs, Inc. -Middletown Neighborhood Senior Center",,136213586,10000,The funds will be used to support the operating expenses of the Senior Center and its programming and activities.
Torres,"Regional Aid for Interim Needs, Inc. -Mt. Carmel Neighborhood Senior Center",,136213586,10000,Funds will support the operating expenses of the Mt. Carmel Senior Center.
Cabrera,"Regional Aid for Interim Needs, Inc. -Tolentine Neighborhood Senior Center",,136213586,35000,"The funds for the R.A.I.N. Tolentine Neighborhood Senior Center will be used for daily operations, supplies, senior programming and trips."
King,"Retirees of Dreiser Loop, Inc.",,010677804,25000,"Funds to be used to support the Retirees of Dreiser Loop who will host workshops, forums, and maintain a passenger van. In addition funds are used for rent, utilities and insurance for the van and room."
Reynoso,"Riseboro Community Partnership, Inc. -Borinquen Plaza Senior Center",,112453853,9250,To support programming for seniors at Borinquen Plaza Senior Center.
Ampry-Samuel,"Riseboro Community Partnership, Inc. -Breevort Senior Club",,112453853,5000,"To support programming for seniors at the RiseBoro Breevort Senior Club. CD 37 Riseboro Community Partnership, Inc. -Hope Gardens Service Center"
,"To support programming for seniors at the RiseBoro Breevort Senior Club. CD 37 Riseboro Community Partnership, Inc. -Hope Gardens Service Center",,112453853,14125,"Funds will be used for Hope Gardens service center. Page 21 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds CD 37 Riseboro Community Partnership, Inc. -RiseBoro Senior Center"
,Funds will be used for Hope Gardens service center. Page 21 Appendix A: Aging Discretionary Council Member Legal Name of Organization,"Program Name Tax ID Amount Purpose of Funds CD 37 Riseboro Community Partnership, Inc. -RiseBoro Senior Center",112453853,14000,Funds will be used to support RiseBoro Senior Center.
Reynoso,"Riseboro Community Partnership, Inc. -Roundtable Senior Center",,112453853,9250,To support programming for seniors at Roundtable Senior Center.
Ampry-Samuel,"Riseboro Community Partnership, Inc. -Saratoga Square Senior Center",,112453853,5000,To support programming for seniors at Saratoga Square Senior Center.
Cornegy,"Riseboro Community Partnership, Inc. -Stuyvesant Gardens Senior Club",,112453853,5000,"Funds will be used to enhance a variety of health and wellness, educational/recreational, and technology activities, including supplies for programming at Stuyvesant Gardens Senior Club."
Cohen,"Riverdale Senior Services, Inc.",,237357997,40000,Funding to support the enhancement and expansion of senior services including increasing hours of operation and transportation services to and from the center.
Rodriguez,"Riverstone Senior Life Services, Inc.",,133355074,10000,To help cover expenses related to Riverstone Supports Immigrants through Senior Center program.
Perkins,"Riverstone Senior Life Services, Inc. -Healthy Aging, Day Care & Memory Center.",,133355074,12500,"Funding to support Healthy Aging, Day Care and the Memory Center."
Levine,"Riverstone Senior Life Services, Inc. -Riverstone Memory Center",,133355074,17000,To provide funding support for program expenses at the Memory Center.
Adams,"Rochdale Village Social Services, Inc. -Rochdale Village Senior Center",,113397470,44000,"Funds will support the lunch, health and wellness programs at the Senior Center."
Koo,Roman Catholic Church of St. Kevin -Senior Club,,111666886,4000,"To provide materials for weekly meetings, activities and annual events, and other programmatic expenses of senior services."
Kallos,"Roosevelt Island Disabled Association, Inc.",,133251193,5000,"Funding is used to support transportation costs, holiday meals, events and other social outings throughout the year in addition to ADA training meetings."
Perkins,"Salem Community Service Council, Inc. -Hunger Relief Ministry",,132665561,15000,Funding to support Hunger Relief Ministry at Salem UMC.
Brannan,"Salvation Army, The -Bensonhurst Senior Center",Star Lake Camp Trip,135562351,5000,Funding to support the Bensonhurst Senior Center's Star Lake Camp Trip.
Van Bramer,"Samaritan Daytop Village, Inc. -Woodside Senior Center",,112635374,36000,"To support initiatives such as: healthy initiatives, yoga training, physical fitness, senior trips and to supplement members dietary needs."
Vallone,"Samuel Field YM & YWHA, Inc. -Clearview Assistance program",,113071518,10000,Funding will help support the Clearview Assistance program and its various programs and services.
Vallone,"Samuel Field YM & YWHA, Inc. -North Flushing Senior Center",,113071518,5000,"Funding to support general operational expenses, programs and services related to running the North Flushing Senior Center."
Vallone,"Samuel Field YM & YWHA, Inc. -Senior Transportation",,113071518,15000,"The program will provide seniors over the age of sixty who reside in the greater Clearview, Whitestone, Le Harve, Bay Terrace, and Flushing Communities with dedicated transportation service."
Johnson,"Say Ah!, Inc.",,208663409,7500,Funds to train staff and volunteers at senior centers in Council District 3.
Yeger,"SBH Community Service Network, Inc.",,237406410,16000,Funds will be used to support case assistance services provided to individuals 60 years of age and older. Page 22 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Brannan,"SBH Community Service Network, Inc.",,237406410,6500,Funding will be used to support Senior programming and services.
Treyger,"SBH Community Service Network, Inc. -Case Assistance to Older Adults",,237406410,15000,Funds will be used to for case assistance services provided to individuals 60 years of age and up.
Kallos,"Search and Care, Inc.",,237444790,7500,"To provide comprehensive fee-free care management services for vulnerable older men and women living in Council District 5, publicly noticed through Council District 5 monthly newsletter and website."
Ayala,"Search and Care, Inc.",,237444790,5000,To provide comprehensive care management for older adults.
Holden,"Selfhelp Community Services, Inc.",,131624178,33000,Funds to be used to support services and programming at the senior center as well as transportation services for medical appointments.
Vallone,"Selfhelp Community Services, Inc. -Alzheimer's Resource Program (SHARP) & Transpiration Program",,131624178,10000,"This funding will support the operation of programs offered such as adult day care, SHARP and transportation for clients."
Koo,"Selfhelp Community Services, Inc. -Benjamin Rosenthal-Prince Street Senior Center",,131624178,19000,"To fund programming at the Benjamin Rosenthal-Prince Street Senior Center, including technology education classes, ESL, citizenship classes, and workshops."
Vallone,"Selfhelp Community Services, Inc. -Clearview Senior Center",,131624178,10000,"Funds will be used for transportation services, virtual senior center program, Zumba and Yoga classes."
Levine,"Selfhelp Community Services, Inc. -Net Case Management Program",,131624178,5000,Funding to support operational expenses associated with providing senior programs and services for Council District 7 residents.
Dromm,"Selfhelp Community Services, Inc.",Northridge/Brulene/Southridge,131624178,9500,"To maintain staffing to assist senior clients, to assist with transportation, and to provide case management and assistance."
Constantinides,"Selfhelp Community Services, Inc. -Queensview NORC Services",,131624178,10000,Funds will be used to defray the cost of office management and programming at the Queensview NORC.
Koslowitz,"Selfhelp Community Services, Inc. -Selfhelp on Austin Street",,131624178,41000,"Funding to provide staff support for Painting / Drawing classes, Arts and Crafts, ESL Classes, Technology Classes and Health / Wellness classes. Funding will also support supplies for educational and recreational programming."
Brannan,"Selfhelp Community Services, Inc. -Virtual Senior Center",,131624178,5000,"Funding to support the Senior Center platform, which provides an easy-to-use, senior- focused, online app./interactive video."
Lander,"Senior Citizens League of Flatbush, Inc.",,112347331,5000,Support education and wellness programs for seniors.
Powers,"Service Program for Older People (SPOP), Inc.",,132947616,5000,"Funding will support mental health counseling for seniors at satellite clinics in District 4, as well as for seniors who are homebound."
Kallos,"Service Program for Older People (SPOP), Inc.",,132947616,1000,"To support the delivery of mental health care to older adults residing in Council District 5 Services include evaluations, psychotherapy, medication management, specialized substance abuse counseling and integrated physical and behavioral health care."
Rosenthal,"Service Program for Older People (SPOP), Inc. -Mental Health Home visits",,132947616,10500,Funds support mental health care visits for seniors in Council District 6.
Levine,"Service Program for Older People (SPOP), Inc. -Satellite Clinics",Riverstone & Red Oak Senior Centers,132947616,5500,To support the satellite clinics at Riverstone and Red Oak Senior Centers. Page 23 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Johnson,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",,132947657,7500,"Funding to support the SAGE Center; providing access to services, benefits counseling, legal and financial planning, educational offerings, health and wellness programs, support groups and congregate meals."
Powers,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",,132947657,5000,"Funding will support services at The SAGE Center, including employment assistance, legal and financial planning, cultural and educational programs, health and wellness programs, benefit counseling, cancer support groups, and congregate meals."
Lander,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",,132947657,3500,"Funding to defray costs of providing counselling, programming and /or meals for seniors."
Torres,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc. -Bronx",,132947657,10000,Funds will support the operations of SAGE-Bronx.
Perkins,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc. -Council District 9",,132947657,17500,Funding to support the SAGE Senior Center in Council District 9.
Gibson,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc. -SAGE Center Bronx",,132947657,5000,Funds will support services for LGBT older adults offered at the SAGE Center Bronx.
Levine,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc. -The SAGE Center",Harlem,132947657,5000,Funding for programming conducted through flagship SAGE Center and the SAGE Center in Harlem.
Grodenchik,"Services Now for Adult Persons (SNAP), Inc.",,112591783,63250,"To help support case management, meals, programming, and other related senior services."
Miller,"Services Now for Adult Persons (SNAP), Inc. -Brookville Center",,112591783,10000,"Funding will enable the continuation and enhancement of SNAP's broad array of services for seniors at the Brookville center. Services include case management, meals- on-wheels, caregiver support, and transportation/escort."
Richards,"Services Now for Adult Persons (SNAP), Inc. -Brookville Neighborhood Senior Center",,112591783,20000,This funding will support district based senior services.
Levine,"SHARE: Self-Help for Women with Breast or Ovarian Cancer, Inc. -Senior Outreach & Support Initiative",,133131914,5000,To fund outreach and support services for seniors at risk of ovarian and breast cancers in Council District 7.
Dromm,South Asian Council for Social Services -Senior Program,,113632920,5000,"To support outreach and expenses of providing culturally and linguistically competent discussions on senior health topics, including educating on government benefits and language accessible social services and other resources."
Koo,South Asian Council for Social Services -Senior Support Services,,113632920,19000,"To assist with operational costs for senior-related programming, including health workshops, ESOL classes and culturally relevant recreational activities."
Vallone,South Asian Council for Social Services -Senior Support Services,,113632920,5000,"Funding will support operational costs, programs and services for SACSS."
Borelli,South Shore Artists Foundation,,842895424,5000,South shore artists will be engaging senior artists to create murals and other art and then using the art the seniors create to teach kids about nature and ecology. Page 24 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Reynoso,Southside United Housing Development Fund Corporation,David Santiago Senior Center,112268359,30000,"To support Senior Wellness programs, and general social services for seniors. Funding will be allocated for staffing support, office technology and materials, and office infrastructure."
Levin,Spanish Speaking Elderly Council,RAICES,112730462,11300,"To provide senior citizens 60 and older with hot lunches, educational and recreational activities, and comprehensive case management services and staff support."
Constantinides,Spanish Speaking Elderly Council,RAICES -Astoria Senior Center,112730462,7000,Funds will be used to defray the operating costs at the RAICES Astoria Neighborhood Senior Center.
Menchaca,Spanish Speaking Elderly Council,RAICES -Red Hook Senior Center,112730462,10000,Funding to support operational and programming expenses of senior services.
Barron,"Spring Creek Senior Partners, Inc. -Senior Programming",,743158439,7000,Funding to support operating expense costs for seniors services programming.
Yeger,St. Athanasius Golden Age Club,,111639837,17000,Requested funds will be used to support the weekly meetings and various activities for seniors of St. Athanasius Golden Age Club.
Ulrich,St. Camillus Golden Age,,111674392,5000,"Funds will support the Golden Age club, including hosting meetings, special events, senior peer counseling, community updates and information on senior services."
Levin,St. Francis College -Senior Programming,,111635105,9000,"To support St. Francis College’s For Seniors program that provides free activities, including Tai Chi, Pilates, yoga, swimming, creative writing classes, introductory course to Computers and use of the internet, lecture series, and free first run movies."
Ulrich,St. Francis DeSales Golden Age Club,,111631813,6000,"Funds will support the Golden Age club, serving seniors in the surrounding areas."
Eugene,St. Gabriel's Episcopal Church,,112463892,18200,"Funding to support senior programming, including arts/crafts, educational and informational seminars/lecture on health and environmental related topics, recreational activities, exercise classes, as well as providing benefits assistance."
Eugene,St. Mark's United Methodist Church,,111642727,19000,"Funds will be used to maintain personnel, provide food, and to assist seniors in maximizing full potential through educational and social activities."
Treyger,"St. Mary's Roman Catholic Church at Bensonhurst, Kings County, NY -Happy-Go-Lucky Club",,111631816,5000,"Funding will support the Happy Go Lucky Club, and senior services, and events"
Reynoso,St. Nick's Alliance Corporation -GREC,,510192170,7500,"To support Leadership, recreational, and educational activities for seniors in East Williamsburg."
Treyger,St. Simon and Jude RC Church Senior Program -Senior Programming,,111771932,5000,Funding to support the operating costs of programming/services and events of the senior program.
Salamanca,St. Vincent de Paul Residence,,133598842,25000,Funding will be used to provide senior services at St. Vicente de Paul.
Ulrich,St. Virgilius Golden Age,,111672796,5000,"Funds will support the Golden Age club, serving seniors in the surrounding areas, including hosting meetings, special events, senior peer counseling, community updates and information on senior services. Page 25 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Powers,"Stanley M. Isaacs Neighborhood Center, Inc. -Senior Services",,132572034,10000,Funding will support senior services at the Stanley Isaacs Neighborhood Center.
Kallos,"Stanley M. Isaacs Neighborhood Center, Inc. -Senior Services",Council District 5,132572034,26500,"To fund senior services in support of wellness, nutrition, and fitness activities including the cost of instructors and supplies, publicly noticed through Council District 5 monthly newsletter and website."
Matteo,"Staten Island Center for Independent Living, Inc.",,133266398,12000,"Funds will be used for transportation to and from center to seniors in the program for peer support groups, summer trips, recreational programs, the recreational pool program."
Matteo,"Staten Island Community Services Friendship Clubs, Inc.",Arrochar & New Dorp Center Friendship Club,132778244,35000,"Funds will be used for recreation, education, transportation, health promotion programs at Arrochar and New Dorp Center Friendship Club."
Borelli,"Staten Island Community Services Friendship Clubs, Inc. -Great Kills Friendship Club",,132778244,20000,Funding to support programming and services @ Great Kills Friendship Club.
Borelli,"Staten Island Community Services Friendship Clubs, Inc. -Mt. Loretto Friendship Club",,132778244,20000,Funding to support programming and services.
Powers,"Stein Senior Center, Inc.",,237378342,15000,Funding will support senior services at the Stein Senior Center.
Rivera,"Stein Senior Center, Inc.",,237378342,15000,Funding to support the operating costs associated with senior programming.
Lancman,Stonewall Community Development Corporation,,462796863,5000,"Funding to support programming and services for the LGBTQ senior community with a focus on housing, financial literacy skills and health/wellness education."
Chin,Stonewall Community Development Corporation,,462796863,4000,"Funds will be used to support Stonewall Village NYC, a comprehensive and integrated system of community outreach and education that will help LGBTQ older adults access affordable housing and vital services."
Dromm,Stonewall Community Development Corporation -Stonewall Village,,462796863,5000,"To fund seminars and workshops, research, and support networks to help LGBTQ seniors build financial literacy skills, plan for financial and health challenges, protect assets, and create an LGBTQ-affirming network of vendors and volunteers."
Powers,Stonewall Community Development Corporation -Stonewall Village Senior Housing Project,,462796863,5000,Funding will support the LGBTQ Stonewall Village Senior Housing Project.
Rosenthal,"Strycker's Bay Neighborhood Council, Inc. -Senior Breakfast",,131943516,5000,Funds support services and activities related to the Senior Breakfast program.
Rodriguez,"Sukkahwood, Inc. -Senior Services",,822630901,10000,"Funding to support operational expenses associated with cultural events and activities including outreach/promotions, facility/space costs and artists costs for seniors. CD 37 Sumner Houses Tenants Association, Inc."
,"Funding to support operational expenses associated with cultural events and activities including outreach/promotions, facility/space costs and artists costs for seniors. CD 37 Sumner Houses Tenants Association, Inc.",,112733344,5000,Funding will support senior programing and meals.
Dromm,"Sunnyside Community Services, Inc. -Senior Center",,510189327,6500,"To fund an integrated continuum of senior services, which include senior center, case assistance and management, social adult day services, caregivers program, health programs, and visiting program."
Brannan,"Sunset Park Health Council, Inc. -Bay Ridge on the Move",,202508411,5000,Funding to support Bay Ridge on the Move senior services.
Koo,"Taiwan Center, Inc. -Senior Center",,112857501,19000,"To fund program-related expenses for the senior center, including class materials, office supplies, utilities, and printing expenses. Page 26 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Ayala,Terence Cardinal Cooke Health Care Center -Music Therapy,,133007801,5000,To provide funds for music therapy at the Terence Cardinal Cooke Health Care Center.
Ayala,"Union Settlement Association, Inc. -Senior Centers",Council District 8,131632530,20000,To fund programs and initiatives related to the health of seniors in Council District 8.
Brannan,United Chinese Association of Brooklyn,,371469112,10000,Funding for Social Service for Community Seniors and Families.
Rivera,"United Jewish Council of the East Side, Inc. -Lillian Wald Senior Center",,132735378,20000,Funding to support congregate meals and health/wellness activities at the Lillian Wald Senior Center.
Levin,"United Jewish Organizations of Williamsburg, Inc.",,112728233,9500,"To assist low income individuals to apply and obtain public benefits including food stamps, SSI, Medicare, Medicaid, Social Security, health insurance, Section 8, emergency food vouchers & packages, and legal assistance."
Lander,"United Jewish Organizations of Williamsburg, Inc.",,112728233,7000,"To help senior citizens apply and obtain public benefits including food stamps, SSI, Medicare, Medicaid, Social Security, emergency food vouchers, legal assistance, housing services and other vital benefits & entitlements."
Menchaca,"United Senior Citizens Center of Sunset Park, Inc.",,112358277,10000,"Funding for operational and programming expenses specifically to purchase repair and update bathrooms at the senior center, clean and wax center's floors."
Ampry-Samuel,"Victory Music and Dance Company, Inc. -ElderArts Festival",,472167056,5000,Funds will support the cost associated with ElderArts Festival.
Matteo,"Vietnam Veterans of America, Thomas J. Tori Chapter 421",,061252230,9000,"Funds will be used for monthly meetings, operating expenses, maintenance of the park, educational program and annual meetings."
Cornegy,VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,"Funding to support training, services and outreach for older persons who are blind."
Grodenchik,VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,To support efforts to provide education on eye disease and blindness prevention.
Johnson,VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,"Funding to support a Benefits Enrollment Facilitator; aiding enrollment in Medicaid and other Government Sponsored Health Insurance programs, and help clients resolve problems related to benefits and health insurance coverage."
Powers,VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,"Funding will support VISIONS multi-lingual vision education and outreach programs for blind and visually impaired seniors, which includes community outreach, vision rehabilitation, mobility training and social and professional support."
Gjonaj,VISIONS/Services for the Blind and Visually Impaired -Council District 13,,131624210,5000,"Funding to support VISIONS training, services and outreach. Targeted for older persons who are blind or multiply disabled in Council District 13."
Rose,VISIONS/Services for the Blind and Visually Impaired -Outreach & Support,Seniors,131624210,5000,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with providing services for older persons who are blind, including workshops, rehabilitation support, meals, and other services as needed."
Rivera,"Visiting Neighbors, Inc.",,237379098,5000,"Funding will be used for general operating expenses including telephone, supplies and transportation. Page 27 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Kallos,"Vocal Ease, Inc.",,371469320,5000,"To fund the production of on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences in Council District 5 with at least 1 month's notice to the general public."
Johnson,"Vocal Ease, Inc.",,371469320,3000,Funding to support general operating expenses including staff support.
Rosenthal,"Vocal Ease, Inc. -Senior Center Musical Programs",,371469320,3500,Funds support performances in Council District 6 senior centers.
Ayala,"Volunteers of Legal Service, Inc. -Elderly Project",,133234630,5000,To provide funding to support the VOLS Elderly Project.
Rodriguez,Washington Heights Community Services,,132792876,10000,Funds to be used for programming that benefits seniors.
Rodriguez,Washington Heights-Inwood Preservation and Restoration Corporation,,132944830,10000,To help cover expenses related to the Senior services program.
Levine,Washington Heights-Inwood Preservation and Restoration Corporation -Senior Food & Nutrition Program,,132944830,5000,To support the food pantry and the delivery of weekend meals and food vouchers to homebound seniors.
Barron,"Wayside Out-Reach Development (WORD), Inc. -Boulevard Houses Senior Center",,113528680,15600,Funding to support operating expense costs for general senior activity programming at Boulevard Houses Senior Center.
Cornegy,"Wayside Out-Reach Development (WORD), Inc. -Grant Square Neighborhood Senior Center",,113528680,5000,"Funding to support providing nutritious hot meals, recreation/educational activities, health & wellness and technology activities, including excursions to museums, and arts & cultural activities at The Grant Square Senior Center"
Ampry-Samuel,"Wayside Out-Reach Development (WORD), Inc. -Mt. Ararat Senior Center",,113528680,10000,Funds to support the programming and activities at Mt. Ararat Senior Center.
Barron,"Wayside Out-Reach Development (WORD), Inc. -Rosetta Gaston Senior Center",,113528680,16000,Funding to support operating expense costs for senior programming at Rosetta Gaston Senior Center.
Ampry-Samuel,"Wayside Out-Reach Development (WORD), Inc. -Tilden Senior Center",,113528680,10000,Funds to support the programming and activities at Tilden Senior Center.
Cornegy,"Wayside Out-Reach Development (WORD), Inc. -Tomkins Park Senior Center",,113528680,5000,Funding to support operating expenses and transportation for Tompkins Park Senior Center.
Ampry-Samuel,"Wayside Out-Reach Development (WORD), Inc. -Van Dyke II Senior Center",,113528680,10000,Funds to support the programming and activities at Van Dyke II Senior Center.
Levine,"West Side Federation for Senior and Supportive Housing, Inc.",Red Oak Senior Center,132926433,10000,"Funding to support programming, technology and staff at Red Oak Senior Center."
Levine,"West Side Federation for Senior and Supportive Housing, Inc.",Red Oak Senior Center,132926433,5000,"Funding to support programming, technology and staff at Red Oak Senior Center."
Gibson,"William Hodson Community Center, Inc. -Congregate Meal Program",William Hodson Senior Center - Council District 16,131660334,20000,Funds will go towards the Congregate Meal Program at William Hodson Senior Center in Council District 16.
Levine,"Wilson Major Morris Community Center, Inc. -Senior Program",,133273604,10000,Funding to support operational and programming expenses for Wilson Major Morris Community Center Senior program.
Van Bramer,"Woodside on the Move, Inc. -Senior Programming",,112435565,10000,Funding to support senior programming.
Koslowitz,"Young Israel Programs, Inc. -Young Israel of Forest Hills Senior League",,030381957,50000,"Funding will allow for general program expansion by providing support for rent, utilities, communication, food, supplies and other general operation and program related expenses. Page 28 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Lancman,"Young Israel Programs, Inc. -Young Israel of Queens Valley",,030381957,10000,"Funding to support programming including recreation, health promotion, nutrition education and meals. Funding will be used to assist occupancy and utilities expenses, and programming such as education classes in Computer Technology and Arts & Crafts."
Richards,"Young Israel Programs, Inc. -Young Israel of Wavecrest & Bayswater Senior League",,030381957,20000,"Funds to support operational expenses, transportation and supplies."
Deutsch,"Young Israel Programs, Inc. -Young Israel Senior Center",Ocean Avenue,030381957,5500,Funding to support operating expenses for Young Israel Senior Services located at 1694 Ocean Avenue.
Cohen,Young Men & Young Women's Hebrew Association of the Bronx dba Riverdale YM/YWHA -Senior Programs & Services,,131740507,10000,"Funding will support senior programming and services including congregate meals, educational and recreational activities."
Rodriguez,Young Men's and Young Women's Hebrew Association of Washington Heights and Inwood -Center for Adults Living Well @ the Y for Those 60 and Better,,131635308,10000,"Funding would be used to enhance cultural arts programs at the Center for Adults Living Well @ the Y (The Center), an Innovative Senior Center funded by DFTA."
Cornegy,Young Men's Christian Association of Greater New York,,131624228,5000,Funding to support the Active Older Adult Center and senior programming at the Bedford Stuyvesant YMCA.
Cornegy,Young Men's Christian Association of Greater New York,Bedford-Stuyvesant - Seniors,131624228,5000,Funding to support operating expenses associated with older adult from Bedford- Stuyvesant YMCA participating in the Empire State Senior Games including transport and refreshments.
Louis,Young Men's Christian Association of Greater New York,Council District 45,131624228,10000,Funds will be used for the YMCA's senior exercise program.
Diaz,Young Men's Christian Association of Greater New York -Glebe Senior Center,,131624228,15000,"Funding to support and enhance social, recreational, exercise, and arts & crafts activities at Bronx YMCA Glebe Senior Center."
Yeger,"Young Men's Young Women's Hebrew Association of Boro Park, Inc.",,111630917,18000,"Funds will be used to provide activities and special events for seniors in the community; including exercise classes, parties / entertainment, and outings to cultural events throughout NYC."
Levin,"YWCA of Brooklyn, Inc., The",,111630919,5000,To provide funding support for case management services. Page 29
