resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,"Organization EIN Lancman Briarwood Community Association, Inc.",,743154752,-9000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Lancman Briarwood Community Foundation, Inc.",,743154752,9000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,Gibson Sauti Yetu Center for African Women,,201209795,-10000,DYCD,,,.00) 260 312,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Gibson Sauti Yetu Center for African Women, Inc.",,201209795,10000,DYCD,,,.00 260 312,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,Sauti Yetu Center for African Women,Children & Family Rose Services - State Island office,201209795,-5000,MOCJ,,,.00) 098 002,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Sauti Yetu Center for African Women, Inc.",Children & Family Rose Services - State Island office,201209795,5000,MOCJ,,,.00 098 002,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,Cumbo Adelaide Sanford Institute,,270589817,-5000,DYCD,,,.00) 260 312,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,Cumbo Adelaide L. Sanford Institute,,270589817,5000,DYCD,,,.00 260 312,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,Narrows Botanical Gardens,Botanical Garden Maintenance and Brannan Beautification,113382931,-5000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Narrows Botanical Gardens, Inc.",Botanical Garden Brannan Maintenance and Beautification,113382931,5000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,"Dromm Horticultural Society of New York, Inc.",,130854930,-5000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Dromm Horticultural Society of New York, Inc., The",,130854930,5000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,,"Eugene Horticultural Society of New York, Inc.",,130854930,-5000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,,"Eugene Horticultural Society of New York, Inc., The",,130854930,5000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,"Horticultural Society of New York, Inc.",,130854930,-50000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Horticultural Society of New York, Inc., The",,130854930,50000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Powers New Economy Project,,133842270,-3500,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Powers New Economy Project, Inc.",,133842270,3500,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Powers New Economy Project,,133842270,-5000,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Powers New Economy Project, Inc.",,133842270,5000,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Levin New Economy Project,,133842270,-3500,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Levin New Economy Project, Inc.",,133842270,3500,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Levine New Economy Project,NYC Financial Justice Project,133842270,-3500,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Levine New Economy Project, Inc.",NYC Financial Justice Project,133842270,3500,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Deutsch New American Self Help Jewish Education World,,270654876,-5500,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,NASH JEW,"New American Self Help Jewish Education World, Deutsch Inc.",270654876,5500,DYCD,,,.00 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,rescind,,Speaker,Rivera Latino Social Work Coalition and Scholarship Fund,,471889899,-7500,DYCD,,,.00) 260 005,
12,2018-06-14,Local Initiatives - Fiscal 2018,2018,designate,,Speaker,"Rivera Latino Social Work Coalition and Scholarship Fund, Inc.",,471889899,7500,DYCD,,,.00 260 005,
