resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,"Organization Conduit EIN Cumbo Ingersoll Resident Association, Inc.",,113048765,-5000,DYCD,,,.00) 260 312,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,"Cumbo Residents Association of Lafayette Gardens, Inc.",,113556000,-8000,DYCD,,,.00) 260 005,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,"Cumbo Walt Whitman Houses Tenant Association, Inc.",,112843920,-5000,DYCD,,,.00) 260 005 *,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,designate,,,Cumbo New York City Housing Authority,Ingersoll Houses,136400434,5000,NYCHA,,,.00 098 002,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,designate,,,Cumbo New York City Housing Authority,Lafayette Gardens,136400434,8000,NYCHA,,,.00 098 002,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,designate,,,Cumbo New York City Housing Authority,Walt Whitman Houses,136400434,5000,NYCHA,,,.00 098 002,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,"Perkins Midori Foundation, Inc.",,133682472,-5000,DCLA,,,.00) 126 003,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,designate,,,New York City Housing Authority,Frederick E. Samuels Resdient Perkins Association-MHOP,136400434,5000,NYCHA,,,.00 098 002,**
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,Chin New York City Housing Authority,LaGuardia 282 Cherry TA,136400434,-500,NYCHA,,,.00) 098 002 *,
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,designate,,,Chin New York City Housing Authority,LaGuardia Houses TA,136400434,500,NYCHA,,,.00 098 002,
2,2017-07-20,Local Initiatives - Fiscal 2018,2018,rescind,,,"Johnson Publicolor, Inc.",,133912768,-5000,DCLA,,,.00) 126 003,**
