resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Organization Conduit American Bangali Hindu Foundation, Inc.",,260741506,-8500,DYCD,,,.00) 260 312 *,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Life Camp, Inc.",,200814999,8500,DYCD,,,.00 260 312,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,Lancman Kehilas Ishei Yisrael,,562526290,-10000,DYCD,,,.00) 260 312,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Lancman American Bangali Hindu Foundation, Inc.",,260741506,-5000,DYCD,,,.00) 260 312,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Lancman Achiezer Community Resource Center, Inc.",,274592919,5000,DYCD,,,.00 260 005,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Lancman Asian Americans For Equality, Inc.",,133187792,5000,DYCD,,,.00 260 005,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,Lancman Beth Gavriel Bukharian Congregation,,113336257,5000,DYCD,,,.00 260 312,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Cabrera Ballroom Basix USA, Inc.",,275265003,-10000,DOE,,,.00) 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Cabrera Ballroom Basix USA, Inc.",,273218865,10000,DOE,,,.00 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Lancman Ballroom Basix USA, Inc.",,275265003,-4000,DOE,,,.00) 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Lancman Ballroom Basix USA, Inc.",,273218865,4000,DOE,,,.00 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Richards Ballroom Basix USA, Inc.",,275265003,-5000,DOE,,,.00) 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,"Richards Ballroom Basix USA, Inc.",,273218865,5000,DOE,,,.00 040 402,
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,"Ulrich Kiwanis Club of Howard Beach New York, Inc.",,371616159,-3000,DYCD,,,.00) 260 312,**
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,designate,,Adams,Department of Education,Robert H. Goddard High School of Ulrich Communication Arts and Technology,136400434,3000,DOE,,,.00 040 402,**
11,2018-05-09,Local Initiatives - Fiscal 2018,2018,rescind,,Adams,Veterans of Foreign Wars Department of New York,PFC. John Ulrich G. McLaughlin,237334565,-5000,DYCD,,,.00) 260 005,
