resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Organization EIN Maisel One Brooklyn Fund, Inc.",,465189061,-19000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Maisel Make Music New York, Inc.",,205751217,19000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Lander One Brooklyn Fund, Inc.",,465189061,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Lander Make Music New York, Inc.",,205751217,5000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Cumbo One Brooklyn Fund, Inc.",,465189061,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Cumbo Make Music New York, Inc.",,205751217,5000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Greenfield One Brooklyn Fund, Inc.",,465189061,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Greenfield Make Music New York, Inc.",,205751217,5000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Eugene One Brooklyn Fund, Inc.",,465189061,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Eugene Make Music New York, Inc.",,205751217,5000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Levin One Brooklyn Fund, Inc.",,465189061,-2000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Levin Make Music New York, Inc.",,205751217,2000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Menchaca One Brooklyn Fund, Inc.",,465189061,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Menchaca Make Music New York, Inc.",,205751217,5000,DCLA,,,.00 126 003,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Rodriguez New York Women's Chamber of Commerce, Inc.",,141845651,-6000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,"Rodriguez New York Women's Chamber of Commerce, Inc.",,141845651,-5000,DYCD,,,.00) 260 005,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Rodriguez New York Women's Chamber of Commerce, Inc.",,141845651,6000,DSBS,,,.00 801 002,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Rodriguez New York Women's Chamber of Commerce, Inc.",,141845651,5000,DSBS,,,.00 801 002,**
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,Barron United Community Centers,,111950787,-25000,DYCD,,,.00) 260 005,
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Barron United Community Centers, Inc.",,111950787,25000,DYCD,,,.00 260 005,
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,Espinal Reaching Across the World Ministries,,113572515,-5000,DYCD,,,.00) 260 005,
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,rescind,,,Reynoso Reaching Across the World Ministries,,113572515,-10000,DYCD,,,.00) 260 005,
7,2017-12-19,Local Initiatives - Fiscal 2018,2018,designate,,,"Espinal Reaching Across the World Ministries, Inc.",,113572515,5000,DYCD,,,.00 260 005,
