resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Mealy,New York City Housing Authority,Carter G. Wilson,136400434,-20000,HPD,806,012,,
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Mealy,New York City Housing Authority,Carter G. Woodson Houses TA,136400434,20000,HPD,806,012,,
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Riley,Equality Charter School,,800338050,-5000,DYCD,260,312,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Riley,Department of Education,Academy for Scholarship and Entrepreneurship: A C (11X270),136400434,5000,DOE,040,402,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Gennaro,"Amudim Community Resources, Inc.",,470984801,-5000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Gennaro,"Amudim Community Resources, Inc.",,470984801,5000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Aviles,"Arab American Association of New York, Inc.",Combating Domestic Violence & Sexual Assault in MASA Communities - Council District 38,113604756,-25000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Aviles,"Arab American Association of New York, Inc.",Combating Domestic Violence & Sexual Assault in MASA Communities - Council District 38,113604756,25000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Krishnan,"Arab-American Family Support Center, Inc., The",,113167245,-7500,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Farias,"Arab-American Family Support Center, Inc., The",,113167245,-5000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Farias,"Arab-American Family Support Center, Inc., The",,113167245,5000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Krishnan,"Arab-American Family Support Center, Inc., The",,113167245,7500,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Brooks-Powers,Bard College,Council District 31,141713034,-10000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Abreu,Bard College,Bard Prison Initiative - Reentry & Alumni Affairs,141713034,-5000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Powers,Bard College,Prison Initiative,141713034,-5000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Abreu,Bard College,Bard Prison Initiative - Reentry & Alumni Affairs,141713034,5000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Powers,Bard College,Prison Initiative,141713034,5000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Brooks-Powers,Bard College,Council District 31,141713034,10000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Speaker,"BronxWorks, Inc.",,133254484,-25000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Speaker,"BronxWorks, Inc.",,133254484,25000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Caban,Center for Family Representation,Home for Good,510419496,-6500,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Caban,Center for Family Representation,Home for Good,510419496,6500,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Caban,"Jordan Connect, Inc.",Connect Harlem,020694269,-39000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Stevens,"Connect, Inc.",Community Empowerment Program - Council District 16,020694269,-5000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Stevens,"Connect, Inc.",Community Empowerment Program - Council District 16,020694269,5000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Stevens,"Jordan Connect, Inc.",Connect Harlem,020694269,39000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Farias,"Day One New York, Inc.",,061103000,-10000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Farias,"Day One New York, Inc.",,061103000,10000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Nurse,DRUM,"Desis Rising Up and Moving, Inc. - Hate Violence Prevention Initiative",383652741,-20000,MOCJ,098,002,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,designate,,Nurse,DRUM,"Desis Rising Up and Moving, Inc. - Hate Violence Prevention Initiative",383652741,20000,DYCD,260,005,,**
8,2023-02-02,Local Initiatives - Fiscal 2023,2023,rescind,,Nurse,Jordan East Harlem Neighborhood Based Alliance Corporation,Stop DV in Harlem,133772614,-39000,MOCJ,098,002,,**
