resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Speaker,"Fort Greene Council, Inc.",Mount Ararat Senior Center,112300840,-50000,DFTA,125,003,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Speaker,"Fort Greene Council, Inc.",,136400434,50000,DFTA,125,003,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Won,Department for the Aging,,136400434,-10000,DFTA,125,003,,**
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Won,"Jacob A. Riis Neighborhood Settlement, The",,111729398,10000,DYCD,260,005,,**
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Louis,Purpose Life Church,,475123327,-5000,DYCD,260,005,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Louis,Purpose Life Church,Council District 45,475123327,5000,DYCD,260,005,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Restler,Research Foundation of the City University of New York,Williamsburg High School for Architecture and Design (WHSAD),131988190,-5000,CUNY,042,001,,**
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Restler,Research Foundation of the City University of New York,Williamsburg High School for Architecture and Design (WHSAD),131988190,5000,DCLA,126,003,,**
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Louis,"Brooklyn Level Up, Inc.",,851148315,-5000,DYCD,260,005,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Louis,"Brooklyn Level Up, Inc.",Council District 45,851148315,5000,DYCD,260,005,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,rescind,,Speaker,Young Men's Christian Association of Greater New York,Second Grade Swim,131624228,-50000,DYCD,260,312,,
11,2023-03-16,Local Initiatives - Fiscal 2023,2023,designate,,Speaker,Young Men's Christian Association of Greater New York,,131624228,50000,DYCD,260,312,,
