resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,Krishnan New Yorkers for Parks,Daffodil Project - Council District 25,136167879,-7000,DPR,846,006,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,Krishnan New Yorkers for Parks,Council District 25,136167879,7000,DYCD,260,005,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,"Paladino Bridge to Life, Inc., The",Material Assistance Program,113100048,-10000,DYCD,260,005,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,Paladino Department of Youth and Community Development,,136400434,10000,DYCD,260,005,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,Brewer West 87th Street Park and Garden,West 87th Street Park and Garden,134067780,-5000,DYCD,260,005,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,Brewer West 87th Street Park and Garden,,134067780,5000,DYCD,260,005,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,Marte Players Philanthropy Fund DBA Welcome to Chinatown,,276601178,-15000,SBS,801,002,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,Marte Players Philanthropy Fund DBA Welcome to Chinatown,,276601178,15000,DYCD,260,005,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,"Osse Partnership with Children, Inc.",Brooklyn Emerging Leaders Academy,135596751,-2500,DYCD,260,312,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,"Osse Partnership with Children, Inc.",Public School 308K Clara Cardwell (16K308),135596751,2500,DYCD,260,312,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,"Kagan Art's House Schools, Inc.",Council District 47,870790139,-12000,DCLA,126,003,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,"Kagan Art's House Schools, Inc.",Youth Program,870790139,12000,DCLA,126,003,,
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,Holden Department of Parks and Recreation,Ognibene Garden in Juniper Park,136400434,-1533,DPR,846,006,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,rescind,,,"Holden Juniper Valley Park Conservancy, Inc.",,593791952,-9500,DYCD,260,005,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,"Maspeth Town Hall, Inc.",Public School 049Q Dorothy Bonawit Kole (24Q049) Holden,237259702,1200,DYCD,260,312,,**
12,2023-04-27,Local Initiatives - Fiscal 2023,2023,designate,,,"Selfhelp Community Services, Inc.",Senior Citizen Medical Transportation Holden Program - Council District 30,131624178,9833,DFTA,125,003,,**
