member,organization,program,ein,amount,purpose
Rivera,"Grand Street Settlement, Inc.",Youth Services,135562230,7500,Funds will support Grand Street Settlement's early education programs in Council District 2.
Borelli,"Great Kills Little League, Inc.",,136197291,10000,Funding will be used for baseball and softball programs and operational support for them.
Carr,"Great Kills Little League, Inc.",,136197291,5000,"Funds will be used for field maintenance, marketing, supplies, uniforms and equipment."
Ung,"Greater Flushing Community Council, Inc.",Macedonia Child Development Center,237006635,5000,"To support the Macedonia Child Development Center, classroom supplies, programmatic costs, office supplies, and other operational costs."
Holden,"Greater Ridgewood Historical Society, Inc.",,112409274,5000,"Funds to be used for historical programs, school programs, tours, presentations, crafts, festivals and lectures. Gutiérrez Greater Ridgewood Youth Council, Inc., The"
,"Funds to be used for historical programs, school programs, tours, presentations, crafts, festivals and lectures. Gutiérrez Greater Ridgewood Youth Council, Inc., The",,112518141,9000,To support youth programming and development. Page 171 Appendix C: Youth Discretionary
Holden,"Greater Ridgewood Youth Council, Inc., The",Explorer Programs - 104th Precinct,112518141,10000,The funding will be used to help support the 104th Pct. Law Explorers program for participants between the ages of 14 - 20 years of age.
Paladino,"Greater Ridgewood Youth Council, Inc., The",Mentor Program - Intermediate School 25Q / World Journalism Prep,112518141,5000,"Funds will support SONYC after school programs to 6,7, and 8 graders."
Paladino,"Greater Ridgewood Youth Council, Inc., The",NYC Youth Development - Council District 19,112518141,15000,"Funding to support Homework Help, Recreational activities, STEAM activities and cultural activities at St. Mels in Council District 19."
Borelli,Green Technology Club Corporation,Solar Car Team,454840606,2500,Funds will be used to support Solar Car Team programming (a STEM program competition).
Carr,Green Technology Club Corporation,Solar Car Team,454840606,2500,Funds will be used to support Solar Car Team programming (a STEM program competition).
Hudson,"Greeneprints, Inc.",Camp Fort Greene,815124379,5000,"To support Camp Fort Greene, a licensed youth summer day camp."
Bottcher,"Greenwich House, Inc.","Greenwich House Music School Songwriting, Choral and Guitar Ensemble Public High School Program",135562204,13000,Funding to support Greenwich House's music programs.
Riley,"Grenada Built to Win, Inc.",Sports Camp,832706717,20000,Funds to be used to support the youth Sports Camp.
Hanif,"Groundswell Community Mural Project, Inc.",Council District 39,113427213,10000,Funding to support summer and after-school programs based at Groundswells office and studio in Gowanus.
Feliz,"Groundswell Community Mural Project, Inc.",Mural Project - Council District 15,113427213,20000,Funds will support the creation of murals in district 15
Riley,"Gun Hill Basketball Association, Inc.",,270584874,10000,Funds to be used to support Gun Hill Basketball League.
Joseph,"Guyana Cultural Association of New York, Inc.",,113624294,5000,"To support the Arts in the Community, Caribbean Heritage Summer Workshop Series that celebrates Caribbean traditions, science and the environment, cooking (related to the foods of the tropics), and writing (literature and storytelling)."
Louis,"Guyana Cultural Association of New York, Inc.",Summer Heritage Workshop Series - Council District 45,113624294,6000,Funding will support Summer Heritage Workshops Series (SWS).
Marte,"Hamilton-Madison House, Inc.",Youth Program - LIFT (Local Initiative Fostering Togetherness),135562412,11000,"To support a youth development program specifically oriented towards Asian American young people. Cabán HANAC, Inc. - Afterschool Program"
,"To support a youth development program specifically oriented towards Asian American young people. Cabán HANAC, Inc.",Afterschool Program,112290832,23000,"Funds will be used to provide support for homework help, tutoring, and translations for local students. Cabán HANAC, Inc. - STEM Program @ Public School 2Q (30Q002)"
,"Funds will be used to provide support for homework help, tutoring, and translations for local students. Cabán HANAC, Inc.",STEM Program @ Public School 2Q (30Q002),112290832,9000,Funding will be used to provide STEM enrichment program at P.S. 2Q.
Moya,"HANAC, Inc.",Support Students - Council District 21,112290832,15000,To support the beacon program at PS19Q.
Abreu,Harlem Dowling,"West Side Center for Children and Family Services, Inc.",133030378,8000,Funding to support the afterschool programs at P.S./M.S. 161M (05M161) and P.S. 153M (06M153) in Council District 7.
Vernikov,"HASC Center, Inc.",,112630071,12500,Funds for family support for families of children with special needs including workshops and related supplies.
Yeger,"HASC Center, Inc.",,112630071,15000,To provide support group programs to parents and siblings of children with developmental disabilities (DD).
Vernikov,"Health Essential Association, Inc.",,452871053,10000,"Funding to support operating costs to provide computer programming, arts and music classes to community youth. Page 172 Appendix C: Youth Discretionary"
Farias,"Helen Keller International, Inc.",,135562162,5000,"Funding will support Helen Keller International’s New York Vision Program to provide vision services to students in CD 18 including but not limited to, senior centers, community centers, NYCHA complexes, and educational and interfaith institutions."
Powers,"Helen Keller International, Inc.",,135562162,5000,Funding will support vision care for students in Council District 4.
Joseph,"Helen Keller International, Inc.",Council District 40,135562162,20000,Funding will support free vision exams and glasses for students and homeless families in Council District 40.
Moya,"Helen Keller International, Inc.",Vision Program & Glasses - Council District 21,135562162,28000,"To fund their vision program and glasses for low income youth in Council District 21. Cabán Hellenic Film Society USA, The - Greek Film Expo"
,"To fund their vision program and glasses for low income youth in Council District 21. Cabán Hellenic Film Society USA, The",Greek Film Expo,822227711,5000,Funds will be used to support the Greek Film Expo.
Rivera,Henry Street Settlement,Boys & Girls Republic,131562242,7500,Funds will support Henry Street Settlement's Boys and Girls Republic.
Marte,Henry Street Settlement,Expanded Horizons College Success Program,131562242,5000,Funds will be used to support the Expanded Horizons College Success Program.
Marte,Henry Street Settlement,Sol Lain Athletic Association,131562242,5000,To support sports and recreation programming including flag football that services the low income youth of the Lower East Side.
Rivera,Henry Street Settlement,Sol Lain Athletic Association,131562242,6500,Funds will support Sol Lain Athletic Association's programs and operations.
Bottcher,"Hetrick-Martin Institute, Inc.",,133104537,3500,Funding to support the provision of comprehensive mental health services to LGBTQ youth.
Lee,"Hetrick-Martin Institute, Inc.",,133104537,4000,The funds support the provision of comprehensive mental health services for LGBTQ youth in Council District 23. These services include individual and group counselling sessions and referrals.
Rivera,"Hetrick-Martin Institute, Inc.",,133104537,8000,Funds will support Hetrick-Martin's programs and operations.
Louis,"Hetrick-Martin Institute, Inc.",Council District 45,133104537,2500,Funds will support Mental Health programs in Council District 45.
Brewer,"Hetrick-Martin Institute, Inc.",Essential Low-Threshold Services for LGBTQ Youth,133104537,5000,Funds will support Essential Low-Threshold Services for LGBTQ youth.
Adams,"Hip-Hop Summit Youth Council, Inc.",,050542858,7000,Funds will support summer anti-violence music events in D28.
Williams,Hollis Presbyterian Church,,111631786,5000,Funding will be used to provide recreational and educational programming for youth.
Sanchez,"Home for Little Wanderers, Inc., The",Project Brighter Futures - Middle School 363X (10X363),042104764,10000,"Funds will support student programming at MS 363X to increase students' academic performance and post-secondary readiness, as well as decreased their involvement in negative behaviors."
Salamanca,"HOPE Program, Inc., The",Youth Job Training - Council District 17,133268539,10000,Funding to support the operating expenses of BEST Academy and youth jobs training program.
Powers,"Horticultural Society of New York, The",Art and Design High School (02M630),130854930,15000,Funding will support the Horticultural Society's work with Art and Design High School (02M630).
Brewer,"Horticultural Society of New York, The","Gardening, Horticulture & Nutrition Education",130854930,5000,"Funds will support gardening, horticulture, and nutrition programming for youth in city schools."
Powers,"Horticultural Society of New York, The",Green Space - High School of Art and Design (02M630),130854930,7000,"Funding will support costs of creating a ""green"" space at the High School of Art and Design."
Marte,"Howl Arts, Inc.",Public Programs,270266647,5000,To fund the costs of Howl Art's Recurring Public Programs.
Bottcher,Hudson Guild,,135562989,44500,"Funds for academic, educational, and recreational services to young people on the path to success in college and/or in careers. Page 173 Appendix C: Youth Discretionary"
Bottcher,"Hudson River Community Sailing, Inc.",,261784215,5000,To support Sail Academy and affordable sailing activities for youth in Council District 3.
Powers,Hunter College High School PTA,,133236281,5000,Funding will support students using technology for learning at Hunter College High School.
Ung,Hunter College High School PTA,,133236281,1500,Funding will support students using technology for learning at Hunter College High School.
Salamanca,Hunts Point Alliance for Children,Early Literacy Programming - Council District 17,208503907,15000,Funding to support Early Literacy programming and services.
Salamanca,Hunts Point Alliance for Children,Youth Development Career Exploration - Council District 17,208503907,10000,Funding to support the youth development career exploration.
Louis,"I Hold the Key, Inc.",Council District 45,833034480,5000,Funds will be used for Y.L.R Literary Now in Council District 45.
Abreu,"Ice Theatre of New York, Inc.","New Works, Young Artists Series & Holiday Show - Riverbank State Park - Council District 7",133258301,5000,"Funding outreach programming at Riverbank State Park, consisting of the arts exposure program for NYC students K-12 and Winter Holiday Skating Celebration and Tree Lighting for the community."
Vernikov,"ICNA Relief USA Programs, Inc.",,043810161,5000,Funding to supply school supplies for back to school events in Council District 48 to distribute free school supply kits.
Moya,"Iconic32 Sports Lab, Inc.",,474377924,10000,"To support community outreach, programming and events in Council District 21."
Moya,"Iconic32 Sports Lab, Inc.",Youth Soccer & Minds Programming - Council District 21,474377924,25000,"Funding to support Soccer training programs, sports tournaments and Iconic Minds programming for Council District 21 youth."
Joseph,"Ifetayo Cultural Arts Academy, Inc.",,113027538,7000,"Funds will support general operational expenses including staff support, providing services within the Rites of Passage Program. Ossé Ifetayo Cultural Arts Academy, Inc."
,"Funds will support general operational expenses including staff support, providing services within the Rites of Passage Program. Ossé Ifetayo Cultural Arts Academy, Inc.",,113027538,7500,Funding for youth arts programming in Council District 36.
Hudson,"Ifetayo Cultural Arts Academy, Inc.",Family Engagement & Personal Development - District 35,113027538,10000,"Funding to support Ifetayo's family engagement & personal development, social justice, youth ensemble, and other intellectual and emotional development programs."
Yeger,Igud L'Hachzokas Torah,,113588991,22000,Funds will be used for a mentoring program for teenagers and to provide suppers.
Yeger,"Imeinu, Inc. dba Rachel's Place",,260774611,5000,"To cover operating costs and programming expenses for homeless young women, who have suffered from domestic violence."
Vernikov,"Imeinu, Inc. dba Rachel's Place",Rachel's Place,260774611,15000,"To cover operating costs and programming expenses for homeless young women, who have suffered from domestic violence."
Hudson,"Inquiring Minds Institute, Inc.",Kids Civics - District 35,823636328,6000,Funding to support civic education and literacy programming & services in Council District 35.
De La Rosa,"Inwood-Manhattan Little League Baseball, Inc.",Inwood Little League,136271595,11000,Funds will be used to support baseball programming.
Menin,"Island Kids, Inc.",,133755714,5000,"To support the Island Kids Summer Camp with costs of programming and activities such as swimming, sports, art, science, photography and field trips, within Council District 5."
Menin,Israel Emergency Alliance,,010566033,5000,Funds will be used to support holocaust related programming within schools in Council District 5.
Krishnan,"Jackson Heights Art Club, Inc.",Children's Art Program,112688282,5000,"To fund children's art classes and shows, including instructor support and supplies. Page 174 Appendix C: Youth Discretionary"
Won,"Jacob A. Riis Neighborhood Settlement, The",After-School & Summer Programming,111729398,51000,"Funding supports after-school and summer programming at Queensbridge, InfoTech, Ravenswood, and P.S. 76Q."
Williams,"Jamaica Athletic and Learning Center, Inc.",,200975215,10000,"Funds will be used to cover the costs associated with uniforms, equipment, supplies, training, and transportation."
Hudson,"Jamel Gaines Creative Outlet, Inc.",Cultural Arts Program (CAP) - District 35,831788832,6000,Funding to support The Cultural Arts Program (CAP) which provides after school and weekend arts classes to a diverse body of students.
Krishnan,"Jewish Center of Jackson Heights, Inc.",Youth Services,111681124,15000,"To provide educational activities for youth, including piano classes, ESL & Citizenship classes, concerts & cultural performances, as well as for operating expenses and staff support."
Vernikov,Jewish Children's Museum,,133798344,5000,Funds to cover costs of Educational and Cultural programs that include museum tours and hate crimes initiative programming.
Yeger,Jewish Children's Museum,,133798344,5000,Funding to support museum tours with pre and post visit activities as well as crafts.
Hudson,Jewish Children's Museum,Cultural & Educational After School Program - District 35,133798344,20000,"Funding will support educational and cultural programs in the museum, as well as other events targeted for children."
Joseph,"Jewish Coalition for Youth Education & Support, Inc.",,273152656,5000,"Funding to support operational expenses of programming/service including counseling, educational programs, job placement/work readiness and mentoring."
Restler,"Jewish Coalition for Youth Education & Support, Inc.",Council District 33,273152656,20000,"To support JC YES Activities in Council District 33. Avilés Jewish Coalition for Youth Education & Support, Inc. - Council District 38"
,"To support JC YES Activities in Council District 33. Avilés Jewish Coalition for Youth Education & Support, Inc.",Council District 38,273152656,5000,"Funding to support youth activities and services in Council District 38 including recreational activities, sports/games, health/fitness classes; as well as facilities, staff support and equipment."
Carr,"Jewish Community Center of Staten Island, Inc.",STEM program,135562256,14000,Funds will be used to support the JCC STEM program.
Borelli,"Jewish Community Center of Staten Island, Inc.",STEM Program - Council District 51,135562256,10000,Funding will be used to support STEM program at South Shore JCC location in Council District 51.
Borelli,"Jewish Community Center of Staten Island, Inc.",Sunrise Day Camp,135562256,10000,Funding to support Sunrise Day Camp.
Kagan,"Jewish Community Council of Greater Coney Island, Inc.",Youth Development Program,112665181,8000,Funds will be used for sports educational program for the community youth.
Kagan,"Jewish Community Council of Greater Coney Island, Inc.",Youth Empowerment Initiative,112665181,37000,Funds will be used to create programs to teach at risk youth conflict resolution skills.
Louis,"J'Ouvert City International, Inc.",Council District 45,113362754,4000,"Funds to support expenses associated with Parade. To host Labor Day J’Ouvert activities which includes, steelbands and masquerade performances and Awards celebration."
Brewer,"Juilliard School, The",Community Engagement Performance Series,131624067,5000,Funds will be used to support Community Engagement Performance Series.
Brannan,Junior Achievement of New York,,133031828,10000,"Funds will be used to support Financial Literacy, Entrepreneurship, and Work Readiness Programming for NYC Youth in Brooklyn."
Rivera,Junior Achievement of New York,,133031828,2000,Funds will support Junior Achievement's programs and services.
Narcisse,"Just As I AM YOUth Empowerment, Inc.",The Mindful Leaders Institute,465411418,7000,Funds will be used to provide leadership/mentorship programming for youth in Council District 46. Page 175 Appendix C: Youth Discretionary
Hanks,"Justice Innovation, Inc.",Staten Island Justice Center - Youth Impact,852810883,5000,Funds will support the Staten Island Justice Center - Youth Impact program.
Yeger,"Kapayim, Inc.",,455065227,8000,Funding to support programs for children of patients
Adams,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,5000,"Funds will support team needs in equipment, tournaments, referee and other fees."
Williams,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,10000,"Funding will support expenses related to providing sports, cultural and educational activities to youth."
Bottcher,"Kids Creative 404, Inc.",,753139502,5000,Funding to support Kids Creative's afterschool Kids Creative Apprenticeship program.
Ayala,"Kids Creative 404, Inc.",Public School 102M (04M102),753139502,20000,To provide funding for Kids Creative's after-school and summer programming at Public School 102M (04M102).
Farias,"Kids Creative 404, Inc.",Public School 536X (12X536),753139502,10000,To support the daily after school programming for students at Public School 536X (12X536).
Brooks-Powers,"King of Kings Foundation, Inc.",Council District 31,030583790,7000,"Funds will support youth mentorship, youth empowerment and engagement events, and cure violence programming in Council District 31."
Vernikov,"Kings Bay YM-YWHA, Inc.",,113068515,10000,Funding to support youth leadership and CIVIC activities to local immigrant youth.
Narcisse,"Kings Bay YM-YWHA, Inc.",Youth Leadership Program,113068515,10000,Funding to provide free community building and recreational activities for youth in Council District 46. Ossé Kings County Tennis League - Council District 36.
,Funding to provide free community building and recreational activities for youth in Council District 46. Ossé Kings County Tennis League,Council District 36.,273170420,5000,Funds will be used to support youth programming and services within Council District 36.
Hudson,Kings County Tennis League,Tennis & Education Programs - Council District 35,273170420,2500,Funding to support tennis programming & activities in the Fort Greene/Clinton Hill area and its surrounding public housing developments.
Velazquez,Kips Bay Boys & Girls Club,,131623850,33000,Funding to support Kipps Bay Boys & Girls Club youth and teen programs in Council District 13.
Sanchez,Kips Bay Boys & Girls Club,Frederic R. and Margaret Coudert Clubhouse,131623850,25000,Funds will be used to support youth developmental programs and services in NYCC District 14.
Sanchez,Kips Bay Boys & Girls Club - Frederic R. and Margaret Coudert Clubhouse,Teen and Youth Services,131623850,25000,"To expand the delivery of teen and youth empowerment services offered through our Frederic R. & Margaret Coudert Clubhouse, , including partnerships, campus tours, sports/fitness programs, visual/performing arts programs, and academic support."
Farias,Kips Bay Boys & Girls Club,Social Services,131623850,20000,Funding for support of social worker to provide services at the Center.
Farias,Kips Bay Boys & Girls Club,Teen Empowerment Services,131623850,20000,Funding to support and expand the delivery of teen empowerment services across two direct service sites.
Narcisse,"Knowledge Driven Foundation, Inc.",Youth Tutoring & Financial Literacy Programs,472217641,5000,Funding to support free tutoring for youth in CD46.
Paladino,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5000,"Funding will support the Hodori ""Little Tigers"" Afterschool program and operational costs."
Ung,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5500,"To fund programmatic and operational costs of the Hodori Little Tiger Afterschool program, a holistic approach to address the social, cultural, and linguistic needs of children and immigrant families. Page 176 Appendix C: Youth Discretionary"
Ung,"Korean Community Services of Metropolitan New York, Inc.",KCS Young Adult Service Program (YASP),237348989,14000,"To support KCS's Young Adult Service Program (YASP), which aims to provide youth with a wide variety of opportunities to learn and develop through volunteer activities and internships."
Krishnan,"Korean Community Services of Metropolitan New York, Inc.",Young Adult Service Program (YASP,237348989,5000,Funding to support The Young Adult Service Program (YASP) .
Barron,"Kwatny Foundation, Inc.",Council District 42,810606748,10000,Funding to support operating expense costs for community youth football programming in Council District 42.
Moya,La Asociacion Benefica Cultural Father Billini,Youth Services - Council District 21,112548753,5000,"Funding to support Youth Services (After School, Sports and Summer Program) for Council District 21 youth."
Rivera,"Latinas On The Verge of Excellence Love, Inc.",,463732667,2000,Funds will support the LOVE Mentoring Program.
Ayala,"Latinas On The Verge of Excellence Love, Inc.",Mentoring Program,463732667,5000,To provide funds to support L.O.V.E.'S after-school mentoring program.
Velazquez,"Legacy Volleyball Club, Inc.",,453843966,5000,"Funding to support youth sports programming, introduction of the sport of volleyball to youth between the ages of 7 to 18 years old."
Won,"Legal Outreach, Inc.",,133214627,9000,Funding will support Legal Outreach's programming for youth in Council District 26.
Menin,"Lenox Hill Neighborhood House, Inc.",,131628180,15000,To support the after school & Summer Camp programs for low-income children on the East Side throughout the academic year.
Rivera,"Lesbian and Gay Community Services Center (LGBT Center), Inc.",,133217805,2500,Funds will support the LGBT Center's programs and operations.
Brooks-Powers,"Lewis Howard Latimer Fund, Inc.",Tinker Lab - Council District 31,112983131,5000,Funding will support after-school STEAM programming and enrichment in Council District 31 through its Tinker Lab program.
Gennaro,LGBT Network,,208512786,10000,"Funding will go towards providing programs to help students, parents, school personnel develop school cultures/communities that foster support, understanding, and respect for LGBT youth."
Abreu,"Literacy (LINC), Inc.",,133911331,5000,Funding to support Council District 7 LINC's Community Literacy Model.
Hanks,"Literacy (LINC), Inc.",Community Literacy Model,133911331,5000,Funds will support LINC's Community Literacy Model in Council District 49.
Nurse,"Literacy (LINC), Inc.",Community Literacy Model - Council District 37,133911331,5000,Funds be used to support the Community Literacy Model programming in Council District 37.
Brewer,"Literacy (LINC), Inc.",Literacy Development,133911331,5000,"Funds will support Literacy development programming/services for children, ages 0-5."
Restler,Little Essentials,Children's Supplies & Parenting Education,275281758,2500,"Funds will be used to help pay for space and rental expenses for warehouse, located in the Brooklyn Navy Yard. Cabán Loukoumi Make A Difference Foundation, Inc., The - Book Program"
,"Funds will be used to help pay for space and rental expenses for warehouse, located in the Brooklyn Navy Yard. Cabán Loukoumi Make A Difference Foundation, Inc., The",Book Program,465599131,5000,Funds will be used to support a book distribution and education program for children.
Marte,Lower East Side Conservancy,A Day in the Life of an Immigrant Child,134107463,5000,"To support the programming given by the curriculum set by ""A Day in the Life of an Immigrant Child"". Funds are used to print out pre-tour packets that are sent to teachers."
Hanif,"Lower East Side Girls Club of New York, Inc., The",,133942063,4000,Funding to support leadership programs for teen girls.
Adams,"LP FAM's Youth Organization, Inc.",Summer Youth Basketball Program,113489299,5000,Funds will support the summer basketball program for local youth.
Williams,Major Music International Corporation,,261159606,10000,"Support a variety of STEM, Arts and Leadership programs for youth, ages 4 to 13 years old. Page 177 Appendix C: Youth Discretionary"
Krishnan,Make the Road New York,TGNCIQ Justice Project,113344389,10000,"To support the TGNCIQ Justice Project, providing services and education for TGNCIQ immigrant youth."
Nurse,Make the Road New York,Youth Power Project,113344389,15000,"Funds will support youth programming in Council District 37, including the Youth Power Project and the Student Success Center at Bushwick Campus Community School."
Abreu,Manhattan School of Music,,131656667,5000,Funding to support MSM Summer program for students in Council District 7.
De La Rosa,Marble Hill Nursery School,On-Site Mental Health Services,131789130,5000,To provide mental health services for families and children of the Marble Hill Nursery School.
Feliz,"Mary Mitchell Family and Youth Center, Inc.",La Familia Verde Farmers Market,133385032,40000,Funds will support the operation of La Familia Verde Farmers Market.
Holden,"Maspeth Town Hall, Inc.","102, 104, 108 Precincts NYPD Explorers Program",237259702,9000,"Funds to be used to support the 102, 104, 108 Precincts NYPD Explorers Program."
Holden,"Maspeth Town Hall, Inc.",Youth Food Pantries Program - Council District 30,237259702,7500,Funds to be used for the Youth program to help support local food pantries throughout Council District 30.
Holden,"Maspeth Town Hall, Inc.",Youth Programming - Council District 30,237259702,10000,"Funds to be used to support after school programming and activities, and summer programs in Council District 30."
Hanif,Mekimi,,550870419,5000,Funds will be used for therapeutic outings and emotional support events for sick patients/families.
Vernikov,Mekimi,,550870419,5000,Funds will be used for therapeutic outings and emotional support events for sick children.
Yeger,Mekimi,,550870419,18000,"Funds will be used for therapeutic events, outings trips and retreats for patients and siblings and volunteer training events."
Joseph,Mekimi,Council District 40,550870419,4000,"Funding will support operational costs of therapeutic events and outings for patients and siblings, while continuing to fight illnesses."
Restler,Mekimi,Patients and Siblings Outings & Therapy Events - Council District 33,550870419,11500,"To support events and outings for children including transportation, food, and program expenses in Council District 33."
Rivera,Mencius Society for the Arts,,562343092,5000,Funds will support Mencius Chinese Orchestra and Choir.
Williams,"Metropolitan Eagles Sports Club, Inc.",,113110973,10000,"Funding will cover costs associated with uniforms, equipment, supplies, training, and transportation."
Brooks-Powers,"Metropolitan Eagles Sports Club, Inc.",Council District 31,113110973,10000,"Funding will support operational needs, equipment and sports clinics for the youth of Council District 31."
Yeger,Mevakshai Hashem,,273083348,5000,Funds will be used to provide social and emotional supports for students.
Carr,"Mid Island Little League, Inc.",,237032781,5000,"Funding will be used for utilities, uniforms, equipment, Annual picnic costs and other event expenses."
Hanks,"Mid Island Little League, Inc.",,237032781,5000,"Funds will be used to offset utility costs, purchase of baseball equipment and uniforms."
Holden,"Midori Foundation, Inc.",Public School 229Q (24Q229),133682472,5000,Funds to be used to support the music program at Public School 229Q (24Q229).
Marte,More Gardens! Fund,,522415900,4000,"Funds will be used to support the Children's Magical Garden Art & Nature Creation, Programming."
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",AmPark Teen Center,133622107,35000,To support the Teen Center at AmPark Amalgamated Houses. Page 178 Appendix C: Youth Discretionary
Riley,"Mosholu-Montefiore Community Center, Inc.",Co-op City Section 5 Teen Center,133622107,10000,Funds to be used to support the Co-op City Section 5 Teen Center.
Riley,"Mosholu-Montefiore Community Center, Inc.",Edenwald Cornerstone,133622107,10000,Funds to be used to operate the Edenwald Cornerstone.
Abreu,"Mosholu-Montefiore Community Center, Inc.",Grant Cornerstone Teen Center,133622107,2000,Funding to support programming at the Grant Cornerstone Teen Center.
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",Teen Center,133622107,40000,To support the existing teen programming that engages youth in robust programming.
Hanif,"Mothers Aligned Saving Kids (MASK), Inc.",,113495018,5000,Funding for general operating support of youth and family mental health and community services.
Vernikov,"Mothers Aligned Saving Kids (MASK), Inc.",,113495018,7500,"Funding for drug abuse programming, education and prevention."
Abreu,"Mouse, Inc.",,133973196,5000,Funding to support Design League: A STEM Program in Council District 7 schools.
Brooks-Powers,"Mouse, Inc.",Council District 31,133973196,5000,Funding to support STEM and computer science education curricula in Council District 31 schools.
Moya,"Mouse, Inc.",Design League - Council District 21 Schools,133973196,5000,"Funds will support Design League Computer Science and STEM programming, training and youth development programs and events for Council District 21 schools."
Schulman,"Mouse, Inc.",Design League: A STEM Program,133973196,3500,To support Design League: A STEM Program in Council District 29.
Stevens,"Mouse, Inc.",STEM Program - Council District 16,133973196,5000,Funding will go towards the continuation of the MOUSE program in Council District 16.
Mealy,"Moving Mountains, Inc.",,261407568,20000,Funds will be used to provide programming focused toward youth and adolescents throughout NYC.
Nurse,"Muna Social Services, Inc.",Youth Programming - Council District 37,844338493,10000,"Funds will support educational programs, including fitness programs for young girls in Council District 37."
Abreu,Muslim Community Network,,753163555,5000,To support the youth leadership program for Council District 7 students.
Brannan,Muslim Community Network,,753163555,5000,To support the Bridge Mentorship Program for Council District 43 students.
Williams,Muslim Community Network,,753163555,5000,"Funds will cover a portion of staff salaries, after school snacks, program supplies and equipment costs."
Powers,Muslim Community Network,Mentorship Programming,753163555,5000,Funding will support mentoring for teenage boys and operating expenses for Muslim Community Network.
Hanks,"Muslim Sisters of Staten Island, Inc.",Youth Summer Camp,465695272,10000,Funds will support the MSSI Youth Summer Camp.
Brannan,"Narrows Community Theater, Inc.",Summer Youth Program,510167270,10000,"Funding to support the Summer program and the costs associated including musical rights, costumes, equipment and set design."
Lee,"National Alliance for the Mentally Ill of New York City, Inc.",,133077692,5000,Funds will be used to support NAMI's work with Council District 23 youth and their families.
Carr,National Lighthouse Museum,,134055215,5000,Funds will be used to support youth educational programs.
Borelli,National September 11 Memorial and Museum at the World Trade Center,,611745872,5000,Funds for services and programming for students to partake in Council District 51.
Hanif,National Wildlife Federation,,530204616,3000,"Funding for the Schoolyard and Community Habitats program, which supports school teams and students in the planning, design, and installation of climate-resilient habitats on their school grounds Page 179 Appendix C: Youth Discretionary"
Joseph,National Wildlife Federation,Council District 40,530204616,5000,Funding will support pollinator and garden education for public schools.
Bottcher,"New Alternatives for Children, Inc.",,133149298,5000,"Funding to support the expansion and enhancement of increased access to healthcare with an emphasis on outreach to child-welfare in communities, specifically to children and young adults with medical fragility."
Sanchez,"New Alternatives for Children, Inc.",Council District 14,133149298,5000,Funds will be used to support autism-related services for children on the autism spectrum living in Council District 14.
Powers,"New Alternatives for Children, Inc.",Side by Side Learning,133149298,5000,Funding will support New Alternatives for Children foster parent recruitment and direct services in Council District 4.
Brewer,"New Alternatives for Children, Inc.",Side by Side Learning Program,133149298,4000,Funds will support Tutoring Program.
Hudson,"New Heights Youth, Inc.",College Bound & Brooklyn Community-Based Services - District 35,201903332,10000,"Funding to provide athletic, academic, and social emotional learning services to underserved and at-risk youth."
Carr,New Ventures Charter School,,472459523,5000,Funds will be used for student test preparation costs which will include supplies and staff trainings.
Powers,"New York Cares, Inc.",,133444193,5000,Funding will support year round volunteer service in Council District 4.
Borelli,New York City H2O,,453860014,10000,Funding will support students participating in Water Ecology and Engineering field trips in Council District 51.
Borelli,New York City H2O,,453860014,30000,Funding to support youth programming and community support programs in Council District 51.
Hanif,New York City H2O,,453860014,4000,Funding for water ecology and engineering lessons/trips.
Rivera,New York City H2O,,453860014,5000,Funds will support NYC H2O's programs and operations in Council District 2.
Velazquez,New York City H2O,Council District 13,453860014,7000,Funding to support STEM field trips and virtual lessons for students in Council District 13.
De La Rosa,New York City H2O,Geographic Information System (GIS) Lessons for Students,453860014,5000,To support GIS lessons for public school students in Council District 10.
Bottcher,"New York City Urban Debate League, Inc.",,455249743,4000,Funding to provide programmatic and operational support to debate education programs year-round in Council District 3.
Powers,"New York City Urban Debate League, Inc.",,455249743,5000,Funding will support free debate teams and tournaments in Council District 4.
Feliz,"New York City Urban Debate League, Inc.",Tournaments & Outreach,455249743,20000,Funds will support New York City Urban Debate League (NYCUDL) tournaments and outreach in District 15.
Gennaro,"New York Edge, Inc.",,113112635,12500,To support SASF summer and/or after-school programming in Council District 24.
Joseph,"New York Edge, Inc.",,113112635,5000,"Funds will support computer based training and learning, technical skill development and will provide improved internet access and/or free public streaming services for families needing remote learning."
Lee,"New York Edge, Inc.",,113112635,9000,To support New York Edge's Summer and/or after-school programming in Council District 23.
Paladino,"New York Edge, Inc.",After School Enrichment Initiative,113112635,10000,Funds will be used to support Sports and Arts in Schools (New York Edge) summer and/or after-school programming in Council District 19.
Schulman,"New York Edge, Inc.",After School Enrichment Initiative,113112635,7000,Funding to provide after school and summer programming to youth in Council District 29 Queens. Page 180 Appendix C: Youth Discretionary
Louis,"New York Edge, Inc.",Council District 45,113112635,5000,Funds will extend and enrich SASF summer and school year healthy sports fitness programming serving the youth in Council District 45.
