resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,,"Deutsch Ohel Children's Home and Family Services, Inc.",,116078704,-12000,DFTA,125,003,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,,"Deutsch Ohel Children's Home and Family Services, Inc.",,116078704,12000,DHMH,816,120,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Ohel Children's Home and Family Services, Inc.",,116078704,-75000,DFTA,125,003,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Ohel Children's Home and Family Services, Inc.",,116078704,75000,DHMH,816,120,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Lander Community Development Project, Inc.",Neighborhood Grant Program,831441257,-3500,DYCD,260,005,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Lander Community Development Project, Inc.",Neighborhood Grant Program,831441257,3500,HPD,806,009,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Adams Department of Transportation,,136400434,-5000,DOT,841,011,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Adams Youth Referral and Placement Unit, Inc.",,020674289,5000,MOCJ,098,002,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Dromm Queens Community Board #4,Youth Fair,136400434,-5000,QNCB,434,002,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Dromm Queens Community Board #4,,136400434,5000,QNCB,434,002,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Atlantic Avenue Association Local Development Corporation,Atlantic Antic Levin Festival,112786225,-5000,DYCD,260,005,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Atlantic Avenue Association Local Development Corporation,Atlantic Avenue- Levin Arts Gowanus Walk,112786225,5000,DYCD,260,005,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Cornegy Make Music New York, Inc.",Wingate Concert Series,205751217,-15000,DCLA,126,003,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Cornegy I'RAISE Girls & Boys International Corporation,Council District 36,463299217,5000,DCLA,126,003,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Cornegy Moving Mountains, Inc.",,261407568,10000,DYCD,260,312,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Lincoln Square District Management Association, Inc.","Winters Eve, Youth Rosenthal Ambassadors & Dante Park",133922300,-3500,DYCD,260,005,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Rosenthal Broadway Mall Association, Inc.",Council District 6,133419786,3500,DYCD,260,005,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Rosenthal City Parks Foundation,Central Park Programs,133561657,-3500,DPR,846,006,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Rosenthal City Parks Foundation,,133561657,3500,DPR,846,006,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Cumbo Onos Foot Prints, Inc.",Health & Nutrition Programming - Council District 35,900719956,-4000,DFTA,125,003,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Cumbo Q Kingdom Ministries, Inc.",,113201956,4000,DFTA,125,003,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Cumbo Make Music New York, Inc.",Wingate Concert Series,205751217,-10000,DCLA,126,003,,**
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Cumbo Q Kingdom Ministries, Inc.",,113201956,10000,DYCD,260,312,,
2,2020-09-23,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Cumbo NPower, Inc.",Tech Fundamentals Workforce Training,134145441,-7000,DYCD,260,005,,
