resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Rosenthal New York City Housing Authority,Domesite,136400434,-1000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Rosenthal New York City Housing Authority,Douglas Rehab,136400434,1000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Rosenthal New York City Housing Authority,WSUR A,136400434,-2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Rosenthal New York City Housing Authority,WSUR A 120 West 92nd,136400434,2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Rosenthal New York City Housing Authority,WSUR B,136400434,-2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Rosenthal New York City Housing Authority,WSUR Brownstones,136400434,2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Rosenthal New York City Housing Authority,WSUR C.,136400434,-2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Rosenthal New York City Housing Authority,WSUR C 589 Amsterdam Avenue,136400434,2000,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,New York City Housing Authority,Mott Haven Houses,136400434,-4500,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,New York City Housing Authority,Millbrook Houses,136400434,4500,HPD,806,012,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,"Levin La Nueva Esperanza, Inc.",Food & Nutrition Services,204393724,-7500,DHMH,816,117,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Levin Community Help in Park Slope, Inc.",Soup Kitchen & Food Pantry,112449994,5000,DYCD,260,005,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Levin Berry Street Tenants Association, Inc.",,465367567,2500,DYCD,260,005,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,Miller City University of New York,,133893536,-7500,CUNY,042,001,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,City University of New York,Queensborough Community College Auxiliary Miller Enterprises Association,133893536,7500,CUNY,042,001,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Adams,"Jamaica Center for Arts and Learning, Inc.",Children's Festival,112478709,-5000,DCLA,126,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Adams,"Jamaica Center for Arts and Learning, Inc.",Children's Festival,112478709,5000,DCLA,126,022,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Adams,Levine New York Shakespeare Festival,Project Access Shakespeare,131844852,-5000,DCLA,126,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Adams,Levine New York Shakespeare Festival,Project Access Shakespeare,131844852,5000,DCLA,126,024,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Adams,Diaz Wildlife Conservation Society,Discovery Guide Program,131740011,-5000,DCLA,126,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Adams,Diaz Wildlife Conservation Society,Discovery Guide Program,131740011,5000,DCLA,126,007,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,Museum of the City of New York,,131624098,-5000,DCLA,126,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,Museum of the City of New York,,131624098,5000,DCLA,126,016,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,Koo Young Women's Christian Association of Queens,,200351906,-5000,DYCD,260,312,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Koo Making Books Sing, Inc.",,134201577,5000,DYCD,260,312,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,"Koo Making Books Sing, Inc.",,134201577,-5000,DYCD,260,312,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Koo Making Books Sing, Inc.",,134201577,5000,DCLA,126,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,Dromm Chhaya Community Development Corporation,Asset Building,113580935,-9750,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,Dromm South Asian Council for Social Services,,113632920,9750,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,"Rose Eden II School for Autistic Children, Inc.",Adult Recreational Program,132872916,-5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Rose Eden II School for Autistic Children, Inc.",,132872916,5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,"Kallos FIGMENT Project, Inc.",Roosevelt Island,204582464,-5000,DCLA,126,003,*,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Kallos FIGMENT Project, Inc.",Roosevelt Island,204582464,5000,DYCD,260,005,*,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,Ayala,"Cornegy Green Earth Poets Cafe, Inc.",,464951821,-5000,DCLA,126,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,Ayala,"Cornegy Green Earth Poets Cafe, Inc.",,464951821,5000,DYCD,260,005,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,"Reynoso Ujima Community Working Together, Inc.",,300708882,-5000,DYCD,260,312,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Reynoso Department of Youth and Community Development,,136400434,5000,DYCD,260,312,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Reynoso Department of Youth and Community Development,,136400434,-5000,DYCD,260,312,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Reynoso Central Brooklyn Economic Development Corporation,,112981085,5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Gjonaj Department of Youth and Community Development,,136400434,-10000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,"Gjonaj Council on the Environment, Inc.",,132765465,10000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,"Gjonaj Morris Park Community Association, Inc.",Senior Program,237429900,-25000,DFTA,125,003,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,"Gjonaj Council on the Environment, Inc.",,132765465,25000,DYCD,260,005,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Gjonaj Quilts of Valor: Quilters by the Sea,,202474691,-5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,"Gjonaj Council on the Environment, Inc.",,132765465,5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Gjonaj White Plains Road District Management Association,Holiday Lighting,133776486,-5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Gjonaj Department of Youth and Community Development,,136400434,5000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,"Gjonaj Coalition on Positive Health Empowerment, Inc.",Illyria Clinic,272654975,-18000,DHMH,816,117,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,"Gjonaj Catholic Charities Community Services, Archdiocese of New York",,135562185,18000,DYCD,260,005,,**
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,rescind,,,Kingsbridge-Riverdale-Van Cortlandt Development Corporation,Community Gjonaj Building Initiative - Council District 13,133097905,-66000,DYCD,260,005,,
4,2020-11-19,Local Initiatives - Fiscal 2021,2021,designate,,,Gjonaj Department of Youth and Community Development,,136400434,66000,DYCD,260,005,,
