resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Sustainable South Bronx,,020535999,-25000,SBS,801,002,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"HOPE Program, Inc., The",,133268539,25000,SBS,801,002,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Gibson Sustainable South Bronx,Green Jobs Training - Council District 16,020535999,-5000,DYCD,260,312,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Gibson HOPE Program, Inc., The",Green Jobs Training - Council District 16,133268539,5000,DYCD,260,312,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Ballroom Basix USA, Inc.",Intermediate School 206X & Public School / Middle Cabrera School 15X,273218865,-10000,DOE,040,402,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Ballroom Basix USA, Inc.","Intermediate School 206X, Public School / Middle Cabrera School 15X & Public School 360X",273218865,10000,DOE,040,402,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Diaz Department of Parks and Recreation,Wegner Wagons - Council District 18,136400434,-5000,DPR,846,006,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Diaz Department of Parks and Recreation,Council District 18,136400434,5000,DPR,846,006,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Snug Harbor Cultural Center & Botanical Garden,NYC Winter Lantern Festival Rose,800193388,-5000,DYCD,260,005,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Snug Harbor Cultural Center & Botanical Garden,NYC Winter Lantern Festival Rose,800193388,5000,DCLA,126,020,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Rose Bethel Community Church,"Health, Fitness & Nutrition",133200339,-5000,DYCD,260,312,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Rose Snug Harbor Cultural Center & Botanical Garden,Youth Matters,800193388,5000,DYCD,260,312,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Rose Snug Harbor Cultural Center & Botanical Garden,Youth Matters,800193388,-5000,DYCD,260,312,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Rose Snug Harbor Cultural Center & Botanical Garden,Youth Matters,800193388,5000,DCLA,126,020,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Cabrera Asphalt Green, Inc.",Waterproofing Program - Council District 14,136533158,-10000,DPR,846,006,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Cabrera Asphalt Green, Inc.",Council District 14,136533158,10000,DPR,846,006,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"Catholic Charities Community Services, Archdiocese of New York",IDP Rosenthal Regents Prep & College Access Awareness,135562185,-5000,DOE,040,402,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Rosenthal Catholic Charities Community Services, Archdiocese of New York",,135562185,5000,DOE,040,402,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,"New York Center for Interpersonal Development, Inc.",Inclusive After-School Rose Programs,237085239,-10000,DYCD,260,005,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Rose New York Center for Interpersonal Development, Inc.",,237085239,10000,DYCD,260,005,,
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,rescind,,Speaker,Grodenchik Department of Transportation,Bike Helmet Giveaway - Council District 23,136400434,-10000,DOT,841,011,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Grodenchik Samuel Field YM & YWHA, Inc.",Senior Programs & Services,113071518,2500,DFTA,125,003,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,"Grodenchik Services Now for Adult Persons (SNAP), Inc.",,112591783,2500,DFTA,125,003,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Grodenchik South Asian Council for Social Services,,113632920,2500,DYCD,260,005,,**
7,2021-04-22,Local Initiatives - Fiscal 2021,2021,designate,,Speaker,Grodenchik Queens Economic Development Corporation,Made in Queens,112436149,2500,SBS,801,002,,**
