resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,,"Dromm Damayan Migrant Workers Association, Inc.",,030481206,-5000,DYCD,260,005,*,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,,"Dromm God's Love We Deliver, Inc.",,133366846,5000,DHMH,816,112,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,,Chin Manhattan Community Board #3,,136400434,-4500,MNCB,343,002,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,,"Chin Chinatown Manpower Project, Inc.",,132755214,4500,DYCD,260,312,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,,"Gibson ENACT, Inc.",Theater & Performing Arts Programming,133422660,-5000,DCLA,126,003,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,,"Gibson Gay Men's Health Crisis, Inc.",,133130146,5000,DHMH,816,112,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Woodhaven Cultural and Historical Society, Inc.",Cultural & Historical Programming,113099784,-7000,DYCD,260,005,,
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,"Greater Ridgewood Youth Council, Inc., The",,112518141,7000,DYCD,260,312,,
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,Police Department,102nd Precinct,136400434,-30000,NYPD,056,100,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,Greater Ridgewood Restoration Corporation,,112382250,15000,SBS,801,002,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,Wildcat Service Corporation,,132725423,15000,DYCD,260,005,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Coptic Orthodox Patriarchate of Alexandria, St. Mary, the Virgin and St. Antonions Church",,112527896,-5000,DYCD,260,312,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Catering for the Homeless, Inc.",,831434306,-5000,DHS,071,200,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Federazione Italo-Americana of Brooklyn & Queens, Inc.",,113044143,-5000,DYCD,260,005,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Long Island Gay and Lesbian Youth, Inc.",,113192966,-2500,DYCD,260,312,,
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Shooting Stars of Queens, Inc., The",,200019695,-5000,DYCD,260,312,,
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,Wildcat Service Corporation,,132725423,22500,DYCD,260,005,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,Levine National Museum of Mathematics,,271450809,-5000,DOE,040,402,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,Levine National Museum of Mathematics,,271450809,5000,DYCD,260,312,,**
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Ampry-Samuel Victory Music and Dance Company, Inc.",,472167056,-15000,DCLA,126,003,,***
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,"Ampry-Samuel Nia Theatrical Production Company, Inc.",Brownsville Old Timer's Week,113427470,15000,DCLA,126,003,,***
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,rescind,,Holden,"Ballroom Basix USA, Inc.",Intermediate School 206X & Public School / Middle Cabrera School 15X,273218865,-10000,DOE,040,402,,
8,2020-06-30,Local Initiatives - Fiscal 2020,2020,designate,,Holden,"Ballroom Basix USA, Inc.",Intermediate School 206X & Intermediate School Cabrera 303X,273218865,10000,DOE,040,402,,
8,2020-06-30,Youth Discretionary - Fiscal 2020,2020,rescind,,,"Borelli Eden II School for Autistic Children, Inc.",Eltingville Lutheran School,132872916,-10000,DYCD,260,312,,
8,2020-06-30,Youth Discretionary - Fiscal 2020,2020,designate,,,"Borelli Eden II School for Autistic Children, Inc.",,132872916,10000,DYCD,260,312,,
8,2020-06-30,Youth Discretionary - Fiscal 2020,2020,rescind,,Adams,"Novas Track Club, Inc.",,113217727,-5000,DYCD,260,312,*,
