resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
3,2011-10-17,LocalInitiatives,,rescind,,,"FiscalConduit Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization EIN * StRosalia-ReginaPacisNeighborhood Gentile NarrowsBotanicalGarden,Inc.,The",,113382931,-4500,DYCD,,,.00) 260 005 ImprovementAssociation 11-2697931,
3,2011-10-17,LocalInitiatives,,designate,,,"Gentile NarrowsBotanicalGarden,Inc.,The",,113382931,4500,DYCD,,,.00 260 005,
3,2011-10-17,LocalInitiatives,,rescind,,,"BayRidgeBensonhurstBeautification Gentile NationalOrganizationofItalianAmericanWomen,Inc.",,133155703,-3500,DYCD,,,.00) 260 312 PreservationAllianceInc 11-3233233,
3,2011-10-17,LocalInitiatives,,designate,,,"Gentile NationalOrganizationofItalianAmericanWomen,Inc.",,133155703,3500,DYCD,,,.00 260 312,
3,2011-10-17,LocalInitiatives,,rescind,,,"BayRidgeBensonhurstBeautification Gentile ReginaOperaCompany,Inc.",,112734261,-3500,DYCD,,,.00) 260 005 PreservationAllianceInc 11-3233233,
3,2011-10-17,LocalInitiatives,,rescind,,,StRosalia-ReginaPacisNeighborhood Gentile ScandinavianEastCoastMuseum,,113634793,-4000,DYCD,,,.00) 260 005 ImprovementAssociation 11-2697931,
3,2011-10-17,LocalInitiatives,,designate,,,Gentile ScandinavianEastCoastMuseum,,113634793,4000,DYCD,,,.00 260 005,
3,2011-10-17,LocalInitiatives,,rescind,,,CC FriendsofSunnysideGardensParks,,261918532,-25000,DFTA,,,.00) 125 003,
3,2011-10-17,LocalInitiatives,,designate,,,CC FriendsofSunnysideGardensParks,,261918532,25000,DPR,,,.00 846 006,
3,2011-10-17,LocalInitiatives,,rescind,,,VanBramer FriendsofSunnysideGardensParks,,261918532,-22600,DFTA,,,.00) 125 003,
3,2011-10-17,LocalInitiatives,,designate,,,VanBramer FriendsofSunnysideGardensParks,,261918532,22600,DPR,,,.00 846 006,
3,2011-10-17,LocalInitiatives,,rescind,,,"Ferreras LibraryActionCommitteeofCorona-EastElmhurst,Inc.",,112228514,-20000,DYCD,,,.00) 260 005,
3,2011-10-17,LocalInitiatives,,designate,,,"Ferreras LibraryActionCommitteeofCorona-EastElmhurst,Inc.",,112228514,20000,DCA,,,.00 126 003,
3,2011-10-17,AgingDiscretionary,,rescind,,,FiscalConduit Member Organization EINNumber Agency Amount Agy# U/A FiscalConduit/SponsoringOrganization EIN * Mealy DepartmentfortheAging,,136400434,-68750,DFTA,,,.00) 125 003,
3,2011-10-17,AgingDiscretionary,,rescind,,,Mealy DepartmentfortheAging,,136400434,-20000,DFTA,,,.00) 125 003,
