part,agency,budget_line,sub_id,boro,fy1,fy2,fy3,fy4,sponsor,title,building_code,school_code
I,PARKS AND RECREATION,P CN025,P D019,Q,395000,0,0,0,LANCMAN,HOOVER MANTON PLAYGROUND RECONSTRUCTION,,
I,PARKS AND RECREATION,P CN026,P D017,K,1000000,0,0,0,MENCHACA,SUNSET PARK OPEN STAGE,,
I,PARKS AND RECREATION,P CN027,P D017,K,400000,0,0,0,MENCHACA,WATER HOOKUP FOR THE RED HOOK COMMUNITY FARM,,
I,PARKS AND RECREATION,P CN028,P D017,K,600000,0,0,0,LANDER,RENOVATE PROSPECT PARK HORSE RIDING AREA.,,
I,PARKS AND RECREATION,P CN030,P D017,K,800000,0,0,0,LANDER,"RENOVATE P.S. 321 WILLIAM PENN PLAYGROUND (15K321, K321)",,
I,PARKS AND RECREATION,P CN031,P D017,K,150000,0,0,0,LANDER,RENOVATE LITCHFIELD VILLA BROOKLYN PARKS DEPARTMENT HEADQUARTERS,,
I,PARKS AND RECREATION,P CN032,P D017,K,65000,0,0,0,LANDER,PURCHASE PICKUP TRUCK/CREW CAB FOR BROOKLYN PARKS OPERATION,,
I,PARKS AND RECREATION,P CN033,P D020,R,1100000,0,0,0,ROSE,NYC PARKS DEPT.: FABER PARK,,
I,PARKS AND RECREATION,P CN034,P D020,R,500000,0,0,0,MATTEO,GREENBELT RECREATION CENTER,,
I,PARKS AND RECREATION,P CN035,P D021,X,250000,0,0,0,TORRES,BRONX PARK WATER FOUNTAIN INSTALLATION,,
I,PARKS AND RECREATION,P CN036,P D018,M,250000,0,0,0,KALLOS,(PB)(DPR) FUND PARKS DISTRICTWIDE,,
I,PARKS AND RECREATION,P CN037,P D018,M,225000,0,0,0,KALLOS,(PB)(DPR) NEW TREES AND GUARDS FOR SIDEWALKS,,
I,PARKS AND RECREATION,P CN038,P D017,K,1300000,0,0,0,MAISEL,POWER MEMORIAL PARK,,
I,PARKS AND RECREATION,P CN039,P D017,K,64000,0,0,0,MAISEL,BROOKLYN PARK'S OPERATIONAL VEHICLE DISTRICT 18,,
I,PARKS AND RECREATION,P CN040,P D018,M,175000,0,0,0,PERKINS,HARRIET TUBMAN MEMORIAL,,
I,PARKS AND RECREATION,P CN041,P D018,M,500000,0,0,0,PERKINS,PARKS AND RECREATION,,
I,PARKS AND RECREATION,P CN044,P D017,K,1109000,0,0,0,AMPREY-SAMUEL,CHESTER PARK,,
I,PARKS AND RECREATION,P CN046,P D021,X,500000,0,0,0,COHEN,VAN CORTLANDT PARK CLASSIC PLAYGROUND RENOVATION,,
I,PARKS AND RECREATION,P CN047,P D021,X,250000,0,0,0,COHEN,WOODLAWN PARK,,
I,PARKS AND RECREATION,P CN048,P D021,X,350000,0,0,0,COHEN,WAVE HILL PAVILLON,,
I,PARKS AND RECREATION,P CN049,P D021,X,730000,0,0,0,KING,BRONX PARKS DEPARTMENT,,
I,PARKS AND RECREATION,P CN050,P D021,X,50000,0,0,0,KING,BRONX PARKS DEPARTMENT,,
I,PARKS AND RECREATION,P CN051,P D018,M,360000,0,0,0,RODRIGUEZ,ADA ACCESS AT MORRIS JUMEL MANSION - PARKS DEPARTMENT,,
I,PARKS AND RECREATION,P CN052,P D018,M,250000,0,0,0,RODRIGUEZ,INSTALLATION OF SYNTHETIC FIELD - WEST 183RD ST. & FORT WASHINGTON - BE,,
I,PARKS AND RECREATION,P CN053,P D018,M,400000,0,0,0,RODRIGUEZ,ONE HALF COURTS - WEST 186TH ST BASKEBALL COURTS,,
I,PARKS AND RECREATION,P CN054,P D021,X,1728000,0,0,0,CABRERA,GOBLE PLAYGROUND,,
I,PARKS AND RECREATION,P CN055,P D021,X,870000,0,0,0,CABRERA,STRONG STREET PLAYGROUND,,
I,PARKS AND RECREATION,P CN056,P D019,Q,52000,0,0,0,HOLDEN,JUNIPER VALLEY PARK VEHICLE,,
I,PARKS AND RECREATION,P CN057,P D019,Q,52000,0,0,0,HOLDEN,FOREST PARK VEHICLE,,
I,PARKS AND RECREATION,P CN058,P D019,Q,52000,0,0,0,HOLDEN,FOREST PARK VEHICLE,,
I,PARKS AND RECREATION,P CN059,P D019,Q,76000,0,0,0,HOLDEN,DPR DISTRICT 30 TREE PLANTING,,
I,PARKS AND RECREATION,P CN060,P D019,Q,500000,0,0,0,HOLDEN,DPR - EVERGREEN PARK RENOVATION,,
I,PARKS AND RECREATION,P CN063,P D019,Q,67000,0,0,0,ULRICH,DPR: BEACH WAGON,,
I,PARKS AND RECREATION,P CN064,P D017,K,300000,0,0,0,LEVIN,TRANSMITTER PARK,,
I,PARKS AND RECREATION,P CN066,P D019,Q,500000,0,0,0,REYNOSO,CONTINUED SUPPORT TO UPGRADE STARR ST. PLAYGROUND.,,
I,PARKS AND RECREATION,P CN067,P D017,K,150000,0,0,0,REYNOSO,"IMPROVEMENTS TO LITCHFIELD VILLA, BK PARK HEADQUARTERS",,
I,PARKS AND RECREATION,P CN068,P D017,K,64000,0,0,0,REYNOSO,A NEW PICK UP TRUCK WITH SALT SPREADER FOR PARKS IN CB1.,,
I,PARKS AND RECREATION,P CN069,P D017,K,50000,0,0,0,REYNOSO,PLAY EQUIPMENT FOR COMMUNITY GARDEN,,
I,PARKS AND RECREATION,P CN070,P D822,Q,500000,0,0,0,REYNOSO,INSTALLATION OF NEW STREET TREES THROUGHOUT THE 34TH DISTRICT.,,
I,PARKS AND RECREATION,P CN071,P D017,K,50000,0,0,0,CUMBO,"TREE AND TREE GUARDS ALONG NOSTRAND AVENUE, FROM STERLING PL TO EMPIRE",,
I,PARKS AND RECREATION,P CN072,P D019,Q,200000,0,0,0,MILLER,BEAUTIFY THE BOULEVARD,,
I,PARKS AND RECREATION,P CN073,P D018,M,200000,0,0,0,JOHNSON,STREET TREE PROTECTION PACKAGE,,
I,PARKS AND RECREATION,P CN074,P D017,K,400000,0,0,0,CORNEGY,HARMONY PARK UPGRADE,,
I,PARKS AND RECREATION,P CN079,P DN534,M,250000,0,0,0,LEVINE,FDR FOUR FREEDOMS PARK CONSERVANCY,,
I,PARKS AND RECREATION,P CN080,P D020,R,85000,0,0,0,MATTEO,DPR-MINIDUMP TRUCK,,
I,PARKS AND RECREATION,P CN081,P D019,Q,100000,0,0,0,KOO,QUEENS HISTORICAL SOCIETY,,
I,PARKS AND RECREATION,P CN082,P D021,X,277000,0,0,0,GJONAJ,BARTOW PELL MANSION,,
I,PARKS AND RECREATION,P CN083,P D017,K,150000,0,0,0,BARRON,"BOROUGH PARKS HEADQUARTERS, LITCHFIELD VILLA - RENOVATIONS",,
I,PARKS AND RECREATION,P CN085,P D017,K,3336000,0,0,0,BARRON,LINDEN PARK - PHASE 5 AREA - RENOVATION,,
I,PARKS AND RECREATION,P CN086,P D017,K,1100000,0,0,0,MENCHACA,RAINBOW PLAYGROUND,,
I,PARKS AND RECREATION,P CN089,P D018,M,125000,0,0,0,LEVINE,RIVERSIDE OVAL PROJECT,,
I,PARKS AND RECREATION,P CN090,P D017,K,2000000,0,0,0,SPEAKER CUMBO,COMMODORE BARRY PARK,,
I,PARKS AND RECREATION,P CN093,P D018,M,165000,0,0,0,SPEAKER CHIN,CHILDREN'S MAGICAL GARDEN WATERING SYSTEM,,
I,PARKS AND RECREATION,P CN094,P D822,Q,35000,0,0,0,VALLONE,DEPARTMENT OF PARKS AND RECREATION - TREES AND TREE GUARDS,,
I,PARKS AND RECREATION,P CN899,P D019,Q,3000000,0,0,0,SPEAKER MILLER,DANIEL M. O'CONNELL PLAYGROUND,,
I,PARKS AND RECREATION,P CN900,P D018,M,1600000,0,0,0,SPEAKER,HELL'S KITCHEN DEP SHAFT SITE,,
I,PARKS AND RECREATION,P CN902,P D017,K,1391000,0,0,0,SPEAKER AMPREY-SAMUEL,CHESTER PARK,,
I,PARKS AND RECREATION,P CN907,P D017,K,5400000,0,0,0,SPEAKER BRANNAN,JJ CARTY PARK - COMPLETE RENOVATION OF PLAYGROUND,,
I,PARKS AND RECREATION,P CN908,P D017,K,3400000,0,0,0,SPEAKER BRANNAN,VINLAND PARK - COMPLETE RENOVATION OF PLAYGROUND,,
I,PARKS AND RECREATION,P CN912,P D018,M,1000000,0,0,0,SPEAKER CHIN,COLUMBUS PARK,,
I,PARKS AND RECREATION,P CN913,P D018,M,1414000,0,0,0,SPEAKER CHIN,SARA D. ROOSEVELT RIVINGTON PLAYGROUND RENOVATION,,
I,PARKS AND RECREATION,P CN914,P D021,X,2500000,0,0,0,SPEAKER COHEN,RENOVATE FRISCH FIELD,,
I,PARKS AND RECREATION,P CN915,P D018,M,1850000,0,0,0,SPEAKER COHEN,SETON PARK DOG RUN RENOVATIONS,,
I,PARKS AND RECREATION,P CN916,P D019,Q,4600000,0,0,0,SPEAKER CONSTANTINIDES,UPGRADES TO GORMAN PLAYGROUND,,
I,PARKS AND RECREATION,P CN919,P D017,K,3800000,0,0,0,SPEAKER DEUTSCH,NYC PARKS DEPARTMENT MB TENNIS COURTS,,
I,PARKS AND RECREATION,P CN922,P D021,X,3000000,0,0,0,SPEAKER GJONAJ,PARKS AND RECREATION,,
I,PARKS AND RECREATION,P CN924,P D021,X,3500000,0,0,0,SPEAKER KING,BRONX PARKS DEPARTMENT-HAFFEN PARK,,
I,PARKS AND RECREATION,P CN925,P D019,Q,800000,0,0,0,"SPEAKER KOO, BLACK, LATINO AND ASIAN","HHT - QUEENS HISTORICAL SOCIETY IN KINGSLAND HOMESTEAD CAUCUS, VAN BRAMER",,
I,PARKS AND RECREATION,P CN926,P D019,Q,2000000,0,0,0,"SPEAKER KOO, CONSTANTINIDES",BLAND PLAYGROUND,,
I,PARKS AND RECREATION,P CN928,P D019,Q,500000,0,0,0,SPEAKER KOSLOWITZ,INTERIOR UPGRADES AT LOST BATTALION HALL,,
I,PARKS AND RECREATION,P CN929,P D017,K,2250000,0,0,0,"SPEAKER LANDER, BROOKLYN DELEGATION",RECONSTRUCTION OF PROSPECT PARK COMFORT STATION.,,
I,PARKS AND RECREATION,P CN932,P D018,M,760000,0,0,0,SPEAKER LEVINE,DPR - JACOB SCHIFF PARK,,
I,PARKS AND RECREATION,P CN933,P D017,K,4500000,0,0,0,SPEAKER MAISEL,MARINE PARK BICYCLE AND PEDESTRIAN OVALS,,
I,PARKS AND RECREATION,P CN935,P D020,R,5000000,0,0,0,SPEAKER MATTEO,NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION - GREENBELT RECREATION,,
I,PARKS AND RECREATION,P CN936,P D020,R,3500000,0,0,0,SPEAKER MATTEO,NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION - DONGAN PLAYGROUND,,
I,PARKS AND RECREATION,P CN939,P D018,M,1310000,0,0,0,SPEAKER POWERS,BASKETBALL COURTS RECONSTRUCTION AT ST VARTAN PARK,,
I,PARKS AND RECREATION,P CN941,P D019,Q,3700000,0,0,0,SPEAKER RICHARDS,BROOKVILLE PARK (BASEBALL FIELD),,
I,PARKS AND RECREATION,P CN942,P D019,Q,2000000,0,0,0,SPEAKER RICHARDS,IDLEWILD PARK,,
I,PARKS AND RECREATION,P CN943,P D019,Q,2000000,0,0,0,SPEAKER RICHARDS,LAURELTON PLAYGROUND,,
I,PARKS AND RECREATION,P CN944,P D018,M,5900000,0,0,0,SPEAKER RODRIGUEZ,INWOOD HILL BASEBALL FIELD UPGRADE + LIGHTING,,
I,PARKS AND RECREATION,P CN953,P D019,Q,1700000,0,0,0,SPEAKER VALLONE,FRANCIS LEWIS PARK,,
I,PARKS AND RECREATION,P CN956,P D019,Q,1500000,0,0,0,SPEAKER VAN BRAMER,SOHNCKE SQUARE RENOVATIONS (PARK PROPERTY NUMBER= Q057),,
I,PARKS AND RECREATION,P CN957,P D019,Q,3700000,0,0,0,SPEAKER VAN BRAMER,RAINEY PARK (Q048-1) IMPROVEMENTS,,
I,PARKS AND RECREATION,P CN959,P D019,Q,3000000,0,0,0,SPEAKER ULRICH,DPR: ALL AMERICAN PARK,,
I,PARKS AND RECREATION,P CN961,P D019,Q,2000000,0,0,0,SPEAKER HOLDEN,DPR - EVERGREEN PARK RENOVATION,,
I,PARKS AND RECREATION,P CN963,P D019,Q,2000000,0,0,0,SPEAKER HOLDEN,DPR - JUNIPER VALLEY PARK BASEBALL FIELDS,,
I,PARKS AND RECREATION,P CN966,P D822,Q,500000,0,0,0,SPEAKER HOLDEN,DPR - TREE AND SIDEWALK PROGRAM,,
I,PARKS AND RECREATION,P CN967,P D019,Q,500000,0,0,0,SPEAKER HOLDEN,DPR - FOREST PARK ASPHALT PATHWAYS,,
I,PARKS AND RECREATION,P CN969,P D018,M,3800000,0,0,0,SPEAKER,THE HIGH LINE,,
I,PARKS AND RECREATION,P CN970,P D018,M,350000,0,0,0,SPEAKER,HUDSON RIVER PARK TRUST,,
I,PARKS AND RECREATION,P CN971,P D018,M,400000,0,0,0,SPEAKER,HUDSON RIVER PARK TRUST,,
I,PARKS AND RECREATION,P CN972,P D018,M,550000,0,0,0,SPEAKER,HUDSON RIVER PARK TRUST,,
I,PARKS AND RECREATION,P CN973,P D018,M,1000000,0,0,0,SPEAKER,HUDSON RIVER PARK TRUST,,
I,PARKS AND RECREATION,P CN975,P D018,M,660000,0,0,0,SPEAKER,HUDSON RIVER PARK TRUST,,
I,PARKS AND RECREATION,P CN982,P D017,K,4100000,0,0,0,SPEAKER BARRON,RENOVATION OF LINDEN PARK PHASE 4,,
I,PARKS AND RECREATION,P CN983,P D017,K,1000000,0,0,0,SPEAKER CUMBO,PROSPECT PARK ALLIANCE,,
I,PARKS AND RECREATION,P CN984,P DN665,M,150000,0,0,0,ROSENTHAL,CITY PARKS FOUNDATION,,
I,PARKS AND RECREATION,P CN985,P D056,Q,2500000,0,0,0,SPEAKER VAN BRAMER,PHIPPS PLAYGROUND,,
I,PARKS AND RECREATION,P CN986,P D019,Q,1300000,0,0,0,SPEAKER VAN BRAMER,SIXTEEN OAKS GROVE RENOVATIONS (Q284),,
I,PARKS AND RECREATION,P CN988,P D021,X,0,5000000,0,0,"SPEAKER, BRONX DELEGATION",ORCHARD BEACH,,
I,PARKS AND RECREATION,P CN989,P D933,R,55000,0,0,0,ROSE,NYC PARKS DEPT.: VAN PURCHASE,,
I,PARKS AND RECREATION,P CN990,P D018,M,656000,0,0,0,SPEAKER CHIN,GRAND AND LAFAYETTE STREET PASSIVE OPEN SPACE PROJECT,,
I,PARKS AND RECREATION,P CN992,P D933,M,260000,0,0,0,SPEAKER,MANHATTAN RECREATION CENTERS,,
I,PARKS AND RECREATION,P NC900,P DN665,M,622000,0,0,0,"SPEAKER ROSENTHAL, LEVINE",CITY PARKS FOUNDATION,,
I,PARKS AND RECREATION,PU NC001,P D018,M,35000,0,0,0,KALLOS,ASPHALT GREEN EMERGENCY GENERATOR,,
I,PARKS AND RECREATION,PV CN001,P D019,Q,330000,0,0,0,KOO,THE BOWNE HOUSE HISTORICAL SOCIETY,,
I,PARKS AND RECREATION,PV CN004,P D018,M,35000,0,0,0,RODRIGUEZ,TECHNOLOGY UPGRADE - 65 JUMEL TERRACE,,
I,PARKS AND RECREATION,PW NC020,P DN510,K,250000,0,0,0,LEVIN,NEW YORK RESTORATION PROJECT,,
I,PARKS AND RECREATION,PW NC923,P D018,M,525000,0,0,0,"SPEAKER POWERS, KALLOS","ASPHALT GREEN, INC.",,
I,PARKS AND RECREATION,S CN001,P D933,Q,135000,0,0,0,KOSLOWITZ,DPR - VEHICLE PURCHASE,,
I,POLICE,E CN284,PO D185,X,106000,0,0,0,DIAZ SR.,NYPD - PSA8,,
I,POLICE,PO CN001,PO D185,Q,141000,0,0,0,VALLONE,NYPD SECURITY CAMERAS,,
I,POLICE,PO CN004,PO D185,K,75000,0,0,0,BRANNAN,SECURITY CAMERAS ON 5TH AVENUE,,
I,POLICE,PO CN005,PO D185,M,36000,0,0,0,AYALA,SECURITY CAMERAS FOR NYPD 23RD PRECINCT,,
I,POLICE,PO CN006,PO D185,M,35000,0,0,0,AYALA,MOBILE COMMAND UNIT FOR NYPD 23RD PRECINCT,,
I,POLICE,PO CN007,PO D185,X,106000,0,0,0,GIBSON,NYPD - SECURITY CAMERAS,,
I,POLICE,PO CN008,PO D185,Q,65000,0,0,0,CONSTANTINIDES,NEW POLICE CAR FOR THE 114TH POLICE PRECINCT,,
I,POLICE,PO CN009,PO D185,K,750000,0,0,0,DEUTSCH,NYPD SECURITY CAMERAS,,
I,POLICE,PO CN010,PO D185,X,150000,0,0,0,TORRES,NYPD SECURITY CAMERAS FOR DISTRICT 15,,
I,POLICE,PO CN011,PO D185,M,398000,0,0,0,KALLOS,(NYPD) SECURITY CAMERAS FOR PARKS,,
I,POLICE,PO CN012,PO D185,M,365000,0,0,0,KALLOS,(NYPD) MOBILE COMMAND POST,,
I,POLICE,PO CN013,PO D185,M,171000,0,0,0,KALLOS,(NYPD) SECURITY CAMERAS FOR TRANSPORTATION,,
I,POLICE,PO CN014,PO D185,M,172000,0,0,0,KALLOS,(NYPD) PUBLIC SAFETY SECURITY CAMERAS,,
I,POLICE,PO CN015,PO D185,X,51000,0,0,0,SALAMANCA,NYPD AUXILLARY VAN/PADDY WAGON FOR 40TH PRECINCT,,
I,POLICE,PO CN016,PO D185,X,102000,0,0,0,SALAMANCA,NYPD AUXILLARY VANS FOR 41ST PRECINCT,,
I,POLICE,PO CN017,PO D185,X,51000,0,0,0,SALAMANCA,NYPD AUXILLARY VAN/PADDY WAGON FOR 42ND PRECINCT,,
I,POLICE,PO CN018,PO D185,M,80000,0,0,0,LEVINE,NYPD - SECURITY CAMERAS,,
I,POLICE,PO CN019,PO D185,Q,210000,0,0,0,MOYA,110 PRECINCT NYPD SECURITY CAMERAS,,
I,POLICE,PO CN020,PO D079,Q,185000,0,0,0,MOYA,115TH PRECINCT,,
I,POLICE,PO CN021,PO D079,X,425000,0,0,0,COHEN,NEW YORK POLICE DEPARTMENT 52ND PRECINCT PARKING LOT RENOVATIONS,,
I,POLICE,PO CN022,PO D185,X,53000,0,0,0,GJONAJ,NYPD - 49TH PRECINCT,,
I,POLICE,PO CN023,PO D185,X,53000,0,0,0,GJONAJ,NYPD - 45TH PRECINCT,,
I,POLICE,PO CN024,PO D185,K,150000,0,0,0,REYNOSO,SECURITY CAMERAS FOR THE 90TH PRECINCT,,
I,POLICE,PO CN025,PO D185,K,750000,0,0,0,YEGER,SECURITY CAMERAS,,
I,POLICE,PO CN026,PO D185,K,66000,0,0,0,DEUTSCH,NYPD VAN 61ST PRECINCT,,
I,POLICE,PO RN001,PO D079,K,64000,0,0,0,SPEAKER DEUTSCH,NYPD,,
I,POLICE,PO RN002,PO D185,K,905000,0,0,0,SPEAKER DEUTSCH,NYPD SECURITY CAMERAS IN DISTRICT 48,,
I,POLICE,PO RN004,PO D079,K,40000,0,0,0,SPEAKER DEUTSCH,NYPD,,
I,CULTURAL AFFAIRS,E NC002,PV D501,Q,500000,0,0,0,VAN BRAMER,P.S. 1 CONTEMPORARY ART CENTER- ATTIC RENOVATION,,
I,CULTURAL AFFAIRS,E NC006,PV DN933,M,190000,0,0,0,LEVINE,BLOOMINGDALE SCHOOL OF MUSIC,,
I,CULTURAL AFFAIRS,HL NC006,PV DN031,M,100000,0,0,0,CHIN,ARC ON 4TH STREET 59-61 EAST 4TH STREET HVAC RENOVATION,,
I,CULTURAL AFFAIRS,HL NC007,PV DN031,M,100000,0,0,0,RIVERA,ARC ON 4TH STREET HVAC RENOVATION,,
I,CULTURAL AFFAIRS,HR NC901,PV DN448,X,2000000,0,0,0,"SPEAKER, BRONX DELEGATION",BRONXNET (BRONX COMMUNITY CABLE PROGRAMMING CORP.),,
I,CULTURAL AFFAIRS,P CN075,PV D205,X,50000,0,0,0,GIBSON,NEW YORK BOTANICAL GARDENS CARGO VAN FOR BRONX GREENUP,,
I,CULTURAL AFFAIRS,P CN077,PV D272,Q,100000,0,0,0,KOO,"THE QUEENS BOTANICAL GARDEN SOCIETY, INC.",,
I,CULTURAL AFFAIRS,P CN078,PV D205,X,95000,0,0,0,TORRES,NEW YORK BOTANICAL GARDEN BUCKET TRUCK,,
I,CULTURAL AFFAIRS,P CN967,PV DN01L,X,2000000,0,0,0,SPEAKER,UNIVERSAL HIP HOP MUSEUM,,
I,CULTURAL AFFAIRS,P NC902,PV DN784,K,1000000,0,0,0,"SPEAKER MENCHACA, BROOKLYN DELEGATION",GREEN-WOOD HISTORIC FUND,,
I,CULTURAL AFFAIRS,PU CN001,PV DN123,M,341000,0,0,0,JOHNSON,NEW YORK LIVE ARTS LIGHTING PACKAGE,,
I,CULTURAL AFFAIRS,PU CN002,PV DN038,M,74000,0,0,0,JOHNSON,ATLANTIC THEATER COMPANY MAIN STAGE THEATER LIGHTING SYSTEM,,
I,CULTURAL AFFAIRS,PU CN003,PV DN185,M,60000,0,0,0,JOHNSON,HERE VIDEO DESIGN PACKAGE,,
I,CULTURAL AFFAIRS,PU CN004,PV DN421,M,36000,0,0,0,JOHNSON,CHILDREN'S MUSEUM OF THE ARTS TECHNOLOGY UPGRADES,,
I,CULTURAL AFFAIRS,PV CN002,PV D341,R,450000,0,0,0,BORELLI,SI HISTORICAL SOCIETY (HISTORIC RICHMOND TOWN) - RENOVATION AND NEW EXH,,
I,CULTURAL AFFAIRS,PV CN003,PV DN656,Q,251000,0,0,0,REYNOSO,RESTORATION OF THE EXTERIOR ENVELOPE OF THE ONDERDONK HOUSE.,,
I,CULTURAL AFFAIRS,PV CN005,PV DN856,X,50000,0,0,0,GJONAJ,YOUNG PEOPLE'S CHORUS OF NEW YORK CITY,,
I,CULTURAL AFFAIRS,PV NC001,PV DN860,R,100000,0,0,0,MATTEO,JACQUES MARCHAIS CENTER OF TIBETAN ART INC.,,
I,CULTURAL AFFAIRS,PV NC004,PV D050,Q,223000,0,0,0,VAN BRAMER,AMERICAN MUSEUM OF THE MOVING IMAGE- RENOVATION (INCLUSION PLAN),,
I,CULTURAL AFFAIRS,PV NC005,PV D034,M,150000,0,0,0,ROSENTHAL,AMERICAN MUSEUM OF NATURAL HISTORY,,
I,CULTURAL AFFAIRS,PV NC006,PV D289,M,150000,0,0,0,ROSENTHAL,NEW YORK SHAKESPEARE THEATRE,,
I,CULTURAL AFFAIRS,PV NC007,PV DN304,M,150000,0,0,0,ROSENTHAL,NEW YORK HISTORICAL SOCIETY,,
I,CULTURAL AFFAIRS,PV NC008,PV DN409,M,150000,0,0,0,ROSENTHAL,SYMPHONY SPACE 360,,
I,CULTURAL AFFAIRS,PV NC009,PV DN820,M,150000,0,0,0,ROSENTHAL,VIVIAN BEAUMONT THEATRE,,
I,CULTURAL AFFAIRS,PV NC010,PV D022,M,150000,0,0,0,ROSENTHAL,METROPOLITAN MUSEUM OF ART,,
I,CULTURAL AFFAIRS,PV NC011,PV D279,M,150000,0,0,0,ROSENTHAL,NEW YORK CITY CENTER,,
I,CULTURAL AFFAIRS,PV NC012,PV DN042,M,150000,0,0,0,ROSENTHAL,BALLET HISPANICO,,
I,CULTURAL AFFAIRS,PV NC013,PV DN042,M,0,0,0,0,ROSENTHAL,BALLET HISPANICO,,
I,CULTURAL AFFAIRS,PV NC014,PV DN279,M,150000,0,0,0,CHIN,MUSEUM OF CHINESE IN AMERICA PHASED BUILDING ACQUISITION,,
I,CULTURAL AFFAIRS,PV NC015,PV DN394,M,200000,0,0,0,CHIN,SEAPORT MUSEUM HISTORIC SCHERMERHORN ROW ACCESSIBILITY,,
I,CULTURAL AFFAIRS,PV NC016,PV DN132,M,75000,0,0,0,CHIN,DOWNTOWN COMMUNITY TELEVISION CENTER INITIAL OUTFITTING FOR DCTV CINEMA,,
I,CULTURAL AFFAIRS,PV NC017,PV DN288,M,100000,0,0,0,CHIN,SMITHSONIAN'S NATIONAL MUSEUM OF THE AMERICAN INDIAN WEST WING RENOVATI,,
I,CULTURAL AFFAIRS,PV NC018,PV DN01P,M,75000,0,0,0,CHIN,LESLIE-LOHMAN MUSEUM OF GAY AND LESBIAN ART CAPITAL-EXPANSION RENOVATIO,,
I,CULTURAL AFFAIRS,PV NC019,PV DN831,M,43000,0,0,0,CHIN,"GINA GIBNEY DANCE, INC. THEATER SEATING",,
I,CULTURAL AFFAIRS,PV NC021,PV D279,M,300000,0,0,0,POWERS,STUDIO CHILLER REPLACEMENTS AT NY CITY CENTER,,
I,CULTURAL AFFAIRS,PV NC022,PV DN381,M,600000,0,0,0,POWERS,EAST END DRILL HALL RENOVATION AT SEVENTH REGIMENT ARMORY,,
I,CULTURAL AFFAIRS,PV NC023,PV DN290,M,250000,0,0,0,POWERS,NEW VICTORY ROOF AND HVAC REPLACEMENT,,
I,CULTURAL AFFAIRS,PV NC024,PV DN789,M,181000,0,0,0,POWERS,NEW VIDEO DISPLAYS AT TOWN HALL,,
I,CULTURAL AFFAIRS,PV NC025,PV DN01Z,M,220000,0,0,0,POWERS,SKYLIGHTS FOR THE FRICK COLLECTION,,
I,CULTURAL AFFAIRS,PV NC026,PV D467,X,224000,0,0,0,AYALA,VEHICLE PURCHASE FOR BRONX CHILDREN'S MUSEUM,,
I,CULTURAL AFFAIRS,PV NC027,PV DN333,X,130000,0,0,0,AYALA,LIGHTING UPGRADE FOR PREGONES PUERTO RICAN TRAVELLING THEATER,,
I,CULTURAL AFFAIRS,PV NC028,PV D241,M,94000,0,0,0,AYALA,SERVER SYSTEM UPGRADE AT MUSEUM OF THE CITY OF NEW YORK,,
I,CULTURAL AFFAIRS,PV NC029,PV D471,X,250000,0,0,0,GIBSON,BRONX MUSEUM OF THE ARTS SOUTH WING ATRIUM RENOVATION,,
I,CULTURAL AFFAIRS,PV NC030,PV D467,X,219000,0,0,0,GIBSON,A NEW BRONX CHILDRENS MUSEUM BUS FOR THE BRONX,,
I,CULTURAL AFFAIRS,PV NC031,PV D471,X,150000,0,0,0,DIAZ SR.,BRONX MUSEUM OF THE ARTS,,
I,CULTURAL AFFAIRS,PV NC033,PV D040,Q,414000,0,0,0,KOO,"FLUSHING COUNCIL ON CULTURE AND THE ARTS, INC.",,
I,CULTURAL AFFAIRS,PV NC034,PV DN860,R,200000,0,0,0,ROSE,JACQUES MARCHAIS CENTER OF TIBETAN ART INC.,,
I,CULTURAL AFFAIRS,PV NC035,PV D175,R,111000,0,0,0,ROSE,STATEN ISLAND ZOOLOGICAL SOCIETY,,
I,CULTURAL AFFAIRS,PV NC037,PV D175,R,333000,0,0,0,BORELLI,CLOVE ENTRANCE DISCOVERY ZONE,,
I,CULTURAL AFFAIRS,PV NC038,PV D471,X,250000,0,0,0,TORRES,BRONX MUSEUM OF THE ARTS SOUTH WING ATRIUM RENOVATION,,
I,CULTURAL AFFAIRS,PV NC040,PV D525,M,1500000,0,0,0,PERKINS,STUDIO MUSEUM,,
I,CULTURAL AFFAIRS,PV NC041,PV DN766,M,250000,0,0,0,PERKINS,UPTOWN DANCE ACADEMY,,
I,CULTURAL AFFAIRS,PV NC042,PV DN027,M,250000,0,0,0,PERKINS,APOLLO THEATER,,
I,CULTURAL AFFAIRS,PV NC043,PV DN099,M,250000,0,0,0,LEVINE,CHILDREN'S MUSEUM OF MANHATTAN,,
I,CULTURAL AFFAIRS,PV NC046,PV D205,X,50000,0,0,0,GJONAJ,THE NEW YORK BOTANICAL GARDEN,,
I,CULTURAL AFFAIRS,PV NC047,PV D176,X,200000,0,0,0,GJONAJ,WILDLIFE CONSERVATION SOCIETY/ BRONX ZOO,,
I,CULTURAL AFFAIRS,PV NC048,PV DN656,Q,253000,0,0,0,HOLDEN,GREATER RIDGEWOOD HISTORICAL SOCIETY,,
I,CULTURAL AFFAIRS,PV NC049,PV DN856,M,49000,0,0,0,ULRICH,YOUNG PEOPLE'S CHORUS OF NEW YORK CITY: PIANO PURCHASE,,
