resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,rescind,,,"Brooks-Powers Neighborhood Housing Services of Queens CDC, Inc.",Council District 31,471267077,-2500,DFTA,125,003,,**
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,"Brooks-Powers Neighborhood Housing Services of Queens CDC, Inc.",Council District 31,471267077,2500,HPD,806,009,,**
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,rescind,,,Won Queens Economic Development Corporation,Queens Together,112436149,-20000,SBS,801,002,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,Won Department of Small Business Services,,136400434,20000,SBS,801,002,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,rescind,,,Queens Economic Development Corporation,Queens Together - Hot Meals & Won Grocery Distribution - Council District 26,112436149,-20000,DYCD,260,005,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,Queens Economic Development Corporation,Queens Together - Won Queensbridge & Ravenswood Houses,136400434,10000,DYCD,260,005,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,Won Department of Youth and Community Development,,136400434,5000,DYCD,260,005,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,"Jacob A. Riis Neighborhood Settlement, The",Thanksgiving Hot Meal Won Distribution - Queensbridge Houses,111729398,5000,DYCD,260,005,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,rescind,,,"American Brotherhood for the Russian Disabled, Inc.",Cultural Programs - Kagan Council District 47,113314347,-5000,DYCD,260,005,,**
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,Kagan iMentor Incorporated,International High School at Lafayette (21K337),300105507,5000,DYCD,260,312,,**
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,rescind,,,"Flanbwayan Haitian Literacy Project, Inc.",Youth Academic Support - Council Narcisse District 46,270974276,-5000,DYCD,260,312,,
4,2023-11-02,Local Initiatives - Fiscal 2024,2024,designate,,,"Grandma's Love, Inc.",Public School 194K Raoul Wallenberg (22K194) - Narcisse Council District 46,473474258,5000,DYCD,260,312,,
