resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Vernikov,"Brooklyn Bar Association Volunteer Lawyers Project, Inc.",,113155182,-5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Vernikov,"Access Justice Brooklyn, Inc.",,113155182,5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Mealy,"Brooklyn Bar Association Volunteer Lawyers Project, Inc.",Civil Legal Services for Low-Income Brooklyn Residents,113155182,-5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Mealy,"Access Justice Brooklyn, Inc.",Civil Legal Services for Low-Income Brooklyn Residents,113155182,5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Louis,"Brooklyn Bar Association Volunteer Lawyers Project, Inc.",Legal Services - Council District 45,113155182,-5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Louis,"Access Justice Brooklyn, Inc.",,113155182,5000,DSS/HRA,069,107,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Hanks,"Brothers Care, Inc.",Monthly Events,261422585,-10000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Hanks,"Dr. Theodore A. Atlas Foundation, Inc.",Turkey & Toy Giveaways - Council District 49,134012789,10000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Marte,"Borough of Manhattan Community College Early Childhood Center, Inc.",,133251186,-9000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Marte,City University of New York,"Borough of Manhattan Community College Early Childhood Center, Inc.",136400434,9000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Zhuang,City University of New York Community Colleges,Kingsborough Community College Senior Programming,461371336,-5000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Zhuang,City University of New York,City University of New York Community Colleges - Kingsborough Community College Senior Programming,136400434,5000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Paladino,"Queensborough Community College Auxiliary Enterprise Association, Inc.",QPAC Senior Program,112037770,-5000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Paladino,City University of New York,"Queensborough Community College Auxiliary Enterprise Association, Inc. - QPAC Senior Program",136400434,5000,CUNY,042,001,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Osse,"Cool Culture, Inc.",,161636968,-5000,DYCD,260,312,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Osse,"Children of Promise, NYC",Council District 36,830440009,5000,DYCD,260,312,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Aviles,"PortSide NewYork, Inc.",,200176184,-15000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Aviles,"PortSide NewYork, Inc.",,200176184,15000,DCLA,126,003,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Joseph,"Faculty Student Association at Downstate Medical Center, Inc.",Council District 40,111704590,-5000,DHMH,816,120,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Joseph,"Faculty Student Association of Downstate Medical Center, Inc.",Council District 40,111704590,5000,DHMH,816,120,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Ariola,"Chamber of Commerce Borough of Queens, Inc.",,110559220,-4600,SBS,801,002,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Ariola,Department of Small Business Services,,136400434,4600,SBS,801,002,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Ariola,Department of Small Business Services,,136400434,-4600,SBS,801,002,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Ariola,Animal Care and Control of New York City,,133788986,4600,DHMH,816,114,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Stevens,"Crenulated Company, Ltd., The d/b/a New Settlement Apartments",Swim Scholarships - Council District 16,141719016,-10000,DYCD,260,312,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Stevens,"Crenulated Company, Ltd., The d/b/a New Settlement Apartments",Swim Program - Council District 16,141719016,10000,DYCD,260,312,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Won,Department of Youth and Community Development,,136400434,-5000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Won,Department of Youth and Community Development,,136400434,-5000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Won,Department of Sanitation,Better Bins - Center Blvd Hunters Point - Council District 26,136400434,10000,DSNY,827,109,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Brooks-Powers,"Showing Hearts Foundation, Inc., The",Council District 31,810713547,-4000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Brooks-Powers,Department of Youth and Community Development,,136400434,4000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Brooks-Powers,Department of Youth and Community Development,,136400434,-4000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Brooks-Powers,Department of Education,Community Education Council District 29Q (CEC 29Q) - P.S. 005K Dr. Ronald McNair (16K005),136400434,4000,DOE,040,402,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Marmorato,"City Island Rocks, LLC",,920731021,-5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Marmorato,"City Island Rocks, Limited",,932974940,5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Farias,"Transportation Alternatives, Inc.",Resources for Safer Streets and Transit Access,510186015,-5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Farias,Urban Justice Center,Council District 18,133442022,5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Holden,Department of Parks and Recreation,Roller Link Scoreboard - Juniper Park,136400434,-20000,DPR,846,006,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Holden,Department of Parks and Recreation,,136400434,20000,DPR,846,006,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Holden,Department of Parks and Recreation,Purchase rights to Safety First & Movie Under the Star,136400434,-600,DPR,846,006,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Holden,Department of Parks and Recreation,Movie Under the Star,136400434,600,DPR,846,006,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Bottcher,"Transgender Legal Defense and Education Fund, Inc.",,043762842,-5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Bottcher,National Center for Transgender Equality,,412090291,5000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Powers,"Sanctuary for Families, Inc.",,133193119,-5000,DFTA,125,003,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Powers,"Sanctuary for Families, Inc.",,133193119,5000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Paladino,"Greater Ridgewood Youth Council, Inc., The",Self-Defense Program - Council District 19,112518141,-30000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Paladino,Department of Youth and Community Development,,136400434,30000,DYCD,260,005,,
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Paladino,Department of Youth and Community Development,,136400434,-30000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Paladino,Bayside Historical Society,"Community Fireworks Show, Public Prog, Exhibitions, Edu and School Prog & Cmty Events & Engagement",116049457,30000,DCLA,126,003,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Zhuang,"Brooklyn On Fun Association USA, Inc.",Immigrant & Senior Assistance Programs,455094879,-10000,DSS/HRA,069,107,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Zhuang,"Brooklyn On Fun Association USA, Inc.",Immigrant & Senior Assistance Programs,455094879,10000,DYCD,260,005,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Williams,"Promoting Access to Specialized Schools in New York City, Inc.",,473824643,-5000,DYCD,260,312,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,designate,,Williams,Department of Parks and Recreation,Council District 27,136400434,5000,DPR,846,006,,**
7,2024-04-11,Local Initiatives - Fiscal 2024,2024,rescind,,Stevens,FAN4Kids,Fitness & Nutrition Education Program - Council District 16,260092086,-10000,DOE,040,402,,
