resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Richards Child Center of New York, Inc., The",,111733454,-5000,DYCD,,,.00) 260 312,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,,"Richards Police Athletic League, Inc.",,135596811,-5000,DYCD,,,.00) 260 312,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,,"Richards Black Spectrum Theatre Company, Inc.",,510135262,10000,DCLA,,,.00 126 003,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"1332 Fulton Avenue Day Care Center, Inc.",,132690309,-30000,DYCD,,,.00) 260 005,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"1332 Fulton Avenue Day Care Center, Inc.",,132690309,30000,DYCD,,,.00 260 312,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Lancman India Home, Inc.",,208747291,-10000,DFTA,,,.00) 125 003,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Lancman Department of Sanitation,,136400434,10000,DSNY,,,.00 827 109,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Jewish Community Center of Staten Matteo Public Administrator,"Richmond County Island, Inc.",133203842,-2000,PASI,,,.00) 945 002 13-5562256,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Matteo Public Administrator,Richmond County,136400434,2000,PASI,,,.00 945 002,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Mealy Department of Parks and Recreation,Brevoort Playground,136400434,-24000,DPR,,,.00) 846 006,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Department of Parks and Recreation,Brownsville Recreation Mealy Center,136400434,24000,DPR,,,.00 846 006,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Mark-Viverito 162nd Street Merchants Association, Inc.",,300064721,-5500,DYCD,,,.00) 260 005,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Mark-Viverito 161st Street Merchants Association, Inc.",,300064721,5500,DYCD,,,.00 260 005,
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Treyger Friends of Historic New Utrecht,,113407104,-2500,DCLA,,,.00) 126 003,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Treyger Friends of Historic New Utrecht,,113407104,2500,DYCD,,,.00 260 005,**
6,2015-10-29,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Williams Top Development Corporation** 11-3409359 Williams Top Development Corporation,,113409359,8000,DYCD,,,.00 260 312,**
6,2015-10-29,Aging Discretionary - Fiscal 2016,2016,rescind,,,Organization Conduit EIN Bergen Basin Community Development Corporation d/b/a Williams Millennium Development,,113199040,-3000,DFTA,,,.00) 125 003,
6,2015-10-29,Aging Discretionary - Fiscal 2016,2016,designate,,,"Williams Brooklyn Arts Council, Inc.",,237072915,3000,DFTA,,,.00 125 003,
6,2015-10-29,Youth Discretionary - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Williams Redemption, Inc.",,562550383,-7500,DYCD,,,.00) 260 312,
6,2015-10-29,Youth Discretionary - Fiscal 2016,2016,designate,,,"Williams Fund for the City of New York, Inc.",,132612524,7500,DYCD,,,.00 260 312,
6,2015-10-29,Cultural After School Adventure (CASA) - Fiscal 2016,2016,rescind,,,Gibson City Parks Foundation,Morris High School,133561657,-20000,DCLA,,,.00) 126 003,
6,2015-10-29,Cultural After School Adventure (CASA) - Fiscal 2016,2016,designate,,,Gibson Research Foundation of CUNY,Creative Arts Team - Morris High School,131988190,20000,DCLA,,,.00 126 003,
6,2015-10-29,Cultural After School Adventure (CASA) - Fiscal 2016,2016,rescind,,,"Richards Fund for the City of New York, Inc.",Public School 42Q Robert Vernam,132612524,-20000,DCLA,,,.00) 126 003,
6,2015-10-29,Cultural After School Adventure (CASA) - Fiscal 2016,2016,designate,,,"Richards 2020 Vision for Schools, Inc.",Public School 42Q Robert Vernam,453023036,20000,DCLA,,,.00 126 003,
6,2015-10-29,Parks Equity Initiative - Fiscal 2016,2016,rescind,,,Dickens Department of Parks and Recreation,,132765465,-6000,DPR,,,.00) 846 006,
6,2015-10-29,Parks Equity Initiative - Fiscal 2016,2016,designate,,,Dickens Department of Parks and Recreation,,136400434,6000,DPR,,,.00 846 006,
6,2015-10-29,NYC Digital Inclusion and Literacy Initiative - Fiscal 2016,2016,rescind,,,Maisel Brooklyn Public Library,,111904261,-20000,DYCD,,,.00) 260 005,**
6,2015-10-29,NYC Digital Inclusion and Literacy Initiative - Fiscal 2016,2016,designate,,,Maisel Brooklyn Public Library,,136400434,20000,BPL,,,.00 038 001,**
6,2015-10-29,NYC Digital Inclusion and Literacy Initiative - Fiscal 2016,2016,rescind,,,Greenfield Cope Institute,,133975090,-20000,DYCD,,,.00) 260 005,
6,2015-10-29,NYC Digital Inclusion and Literacy Initiative - Fiscal 2016,2016,designate,,,"Greenfield Agudath Israel of America Community Services, Inc.",,133975090,20000,DYCD,,,.00 260 005,
6,2015-10-29,Healthy Aging Initiative - Fiscal 2016,2016,rescind,,,Department for the Aging,,136400434,-50000,DFTA,,,.00) 125 003,
6,2015-10-29,Healthy Aging Initiative - Fiscal 2016,2016,designate,,,"Van Bramer Selfhelp Community Services, Inc.",Big Six Senior Center,131624178,12500,DFTA,,,.00 125 003,
6,2015-10-29,Healthy Aging Initiative - Fiscal 2016,2016,designate,,,"Van Bramer Samaritan Village, Inc.",Woodside Senior Center,112635374,12500,DFTA,,,.00 125 003,
6,2015-10-29,Healthy Aging Initiative - Fiscal 2016,2016,designate,,,"Maisel Bergen Beach Youth Organization, Inc.",Marine Park Active Adults,112598350,12500,DFTA,,,.00 125 003,
6,2015-10-29,Healthy Aging Initiative - Fiscal 2016,2016,designate,,,"Maisel Bergen Beach Youth Organization, Inc.",Bergen Beach Active Adults,112598350,12500,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,rescind,,,Department for the Aging,,136400434,-117640,DFTA,,,.00) 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,"Van Bramer Sunnyside Community Service, Inc.",Sunnyside Senior Center,510189327,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,"Van Bramer HANAC, Inc.",Ravenswood Senior Center,112290832,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,Mark-Viverito New York City Housing Authority,Wagner Houses Senior Center,136400434,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,"Mark-Viverito BronxWorks, Inc.",Moore Senior Center,133254484,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,"Eugene Fenimore Senior Center, Inc.",,112772287,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,Eugene St. Gabriel's Episcopal Church,St. Gabriel's Neighborhood Senior Center,112463892,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,"Maisel Catholic Charities Neighborhood Services, Inc.",The Bay Senior Center,112047151,14705,DFTA,,,.00 125 003,
6,2015-10-29,NYC Support Our Seniors Initiative - Fiscal 2016,2016,designate,,,Bergen Basin Community Development Corporation d/b/a Millennium Development,Mill Basin Maisel Center,113199040,14705,DFTA,,,.00 125 003,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,rescind,,,Department of Youth and Community Development,,136400434,-895051,DYCD,,,.00) 260 005,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Bedford Stuyvesant Restoration Corporation,,116083182,10000,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Boro Park Jewish Community Council,,113475993,24830,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Brooklyn Public Library,New Lots Branch,136400434,41745,BPL,,,.00 038 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Brooklyn Public Library,Ft. Hamilton Branch,136400434,12830,BPL,,,.00 038 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Brooklyn Public Library,Arlington Branch,136400434,27830,BPL,,,.00 038 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Brooklyn Public Library,,136400434,17830,BPL,,,.00 038 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation Council of Jewish Organizations of Flatbush, Inc.",,112864728,84575,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation El Puente de Williamsburg, Inc.",,112614265,24690,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation Fifth Avenue Committee, Inc.",,112475743,34945,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Life of Hope,,205252137,13915,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Medgar Evers College,,133893536,27830,CUNY,,,.00 042 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation Mixteca Organization, Inc.",,113561651,35980,DYCD,,,.00 260 005 *,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation NIA Community Services Network, Inc.",,112697931,15000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Delegation New York United Jewish Association, Inc. (dba Jewish Community Council of Marine Park)",,262647383,20000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Opportunities for a Better Tomorrow,,112934620,43290,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Brooklyn Delegation Urban Neighborhood Services,,141997299,10000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Staten Island Delegation Staten Island Employment Education Consortium,,133097367,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Queens Delegation Asian Americans for Equality,,133187792,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Central Queens YM & YWHA, Inc.",,111633509,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Greater Ridgewood Youth Council, Inc.",,112518141,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Haitian Americans United for Progress, Inc.",,112423857,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Jacob A. Riis Neighborhood Settlement House, Inc.",,111729398,33000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Korean Community Services of Metropolitan New York, Inc.",,237348989,50000,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Queens Delegation Make the Road New York,,113344389,8381,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Queens Delegation New Immigrant Community Empowerment (NICE),,113560625,8380,DYCD,,,.00 260 005,
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,Queens Delegation Queens Public Library,,136400434,50000,QBPL,,,.00 039 001,**
6,2015-10-29,Adult Literacy Initiative - Fiscal 2016,2016,designate,,,"Queens Delegation Southern Queens Park Association, Inc.",,112432846,50000,DYCD,,,.00 260 005,
6,2015-10-29,Neighborhood Development Grant Initiative - Fiscal 2016,2016,rescind,,,Department of Small Business Services,,136400434,-22000,DSBS,,,.00) 801 002,
6,2015-10-29,Neighborhood Development Grant Initiative - Fiscal 2016,2016,designate,,,CD28 Queens Economic Development Corporation,,112436149,22000,DSBS,,,.00 801 002 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,rescind,,,Matteo Sundog Theatre,,450476946,-31250,DCLA,,,.00) 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Matteo Sundog Theatre, Inc.",,450476945,31250,DCLA,,,.00 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,rescind,,,Department of Cultural Affairs,,136400434,-375000,DCLA,,,.00) 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Dromm Film Fleadh Foundation, Inc.",,134051235,15625,DCLA,,,.00 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Dromm Calpulli Mexican Dance Company, Inc.",,200642440,15625,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Dromm Latin American Cultural Center of Queens, Inc.",,112997255,15625,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,Dromm Houses on the Moon Theater Company,,204691926,15625,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Menchaca Boricua Festival Committee, Inc.",,841650571,62500,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Rosenthal Fiji Theatre Company, Inc.",,132874863,62500,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Van Bramer Film Fleadh Foundation, Inc.",,134051235,62500,DCLA,,,.00 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"CD 28 Afrikan Poetry Theatre, Inc.",,112515828,31250,DCLA,,,.00 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"CD 28 Black Spectrum Theatre Company, Inc.",,510135262,31250,DCLA,,,.00 126 003,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,Rodriguez United Palace of Cultural Arts,,900884007,31250,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Rodriguez East Winds, Inc.",,134078840,15625,DCLA,,,.00 126 003 *,
6,2015-10-29,Cultural Immigrant Intiative - Fiscal 2016,2016,designate,,,"Rodriguez People's Theatre Project, Inc.",,264705999,15625,DCLA,,,.00 126 003,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,rescind,,,Department of Health and Mental Hygiene,,136400434,-3900000,DOHMH,,,.00) 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn After Hours Project, Inc.",,331007278,99936,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Queens AIDS Center of Queens County, Inc.",,112837894,192000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan AIDS Service Center of Lower Manhattan, Inc.",,133562071,99936,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Manhattan Ali Forney Center,,300104507,144000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Citywide Amida Care, Inc.",,134154068,100000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Manhattan APICHA Community Health Center,,133706365,230362,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Bronx Bronx AIDS Services, Inc. (dba BOOM! Health)",,133599121,380000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Bridging Access to Care, Inc.",,113031208,99936,DOHMH,,,.00 816 112 *,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn CAMBA, Inc.",,112480339,135000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Caribbean Women's Health Association, Inc.",,133323168,92000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Staten Is. Community Health Action of Staten Island (formerly SI AIDS Taskforce),,133556132,100000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Citywide Community Research Initiative on AIDS, Inc.",,133632234,150000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Citywide Department of Health and Mental Hygiene,,136400434,600000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Diaspora Community Services, Inc.",,113122295,144000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Exponents, Inc.",,133572677,80000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Gay Men's Health Crisis, Inc.",,133130146,135000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Harlem United Community AIDS Center, Inc",,132552500,200000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Bronx Health People, Inc.",,510418243,144000,DOHMH,,,.00 816 112 *,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Hetrick-Martin Institute, Inc.",,133104537,144000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Manhattan HHC Harlem Hospital Center,,132655001,238046,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Manhattan HHC Metropolitan Hospital Center,,132655001,84000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Citywide Housing Works, Inc.",,133584089,355000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Brooklyn Housing Works, Inc.",,133584089,152000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Brooklyn Interfaith Medical Center,,112626155,187200,DOHMH,,,.00 816 112 *,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Manhattan Iris House,"A Center For Women Living with HIV/AIDS, Inc.",133699201,99936,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Latino Commission on AIDS, Inc.",,133629466,160000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Citywide Lesbian and Gay Community Services Center, Inc. (LGBT Center)",,133217805,150000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Manhattan Lesbian and Gay Community Services Center, Inc. (LGBT Center)",,133217805,144000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Citywide Montefiore Medical Center,,131740114,275000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,Bronx Montefiore Medical Center,,131740114,245000,DOHMH,,,.00 816 112,
6,2015-10-29,HIV/AIDS - End the Epidemic Initiative - Fiscal 2016,2016,designate,,,"Bronx New York Harm Reduction Educators, Inc.",,133678499,99936,DOHMH,,,.00 816 112 *,
