resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Organization Conduit EIN United Chinese Association of Brooklyn,,371469112,-25000,DYCD,,,.00) 260 005,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Chinese-American Planning Council, Inc.",,136202692,25000,DYCD,,,.00 260 005,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Ulrich Doctors of the World USA, Inc.",,352426718,-10000,DOHMH,,,.00) 816 112,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Ulrich DeSales Media Group, Inc.",,112613196,-5000,DYCD,,,.00) 260 005 *,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Ulrich Creative Arts Workshops for Kids, Inc.",,133638436,15000,DCLA,,,.00 126 003,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"South Bronx Overall Economic King Community Board Athletic Leadership League, Inc. Development Corporation",,461603415,-5000,DYCD,,,.00) 260 312 13-2736022,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"King Community Board Athletic Leadership League, Inc.",,461603415,5000,DYCD,,,.00 260 312,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Rose Computers for Youth Foundation, Inc.",,133935309,-5000,DOE,,,.00) 040 402,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Rose PowerMyLearning, Inc.",,133935309,5000,DOE,,,.00 040 402,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Gibson Computers for Youth Foundation, Inc.",,133935309,-10000,DOE,,,.00) 040 402,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Gibson PowerMyLearning, Inc.",,133935309,10000,DOE,,,.00 040 402,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Ulrich Howard Beach Lindenwood Civic,,465145713,-5000,DYCD,,,.00) 260 005,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Citizens Committee for New York City, Ulrich Howard Beach Lindenwood Civic Inc.",,465145713,5000,DYCD,,,.00 260 005 51-0171818,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Ulrich Charles Park Conservation Society, Inc.",,465437851,-5000,DYCD,,,.00) 260 005,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Citizens Committee for New York City, Ulrich Charles Park Conservation Society, Inc. Inc.",,465437851,5000,DYCD,,,.00 260 005 51-0171818,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Treyger St Athanasius Youth Program, Inc.",,111639837,-5000,DFTA,,,.00) 125 003,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Treyger St. Athanasius Golden Age Club,,112773596,5000,DFTA,,,.00 125 003,
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Barron Man Up!, Inc.",,030553092,-150000,DCLA,,,.00) 126 003,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Barron Man Up!, Inc.",,030553092,150000,DYCD,,,.00 260 005,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Sunnyside Community Service, Inc.",,510189327,-50000,DFTA,,,.00) 125 003,**
11,2016-03-22,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Sunnyside Community Service, Inc.",,510189327,50000,DYCD,,,.00 260 005,**
11,2016-03-22,Youth Discretionary - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Rosenthal Computers for Youth Foundation, Inc.",,133935309,-5000,DYCD,,,.00) 260 312,
11,2016-03-22,Youth Discretionary - Fiscal 2016,2016,designate,,,"Rosenthal PowerMyLearning, Inc.",,133935309,5000,DYCD,,,.00 260 312,
11,2016-03-22,Anti-Poverty Initiative - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Torres Amida Care, Inc.",,134154068,-5000,DYCD,,,.00) 260 005,**
11,2016-03-22,Anti-Poverty Initiative - Fiscal 2016,2016,designate,,,"Torres Amida Care, Inc.",,134154068,5000,DOHMH,,,.00 816 113,**
