resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Eugene Friends of Brooklyn Community Board 12, Inc.",,204531249,-5500,DSBS,,,.00) 801 002,**
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,"Eugene Friends of Brooklyn Community Board 12, Inc.",,204531249,5500,DYCD,,,.00 260 005,**
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Kallos Friends of the Upper East Side Historic Districts,,133193351,-10000,DOE,,,.00) 040 402,**
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Kallos Friends of the Upper East Side Historic Districts,,133193351,10000,DCLA,,,.00 126 003,**
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,"Kallos Manhattan Chamber of Commerce Foundation, Inc.",,134016593,-3500,DSBS,,,.00) 801 002,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,"Kallos Manhattan Chamber of Commerce Foundation, Inc.",,134016593,1000,DSBS,,,.00 801 002,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,"Kallos Manhattan Chamber of Commerce Foundation, Inc.",,134016593,2500,DSBS,,,.00 801 002,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,"Ferreras- Citizens Committee for New York City, Inc. ** Copeland",,510171818,-7500,DYCD,,,.00) 260 005,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,"Ferreras- Library Action Committee of Corona-East Elmhurst, Inc. ** Copeland",,112228514,7500,DCLA,,,.00 126 003 *,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Koo FAN4Kids A NJ Nonprofit Corporation,,260092086,-5000,DOE,,,.00) 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Koo FAN4Kids A NJ Nonprofit Corporation,PS 244Q,260092086,5000,DOE,,,.00 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Arroyo FAN4Kids A NJ Nonprofit Corporation,,260092086,-10000,DOE,,,.00) 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Arroyo FAN4Kids A NJ Nonprofit Corporation,PS 157X,260092086,10000,DOE,,,.00 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Gibson FAN4Kids A NJ Nonprofit Corporation,,260092086,-8000,DOE,,,.00) 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Gibson FAN4Kids A NJ Nonprofit Corporation,PS 73X,260092086,8000,DOE,,,.00 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Palma FAN4Kids A NJ Nonprofit Corporation,,260092086,-7000,DOE,,,.00) 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Palma FAN4Kids A NJ Nonprofit Corporation,PS 69X,260092086,7000,DOE,,,.00 040 402,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Richards Rockaway Development and Revitalization Corporation,,112575794,-9375,DYCD,,,.00) 260 005,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Richards Ocean Bay Community Developement Corporation,,841622031,9375,DYCD,,,.00 260 005,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Matteo Staten Island Employment Education Consortium,,133097367,-4000,DYCD,,,.00) 260 005,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Matteo Staten Island Employment Education Consortium,,133097367,4000,DYCD,,,".00 260 005 United Activities Unlimited, Inc. 13-2921483",
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Rose Staten Island Sports Alliance Corp,,272152528,-3700,DYCD,,,".00) 260 312 United Activities Unlimited, Inc. 13-2921483",
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,"Jewish Community Center of Staten Rose Staten Island Sports Alliance Corp Island, Inc.",,272152528,3700,DYCD,,,.00 260 312 13-5562256,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,rescind,,,Vacca Neighborhood Initiatives Development Corporation (NIDC),,133110811,-60500,DYCD,,,.00) 260 005,
9,2016-01-19,Local Initiatives - Fiscal 2016,2016,designate,,,Vacca Neighborhood Initiatives Development Corporation (NIDC),,133110811,60500,DYCD,,,.00 260 312,
9,2016-01-19,Youth Discretionary - Fiscal 2016,2016,rescind,,,Organization Conduit EIN Rose Staten Island MakerSpace,,462793482,-3000,DYCD,,,".00) 260 312 United Activities Unlimited, Inc. 13-2921483",
9,2016-01-19,Youth Discretionary - Fiscal 2016,2016,designate,,,"Jewish Community Center of Staten Rose Staten Island MakerSpace Island, Inc.",,462793482,3000,DYCD,,,.00 260 312 13-5562256,
9,2016-01-19,Youth Discretionary - Fiscal 2016,2016,rescind,,,"Matteo Staten Island United Federation Baseball, Inc.",,200007086,-2000,DYCD,,,".00) 260 312 United Activities Unlimited, Inc. 13-2921483",
9,2016-01-19,Youth Discretionary - Fiscal 2016,2016,designate,,,"Jewish Community Center of Staten Matteo Staten Island United Federation Baseball, Inc. Island, Inc.",,200007086,2000,DYCD,,,.00 260 312 13-5562256,
9,2016-01-19,Anti-Poverty Initiative - Fiscal 2016,2016,rescind,,,Organization Conduit EIN Torres FAN4Kids A NJ Nonprofit Corporation,,260092086,-10000,DOE,,,.00) 040 402,
9,2016-01-19,Anti-Poverty Initiative - Fiscal 2016,2016,designate,,,Torres FAN4Kids A NJ Nonprofit Corporation,PS 54X,260092086,10000,DOE,,,.00 040 402,
9,2016-01-19,Anti-Poverty Initiative - Fiscal 2016,2016,rescind,,,Rose Christ Church New Brighton,,135596815,-5000,DYCD,,,.00) 260 005 *,
9,2016-01-19,Anti-Poverty Initiative - Fiscal 2016,2016,designate,,,Rose Christ Church New Brighton,,135596851,5000,DYCD,,,.00 260 005,
9,2016-01-19,Initiative to Address Borough-Wide Needs - Fiscal 2016,2016,rescind,,,Organization Conduit EIN Bronx Delegation FAN4Kids A NJ Nonprofit Corporation,,260092086,-9500,DOE,,,.00) 040 402,
9,2016-01-19,Initiative to Address Borough-Wide Needs - Fiscal 2016,2016,designate,,,Bronx Delegation FAN4Kids A NJ Nonprofit Corporation,PS 157X,260092086,9500,DOE,,,.00 040 402,
9,2016-01-19,Cultural After School Adventure (CASA) - Fiscal 2016,2016,rescind,,,"Man Up!, Inc.","PATH (Performing Arts and Technology High School) at Thomas Jefferson High School Campus Chin Notes in Motion, Inc - Manhattan Early College of Advertising (MECA)",320005633,-20000,DCLA,,,.00) 126 003,
9,2016-01-19,Cultural After School Adventure (CASA) - Fiscal 2016,2016,designate,,,"Notes in Motion, Inc",Manhattan Early College of Advertising (MECA) & Murray Bergtrum High Chin School,320005633,20000,DCLA,,,.00 126 003,
9,2016-01-19,Cultural After School Adventure (CASA) - Fiscal 2016,2016,rescind,,,Torres Center for Urban Pedagogy,Jonas Bronck Academy,113625306,-20000,DCLA,,,.00) 126 003,
