resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Organization Conduit EIN New York Public Library Astor Lenox and Tilden Foundations,,131887440,-30000,NYPL-R,,,.00) 035 001,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Schomburg Center for Research in Black Culture,,131887440,30000,NYPL-R,,,.00 035 001,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Boro Park Jewish Community Council,,113475993,-25000,DFTA,,,.00) 125 003,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Boro Park Jewish Community Council,,113475993,25000,DYCD,,,.00 260 005,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Gentile English Evangelical Lutheran Church of the Good Shepherd,,111635100,-1000,DYCD,,,.00) 260 005,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Gentile English Evangelical Lutheran Church of the Good Shepherd,,111635100,1000,DYCD,,,".00 260 005 NIA Community Services Network, Inc. 11-2697931",
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Kallos Department of Parks and Recreation,,136400434,-7500,DPR,,,.00) 846 006,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Kallos City Parks Foundation,,133561657,7500,DPR,,,.00 846 006,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Arroyo Word of Life International, Inc.",,392063356,-20000,DYCD,,,.00) 260 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Arroyo Shakespeare Society, Inc.",,133974836,10000,DCLA,,,.00 126 003 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Arroyo Food Bank for New York City, The",,133179546,3271,DSS/HRA,,,.00 069 105 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Arroyo New York City Housing Authority,,136400434,6729,NYCHA,,,.00 098 002 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Johnson Hudson Guild,,135562989,-46000,DCLA,,,.00) 126 003 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Johnson Hudson Guild,,135562989,46000,DYCD,,,.00 260 312 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Ulrich Department of Parks and Recreation** 13-6400434 Ulrich Roxbury Volunteer Emergency Services, Inc.",,113084367,5000,FDNY,,,.00 057 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Ulrich Swim Strong Foundation, Inc.",,371526132,5000,DYCD,,,.00 260 312 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Ulrich ACTS Community Development Corporation,,010679652,5000,DYCD,,,.00 260 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Richards Bed-Stuy Campaign Against Hunger, Inc.",,200934854,-5000,DYCD,,,.00) 260 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Richards Doe Fund, Inc., The",,133412540,5000,DHS,,,.00 071 200 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Mendez Project Girl Performance Collective Institute,,271848709,-3500,DCLA,,,.00) 126 003,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Mendez Girl Be Heard Institute,,271848709,3500,DCLA,,,.00 126 003,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Vallone Department of Cultural Affairs 13-6400434 Vallone Alley Pond Environmental Center, Inc.",,112405466,6000,DCLA,,,.00 126 003 *,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Vallone Bayside Historical Society,,116049457,4000,DCLA,,,.00 126 003 *,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Vallone Department of Parks and Recreation,,136400434,-20500,DPR,,,.00) 846 006,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,Vallone Department of Cultural Affairs,,136400434,-10000,DCLA,,,.00) 126 003,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Vallone QSAC, Inc.",,112482974,5000,DOHMH,,,.00 816 121 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Vallone DeSales Media Group Inc,,112613196,5000,DYCD,,,.00 260 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Vallone Coalition for Queens Inc,,611652332,5000,DSBS,,,.00 801 002 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Vallone Chabad of Northeast Queens,,113207716,5000,DFTA,,,.00 125 003 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Vallone Center for the Women of New York, Inc., The",,112876688,5000,DYCD,,,.00 260 005 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Vallone Department of Sanitation,,136400434,5500,DSNY,,,.00 827 109 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Vallone New York Junior Tennis League, Inc.",,237442256,-10000,DYCD,,,.00) 260 312,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Vallone Selfhelp Community Services, Inc.",,131624178,10000,DYCD,,,.00 260 312,
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Vallone Selfhelp Community Services, Inc.",,131624178,-10000,DYCD,,,.00) 260 312,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,"Vallone Selfhelp Community Services, Inc.",,131624178,10000,DFTA,,,.00 125 003,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,Organization Conduit EIN Cornegy Department of Transportation,,136400434,-1500,DOT,,,.00) 841 004,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,,Cornegy New York City Housing Authority,,136400434,1500,NYCHA,,,.00 098 002,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,"Cabrera Brooklyn Steppers, Inc., The",,271223035,-15000,DCLA,,,.00) 126 003,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,"Cabrera Fedcap Rehabilitation Services, Inc.",,135645879,-7000,DYCD,,,.00) 260 005,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,"Cabrera Fordham Road District Management Association, Inc., The",,260117797,-10000,DSBS,,,.00) 801 002,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,designate,,,Cabrera Administration for Children's Services,,136400434,32000,ACS,,,.00 068 004 *,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,Cabrera Mosholu Preservation Corporation,,133109387,-5000,DYCD,,,.00) 260 005,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,Cabrera Mosholu Preservation Corporation,,133109387,-10000,DYCD,,,.00) 260 005,**
2,2015-08-13,Local Initiatives - Fiscal 2016,2016,rescind,,,Cabrera Mosholu Preservation Corporation,,133109387,-10000,DYCD,,,.00) 260 005,**
