resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
6,2009-04-02,,2009,rescind,,Gentile,"ArtAid, Inc.",,651201664,-2250,DYCD,260,005,,*;ocr:lowconf
6,2009-04-02,,2009,rescind,,Gentile,"Italic Institute of America, Inc.",,112859975,-1000,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Gentile,Veterans of Foreign Wars Post #4785 Memorial Association,,116023481,-2000,DYCD,260,005,,ocr:lowconf
6,2009-04-02,,2009,designate,,Gentile,"Reaching- -Out Community Services, Inc.",,113615625,2250,DYCD,260,005,,ocr:lowconf
6,2009-04-02,,2009,designate,,Gentile,"Brooklyn Generals Football, Inc.",,260312488,1500,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,designate,,Gentie,Saint Rosalia- -Regina Pacis Neighborhood,,112697931,1500,DYCD,260,005,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Viverito,"Jets of Harlem, Inc.",,203556368,-1000,DYCD,260,312,,
6,2009-04-02,,2009,designate,,Viverito,"Manna House Workshops, Inc.",,132615433,1000,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,rescind,,"Sanders, Jr","Lammies Day Care, Inc.",,113470759,-12500,DYCD,260,312,,*;ocr:lowconf
6,2009-04-02,,2009,designate,,"Sanders, Jr","Business Outreach Center Network, Inc.",,113306111,12500,DSBS,801,002,,
6,2009-04-02,,2009,rescind,,Dickens,New Mount Zion Baptist Church,,133976609,-25000,DYCD,260,312,,
6,2009-04-02,,2009,designate,,Dickens,"Community Works, Inc.",,133580813,22000,DYCD,260,312,,
6,2009-04-02,,2009,designate,,Dickens,"Take Wing and Soar Productions, Inc.",,141885605,3000,DCA,126,003,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Mitchell,William A. Epps Community Center of St. Phillips Baptist Church,,133451547,-10000,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,designate,,Mitchell,William A. Epps Community Center of St. Phillips Baptist Church,,861074714,10000,DYCD,260,312,,
6,2009-04-02,,2009,rescind,,Weprin,Mosdos Bnos Frima,,113505190,-10000,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,designate,,Weprin,"Labor and Industry for Education, Inc.",,114088055,10000,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Yassky,Department of Tanspotaton.DUMBO: Historic District,,136400434,-8000,DOT,841,014,,ocr:lowconf
6,2009-04-02,,2009,designate,,Yassky,Groundswell Community Mural Project,,113427213,8000,DYCD,260,312,,
6,2009-04-02,,2009,rescind,,DeBlasio,Albermarle Neighborhood Association,,116266473,-750,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,designate,,DeBlasio,Young Men's Christian Association of Greater New York,Prospect Park,131624288,750,DYCD,260,312,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Mitchell,LLia Park Summer Program,,113108879,-3000,DPR,846,006,,*;ocr:lowconf
6,2009-04-02,,2009,designate,,Mitchell,Department of Parks and Recreation-Lt Lia Summer Program,,136400434,3000,DPR,846,006,,ocr:lowconf
6,2009-04-02,,2009,rescind,,Rivera,"Davidson Community Center, inc.",,237010206,-10000,DFTA,125,003,,*;ocr:lowconf
6,2009-04-02,,2009,designate,,Rivera,"Tremont Community Senior Citizen Service Center, Inc.",,132745417,10000,DFTA,125,003,,
6,2009-04-02,,2009,rescind,,Rivera,Goodwill Baptist Church,,133230568,-5000,DYCD,260,312,,*;ocr:lowconf
