resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
7,2009-04-22,,2009,rescind,,BX-Baez,"Alliance for Community Services, Inc.",,133995154,-11500,DYCD,260,312,,*
7,2009-04-22,,2009,designate,,BX-Baez,Bronx Community Board #4,,136400434,3500,BXCB,384,002,,ocr:lowconf
7,2009-04-22,,2009,designate,,BX-Baez,Bronx Community Board #5,,136400434,4500,BXCB,385,002,,ocr:lowconf
7,2009-04-22,,2009,designate,,BX-Baez,Bronx Community Board #8,,136400434,3500,BXCB,388,002,,
7,2009-04-22,,2009,rescind,,Baez,46th Precinct Community Council,,,-15000,DYCD,260,312,,ocr:ein;ocr:lowconf
7,2009-04-22,,2009,rescind,,Baez,"Enact, Inc.",,133422660,-5000,DCA,126,003,,
7,2009-04-22,,2009,rescind,,Baez,"Little Sheppard's Community Center, Inc.",,133608977,-10000,DYCD,260,312,,*;ocr:lowconf
7,2009-04-22,,2009,rescind,,Baez,Love Gospel Assembly,,133062521,-10000,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,designate,,Baez,"Brain Tumor Foundation, The",,134009829,5000,DOHMH,816,113,,ocr:lowconf
7,2009-04-22,,2009,designate,,Baez,"Citizens Advice Bureau, Inc., The East Concourse Senior Center",,133254484,5000,DFTA,125,003,,ocr:lowconf
7,2009-04-22,,2009,designate,,Baez,"Citizens Advice Bureau, Inc., The Morris Senior Center",,133254484,5500,DFTA,125,003,,
7,2009-04-22,,2009,designate,,Baez,"Midtown Management Group, inc., The Inside Broadway",,133192793,10000,DCA,126,003,,ocr:lowconf
7,2009-04-22,,2009,designate,,Baez,"Positive Workforce, Inc.",,133459199,9500,DSBS,801,002,,*
7,2009-04-22,,2009,designate,,Baez,"Regional Aid for Interim Needs, Inc.",Bailey Senior Center,136213586,5000,DFTA,125,003,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Gerson,"Battery Park City Community Emergency Response Team, Inc.",,562473707,-3000,OEM,017,002,,ocr:lowconf
7,2009-04-22,,2009,designate,,Gerson,Chinatown Community Emergency Response Team,,841718656,1500,OEM,017,002,,ocr:lowconf
7,2009-04-22,,2009,designate,,Gerson,Tribeca Community Emergency Response Team,,260260476,1500,OEM,017,002,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Recchia,S.P.A.R.E. Inc.,,680546091,-10000,DYCD,260,312,,
7,2009-04-22,,2009,designate,,Recchia,St. Rosalia- Regina Pacis Neighborhood Improvement Association,,112697931,10000,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Lappin,Roosevelt Island Historical Society,,131038935,-5000,DYCD,260,005,,
7,2009-04-22,,2009,designate,,Lappin,Roosevelt Island Historical Society,,133018935,5000,DYCD,260,005,,
7,2009-04-22,,2009,rescind,,Viverito,Connecting to Advantages,,,-5000,DSS,069,105,,ocr:ein;ocr:lowconf
7,2009-04-22,,2009,designate,,Viverito,"Cooper Square Community Development Committee and Businessmen's Association, Inc.",,132666211,5000,DSS,069,105,,ocr:lowconf
7,2009-04-22,,2009,rescind,,"CC-Felder, Weprin",Otsar Family Services,,112061112,-10000,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,designate,,"CC-Felder, Weprin",Otsar Family Services,,112601112,10000,DYCD,260,312,,
7,2009-04-22,,2009,rescind,,Barron,Latin Souls Little League Basebali,,112862821,-6500,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,designate,,Barron,Latin Souls Littie League Baseball,,112862824,6500,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Fidler,Flatbush Park. Jewish Center,,119169900,-3000,DFTA,125,003,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Fidler,Flatbush Park Jewish Center,,119169900,-3500,DYCD,260,312,,
7,2009-04-22,,2009,designate,,Fidier,Flatbush Park Jewish Center,,111969900,3000,DFTA,125,003,,ocr:lowconf
7,2009-04-22,,2009,designate,,Fidler,Flatbush Park Jewish Center,,111969900,3500,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,rescind,,McMahon,Staten Island Liberian Community Association,,383685524,-10000,DYCD,260,005,,ocr:lowconf
7,2009-04-22,,2009,designate,,McMahon,Staten Island Liberian Community Association,,133936101,10000,DYCD,260,005,,ocr:lowconf;ocr:cellspan
7,2009-04-22,,2009,rescind,,"Vallone, Jr",Trinity Lutheran Church,,111666773,-5000,DYCD,260,1005,,ocr:code;ocr:lowconf
7,2009-04-22,,2009,designate,,"Vallone, Jr",Trinity Lutheran Church,,111667773,5000,DYCD,260,005,,
7,2009-04-22,,2009,rescind,,Foster,Highbridge Community Neighborhood Council,,800113136,-500,DYCD,260,005,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Foster,More Garden! Fund,,522415900,-1000,DYCD,260,312,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Foster,Morrisania Concerned Citizens Jackson Forest Garden,,342011905,-2500,DYCD,260,005,,ocr:lowconf
7,2009-04-22,,2009,rescind,,Foster,Truth In Action Coalition,,450559697,-500,DYCD,260,005,,ocr:lowconf
7,2009-04-22,,2009,designate,,Foster,"Alianza Dominicana, Inc.",,133402057,4500,DYCD,260,005,,
